Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.6	-	-	421	-	-
2h	11.7	-	-	636	-	-
3h+	-	7.9	-	-	734	-
Kaikki	11.9	9.0	8.6	608	686	691
Lkm	28	12	6	28	12	6
