Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.4	-	-	468	-	-
2h	11.1	9.8	-	588	525	-
3h+	9.9	9.7	10.5	768	960	1095
Kaikki	10.6	10.0	10.4	621	808	922
Lkm	290.0	55	17	290	55	17
