Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Karhuvuori	3h, k, s	rt	7000	125000	1786	1989	1/1	ei	hyvä	E
Karhuvuori	3h, k, parvi, s	rt	9000	174000	1933	2006	2/2	ei	hyvä	D2013
Karhuvuori	3h,k,s	rt	7900	166000	2101	2004		ei	hyvä	D2013
Karhuvuori	4h+k+s+khh+2 va...	ok	13000	251000	1931	2003	1/1	ei	hyvä	
Karhuvuori	4h, k, s, tkh, ...	ok	11900	185000	1555	1989	-1/1	ei	hyvä	
Tirilä	3 mh,oh,k,s, as...	ok	9800	130000	1327	1968	1/2	ei		
Karhuvuori	5h+K+TH+KHH+S+2wc	ok	13800	231300	1676	2004	1/1	ei	hyvä	
Tirilä	4H+k+kh, 2xWC, ...	ok	12000	97000	808	1938		ei	tyyd.	
Tirilä	4h, k, s	ok	10400	88000	846	1978		ei	tyyd.	
Tirilä	3h,k,s	ok	13000	13200	102	1953		ei	huono	
Karhuvuori	4h, k, s, harra...	ok	10300	145000	1408	1984		ei	tyyd.	
Tirilä	5h, k, s	ok	13500	205000	1519	1995	-1/1	ei	hyvä	
Karhuvuori	4h, k, s	ok	10100	182000	1802	1990	-1/1	ei	hyvä	D2013
