Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pateniemi	2h,k,ph,s,wc,te...	rt	5500	87000	1582	1998	1/1	ei	hyvä	C2007
Herukka	2h, k, ph, s	kt	4500	64500	1433	1992	1/2	ei	hyvä	E2007
Pateniemi	2h, k, s, autok...	rt	5900	80000	1356	1990	1/1	ei	hyvä	B2007
Herukka	2h,k,sa,kh,vh,et	kt	6000	75000	1250	1981	1/2	ei	hyvä	D2007
Pateniemi	3h, k, s	rt	6500	74500	1146	1998	1/1	ei	hyvä	D2007
Pateniemi	3h, k, s	rt	8200	84000	1024	1998	1/2	ei	hyvä	D2007
Pateniemi	2mh,oh,wc,kph,s...	rt	7500	105000	1400	1992	1/1	ei	hyvä	D2018
Pateniemi	3h, k, kph, s	rt	7600	112000	1474	1995	1/1	ei	hyvä	C2007
Pateniemi	4h, k, s, khh	ok	11450	190000	1659	1994	-1/1	ei	hyvä	
Pateniemi	2mh, oh, tkh, k...	ok	10500	110000	1048	1982	-1/1	ei	hyvä	E2018
Pateniemi	4+k+s+wc	ok	9500	55000	579	1955		ei	huono	
Herukka	4 h + k + khh+p...	rt	11000	179000	1627	1991	1/1	ei	hyvä	
Pateniemi	3mh, oh, k, kph...	kt	8000	105000	1313	1966	2/3	ei	hyvä	C2013
Pateniemi	5h,k,s	ok	12000	215000	1792	2011	2/2	ei	hyvä	
Herukka	4h,k,khh,ph,s,w...	ok	16100	285000	1770	2005		ei	hyvä	
Pateniemi	5h, k, s	ok	13400	210000	1567	1959		ei	hyvä	D2018
Pateniemi	4 h,k,s,AK	ok	10000	140000	1400	1982		ei	hyvä	D2018
Pateniemi	4h, k, s, khh*2...	ok	9500	160000	1684	1994	-1/2	ei	hyvä	
Herukka	4h, k, th, khh,...	ok	12500	182000	1456	1991	-1/1	ei	hyvä	
Herukka	4h, k, kph, eri...	ok	11300	173000	1531	1993	-1/1	ei	hyvä	
Herukka	5h,k,ph,s,khh,wc	ok	10900	142000	1303	1989		ei	hyvä	
