Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Sammonlahti	1h, kk, p	kt	2800	56000	2000	1990	1/3	ei	hyvä	F2015
Skinnarila	1h,kk	kt	3100	63000	2032	1981	1/3	ei	tyyd.	
Skinnarila	1 h, kk, wc, vh, p	kt	3100	55000	1774	1981	3/3	ei	hyvä	F2013
Skinnarila	1h+alkovi+kk	kt	3450	62000	1797	1976	5/5	on	tyyd.	D2007
Skinnarila	2h, k, p	kt	6100	59000	967	1980	1/3	ei	hyvä	F2013
Skinnarila	2h+k	kt	6300	57000	905	1981	1/3	on	hyvä	F2013
Skinnarila	2h,k,p	kt	5700	58000	1018	1983	3/3	ei	tyyd.	F2013
Sammonlahti	2h, kk	kt	4900	63000	1286	1988	3/3	on	hyvä	C2014
Skinnarila	2h+kk	kt	4200	58000	1381	1978	2/5	on	hyvä	E2013
Skinnarila	2h, k, p	kt	6250	56500	904	1981	1/3	on	hyvä	F2014
Skinnarila	3h, k, p	kt	7250	60000	828	1980	3/3	ei	tyyd.	E2013
Skinnarila	3h+k	kt	7000	57000	814	1977	3/3	ei	hyvä	G2013
Uus-lavola	3h, k, s	rt	8000	75000	938	1991	1/2	ei	tyyd.	E2013
Uus-lavola	3h, k, s	rt	8100	134000	1654	1985	2/2	ei	hyvä	E2013
Ruoholampi	3h+k+s	rt	8000	185000	2313	2017	1/1	ei	hyvä	C2018
Uus-lavola	4,h,k,s	rt	9900	107900	1090	1981	1/2	ei	tyyd.	E2013
Uus-lavola	3h+k+rt+sauna-o...	ok	11000	100000	909	1970	1/1	ei	tyyd.	
Ruoholampi	5h, k, s	ok	14700	224000	1524	2013	-1/1	ei	hyvä	A
Skinnarila	4h, k, p	kt	9100	90000	989	1980	4/5	on	hyvä	C
Ruoholampi	4 mh, oh, k, s,...	ok	12750	261000	2047	2013	-1/1	ei	hyvä	C2013
Ruoholampi	5h+k	ok	15800	274000	1734	2015		ei	hyvä	A2007
Uus-lavola	4h, k, s	ok	16000	180000	1125	1964	-1/2	ei	hyvä	
Lavola	3h (4),k,s	rt	8500	134000	1576	1982	1/2	ei	hyvä	E2013
Ruoholampi	5h, k, khh, ph, s	ok	13500	205000	1519	2009	-1/1	ei	hyvä	
Uus-lavola	4h, k, s	ok	11900	163000	1370	1976		ei	hyvä	
Uus-lavola	4h,k,s,2 kph,vh	rt	9600	129000	1344	1984	1/2	ei	hyvä	E2018
