Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lauste	2h,k,kph,vh,p	kt	5800	52096	898	1970	4/7	on	tyyd.	F2013
Lauste	2h, k	kt	5700	46000	807	1973	1/4	ei	tyyd.	D
Lauste	2h,k,kph,p	kt	5900	62000	1051	1973	1/4	on	hyvä	F2013
Lauste	2h,k,kph,p	kt	5900	54000	915	1973	1/4	on	tyyd.	F2013
Lauste	2h, k	kt	6450	50000	775	1980	3/4	ei	tyyd.	F
Lauste	2h+k	kt	5700	52000	912	1973	2/4	ei	tyyd.	D
Lauste	2h, k	kt	5900	80000	1356	1973	3/4	on	hyvä	F
Lauste	2h, kk	kt	4650	49500	1065	1980	3/4	ei	hyvä	F
Lauste	3h+k	kt	7400	78000	1054	1973	1/4	ei	hyvä	
Huhkola	3h, k, s	rt	7450	182000	2443	1990	1/1	ei	hyvä	D
Huhkola	3h+k+s	rt	8000	150000	1875	1987		ei	hyvä	D2018
Lauste	3 h,k	kt	7650	78000	1020	1981	1/4	ei	hyvä	F2013
Huhkola	3h,k,s,2 wc,vh	rt	8000	185000	2313	1988	1/2	ei	hyvä	
Lauste	3h,k,kph,wc,vh,p	kt	7500	95000	1267	1970	2/7	on	hyvä	F2013
Vaala	3h,k,s,kph/wc,e...	rt	8000	157200	1965	1989	2/2	ei	hyvä	E2013
Huhkola	3 h,k,s+autokatos	rt	7500	159682	2129	1990	1/1	ei	hyvä	E2013
Huhkola	3h+k+s	rt	8000	167000	2088	1987		ei	tyyd.	E2007
Vaala	5h+k+s	rt	11300	144000	1274	1977	2/2	ei	tyyd.	E
Lauste	4h, k	kt	9100	85000	934	1976	8/8	on		F2013
Vaala	4h,k,s	rt	9800	142000	1449	1976	1/2	ei	hyvä	E2013
