Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lassila	3h,k,s	rt	8100	111000	1370	1989	1/1	ei	hyvä	B2007
Jokisuu	3h,k,s	rt	8100	174000	2148	2018	1/1	ei	hyvä	B
Jokisuu	3h,k,s,terassi	rt	8000	93000	1163	1984	1/1	ei	hyvä	E2018
Jokisuu	3h,k,s	rt	8000	100000	1250	1984	1/1	ei	hyvä	E2018
Jokisuu	3h,k,s	rt	8700	85000	977	1982	1/2	ei	hyvä	
Jokisuu	3h+k+s	rt	8100	169500	2093	2018	1/1	ei	hyvä	B
Jokisuu	3h,k,s	rt	7700	59000	766	1988	1/1	ei	hyvä	
Jokisuu	4h, k, s, psh, ...	ok	10800	160000	1481	1983	-1/1	ei	hyvä	
Jokisuu	5h,k,s	ok	11900	125000	1050	1984		ei	hyvä	
Jokisuu	5mh,oh,k,khh,kph,s	ok	17200	255000	1483	1982		ei	hyvä	
Jokisuu	4h,k,s	rt	10900	98000	899	1982	1/2	ei	hyvä	
Jokisuu	4h,k,s	rt	10900	72500	665	1982	1/2	ei	hyvä	
