Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kuusanmäki	3h+k+s	rt	6800	124000	1824	1992	1/1	ei	hyvä	E2013
Kättö	3h, k, s	rt	8100	67000	827	1975	1/1	ei	hyvä	E2013
Kuusanmäki	3h+k+s	rt	7300	143000	1959	1999	1/1	ei	hyvä	D2013
Kuurna	4h+k+s	ok	11900	195000	1639	1972		ei		E2013
Kätönlahti	4h+k+khh+s	ok	11000	210000	1909	2006	-1/1	ei	hyvä	C2013
Kuurna	4h+k+s	ok	10000	50000	500	1977		ei	tyyd.	C2018
Kuurna	4h+k+th+s	rt	10700	148000	1383	1980	1/1	ei	hyvä	D2013
Kätönlahti	6h+k+s+khh	ok	18400	295000	1603	2012		ei	hyvä	B2018
Kätönlahti	4h+k+s+kph+khh+vh	ok	12600	253000	2008	2010		ei	hyvä	C2018
Kättö	5h+k+khh+s	rt	14500	173000	1193	1990	1/1	ei		D2013
Komiaho	4h+k+s+th	ok	11400	122000	1070	1976		ei		D2013
Kätönlahti	4h+k+s	ok	11200	244000	2179	2010		ei	hyvä	B2007
Komiaho	4h, k, s	rt	9200	125000	1359	1978	1/1	ei	hyvä	E
Kuurna	4h+k+pkh+kph/s	ok	11950	83000	695	1973	-1/1	ei	tyyd.	G2018
Komiaho	4h+k+s	ok	12900	87000	674	1958		ei	tyyd.	D2018
Komiaho	4h+k+khh+s	ok	11600	190000	1638	1961		ei	hyvä	D2018
Kätönlahti	4(3)h+k+s	rt	9700	124000	1278	1979	1/2	ei	hyvä	E2007
Kätönlahti	4h+k+kp+khh+s	ok	10500	229000	2181	2012		ei	hyvä	D2013
Kätönlahti	4h+k+s+tkh	ok	14100	170000	1206	1978		ei	hyvä	E2018
Kuurna	4h+k+s	ok	13800	160000	1159	1977	-1/1	ei	hyvä	
