Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pitkälahti	3h, k, kph, wc,...	rt	7800	136000	1744	1990	1/2	ei	hyvä	E2007
Pitkälahti	3h, k, s	rt	6800	136500	2007	1989	1/1	ei	hyvä	D
Haminalahti	3 h, keitti...	rt	9100	165000	1813	2007	1/1	ei	hyvä	E2013
Litmanen	3h, k, s	rt	7200	132000	1833	1989	1/1	ei	hyvä	D2007
Litmanen	3 h, k, s, wc, vh	rt	7700	160000	2078	1991	1/2	ei	hyvä	D2007
Pitkälahti	3h,k,s	rt	7800	127000	1628	1990	1/2	ei	hyvä	E2007
Petonen	3h,k,s	rt	7800	148000	1897	1989	1/1	ei	hyvä	D2007
Rytky	5h,k,khh,s	ok	14850	260000	1751	2008	-1/1	ei	hyvä	C2007
Litmanen	4h,k,s	rt	9500	150000	1579	1992	1/2	ei	hyvä	E2013
Rytky	5h,k,khh,kph,s,3wc	ok	16800	240000	1429	2009	1/1	ei	hyvä	D2007
Rytky	5h, k, s	ok	14000	120000	857	1983	-1/1	ei	tyyd.	E2018
Petonen	4-5h, k, s	rt	9700	215000	2216	1993	2/2	ei	hyvä	
Kylmämäki	4h, k, s, khh, ...	rt	10900	244000	2239	2014	1/1	ei	hyvä	C2013
Kylmämäki	4h, k, s, khh, ...	rt	10900	240000	2202	2014	1/1	ei	hyvä	C2013
