Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Liinaharja	2h,k	kt	5700	69000	1211	1972	3/3	ei		F2013
Liinaharja	2 h, k, kh, p	kt	6000	47629	794	1975	3/3	ei	tyyd.	F
Liinaharja	2h+k+p	kt	5700	51136	897	1972	1/3	ei		F2013
Vähärauma	3 h, k, vh, kh, p	kt	7800	91000	1167	1968	1/2	ei	hyvä	E
Paratiisinmäki	3h, k, kh, s, k...	rt	7700	128000	1662	2002	1/1	ei	tyyd.	
Paratiisinmäki	3h,k,s	rt	7000	91000	1300	1997		ei		G2013
Liinaharja	3h, k, wc, ph, s	rt	7700	120000	1558	1989	1/1	ei	hyvä	E2013
Liinaharja	3h+k+s	rt	7700	130000	1688	1989	1/1	ei	hyvä	E2013
Vähärauma	3h+k+s	rt	6600	189000	2864	2019		ei		B2018
Vähärauma	3h+k+s	rt	6600	189000	2864	2019		ei		B2018
Liinaharja	3h, k, p	kt	7400	76000	1027	1972	2/3	ei	tyyd.	F2013
Liinaharja	oh, k, 2mh, 2wc...	ok	9600	169000	1760	1954	1/1	ei	hyvä	
Liinaharja	2mh, oh, tkh, k...	ok	10800	147002	1361	1986		ei	tyyd.	E2013
Liinaharja	oh, takkah, k, ...	ok	10200	120000	1176	1989	1/1	ei	tyyd.	
Liinaharja	ak.. oh, mh, k,...	ok	8000	108000	1350	1955	1/1	ei	tyyd.	E2018
Liinaharja	oh, 3mh, th, k,...	ok	12200	172000	1410	1989	1/1	ei	hyvä	
Liinaharja	5h,k,khh,s	ok	13000	180000	1385	1950		ei	hyvä	
Liinaharja	4-5h+k+khh+kph+...	ok	14200	205000	1444	1990		ei	hyvä	
