Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kyrölä	2h, k, kph, s, ...	rt	6200	208000	3355	2011	1/1	ei	hyvä	B2007
Ahjo	2h+k	kt	5100	83000	1627	1971	2/2	ei	tyyd.	
Ahjo	2h + k + s	kt	5200	150000	2885	2006	1/3	ei	hyvä	
Sorsakorpi	2h, k	rt	5400	115000	2130	1992	1/2	ei	hyvä	D2013
Levonmäki	2h,k,s	rt	6000	135000	2250	1991		ei	tyyd.	E2007
Päivölänlaakso	3 h, avok, s, k...	kt	7500	168000	2240	2004	3/5	on	hyvä	D2013
Paasikivenlaakso	3h,k,s,p	kt	6500	175500	2700	2007	4/5	on	hyvä	C2007
Ahjo/ päivölänlaakso	3h, k, s, p	kt	7350	178000	2422	2008	2/2	ei	hyvä	
Kaskela	3h,k,psh,erill....	rt	7000	145000	2071	1994	2/2	ei	hyvä	
Etelä-kaskela	3h,k,s,vh,var	rt	7300	177017	2425	1993	1/2	ei	hyvä	E2013
Ahjo	3 h, k, s, kph,...	kt	7700	190000	2468	2007	2/3	on	hyvä	C2007
Ahjo	3h, k, kph, vh,...	kt	5850	194900	3332	2017	1/2	ei	hyvä	C2013
Päivölänlaakso	4h,k,s,p	kt	10200	223000	2186	2008	2/2	ei	hyvä	C2007
Etelä-kaskela	5h,k	rt	10200	180000	1765	1994	1/2	ei	hyvä	E2007
Ahjo	4h, k, s, 2wc, ...	rt	9700	231000	2381	2007	-1/2	ei	hyvä	
