Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kamppi	1-2 h, kph, parvi	kt	5400	383000	7093	1906	4/4	on	tyyd.	G2013
Taka-töölö	1h, avokeitti...	kt	2550	240000	9412	1924	2/6	on	tyyd.	G2013
Kamppi	1h + avok + kph...	kt	3500	371000	10600	1910	5/5	ei	hyvä	F2007
Etu-töölö	1 huone, keitto...	kt	3700	316000	8541	1912	1/5	on	tyyd.	G2013
Kamppi	1h, kk	kt	2450	245000	10000	1937	4/6	on	tyyd.	F2012
Etu-töölö	1 h, alkovi, ke...	kt	3050	257000	8426	1926	1/6	on	tyyd.	F2013
Kamppi	1h, avok, kph	kt	1570	195000	12420	1910	1/5	ei	tyyd.	
Kamppi	1 h + alkovi + ...	kt	3600	295000	8194	1936	5/6	on	tyyd.	E2018
Töölö	1h+kk+kh	kt	2800	244000	8714	1935	2/7	ei	tyyd.	
Etu-töölö	1h+k	kt	4320	337000	7801	1915	4/5	ei	huono	
Etu-töölö	1h, kk, kh	kt	4100	283000	6902	1928	2/6	on	tyyd.	F2013
Etu-töölö	1h, avok, las. p	kt	4700	369000	7851	2014	1/7	ei	hyvä	
Etu-töölö	1h, k, kph, alkovi	kt	4950	355000	7172	1928	4/7	on	hyvä	
Etu-töölö	1h.kk	kt	2430	197000	8107	1936	5/6	ei	tyyd.	
Kamppi	1 h+avok+alkovi...	kt	3600	282000	7833	1936	6/6	on	tyyd.	E2018
Etu-töölö	1h, k, kph	kt	4930	348000	7059	1912	3/5	on	tyyd.	F2013
Etu-töölö	1h, avok., wc	kt	2180	205000	9404	1924	5/6	on	tyyd.	D2007
Etu-töölö	1h, kk, eteinen...	kt	4000	336000	8400	1936	2/6	on	hyvä	D2013
Etu-töölö	1 h+et+kph+wc, ...	kt	2500	240000	9600	1913	2/7	on	hyvä	F
Etu-töölö	1h, avok, kph, vh	kt	4000	347000	8675	1928	5/6	on	hyvä	F2013
Kamppi	1h+k	kt	3230	300000	9288	1929	2/5	ei	hyvä	
Kamppi	1h, keittiö...	kt	5000	400000	8000	1908	5/6	ei	tyyd.	
Kluuvi	1h, k, kph	kt	4000	350000	8750	1906	2/4	ei	hyvä	G2013
Etu-töölö	1h, alkovi, k, ...	kt	3500	252500	7214	1928	5/6	on	tyyd.	D2012
Etu-töölö	1 h, avokeitti&...	kt	2400	207000	8625	1928	3/6	on	tyyd.	C2007
Kamppi	1h, kk, kh	kt	2400	234000	9750	1936	4/4	on	hyvä	E2007
Etu-töölö	1h, kk, kph	kt	2900	245000	8448	1936	2/6	on	tyyd.	G
Töölö	1h, avok, kph, wc	kt	3170	240000	7571	1924	6/6	on	tyyd.	D2013
Kamppi	1h, k	kt	2800	260000	9286	1937	1/6	on	hyvä	F2013
Etu-töölö	2 h, avok, kh	kt	4300	350000	8140	1914	3/5	ei	hyvä	G2013
Etu-töölö	2 h, avok, kh, wc	kt	4950	360000	7273	1927	3/7	on	hyvä	F2013
Etu-töölö	2 h, k, kph	kt	8600	685000	7965	1914	4/6	on	hyvä	F2013
Etu-töölö	2-3h, avokeitti...	kt	6860	520000	7580	1928	3/7	on	hyvä	F2013
Etu-töölö	2 h, k, kph	kt	6910	530000	7670	1912	5/5	on	hyvä	G2013
Etu-töölö	2h, kk, kph, al...	kt	5650	410000	7257	1920	2/6	on	tyyd.	F2013
Töölö	2h, k, eteisaul...	kt	4700	384000	8170	1926	6/6	ei	hyvä	
Kluuvi	2h+avok	kt	5050	486500	9634	2012	5/8	ei	hyvä	
Etu-töölö	2h, kk, erillin...	kt	4650	320000	6882	1927	6/7	ei	hyvä	
Etu-töölö	2h, alkovi, kk,...	kt	6200	339000	5468	1934	1/7	on	tyyd.	D
Kamppi	2h,kk, kph	kt	4900	273000	5571	1974	1/6	on	tyyd.	E2013
Etu-töölö	2 h, k, vh, kh	kt	6700	469423	7006	1922	4/6	on	hyvä	G2013
Etu-töölö	2h+k+s+parvi (Y...	kt	8700	620000	7126	1929	8/8	ei	hyvä	
Etu-töölö	2h+k	kt	4900	374000	7633	1926	5/6	on	hyvä	F2013
Etu-töölö	1h, k, alkovi, kph	kt	6140	366000	5961	1925	1/6	ei		
Hakaniemi	2h+kk+kph+eteinen	kt	3650	287000	7863	1928	4/7	on	huono	G2013
Etu-töölö	2h, avok., alko...	kt	4700	370000	7872	1927	5/6	on	hyvä	F2013
Kamppi	2 h, kk, vh, kh...	kt	5100	555000	10882	2005	7/9	on	hyvä	D2007
Kamppi	2h, kk, kph, la...	kt	3800	312000	8211	1963	4/5	on	hyvä	F2013
Kamppi	2h+kk+sauna	kt	5100	535000	10490	2005	5/8	ei	hyvä	
Etu-töölö	2h+avok+alkovi+...	kt	6500	492000	7569	1932	1/4	on	hyvä	E2013
Etu-töölö	2h+k	kt	8100	395000	4877	1936	1/7	on	tyyd.	F
Etu-töölö	2h+kk+kph	kt	4400	351000	7977	1935	7/7	ei	hyvä	
