Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h,kk	kt	2900	58500	2017	1961	1/2	ei	hyvä	
Keskusta	1h,kk	kt	2100	62376	2970	1965	5/5	on	hyvä	G2013
Ota	1h, tk	kt	4900	70000	1429	1946	1/2	ei	hyvä	G2013
Pyynpää	1h, k	kt	3500	61000	1743	1982	1/3	ei	tyyd.	E2013
Ota	1h,k	kt	3800	43500	1145	1990	1/2	ei	tyyd.	G2013
Nummi	1h, kk	kt	3600	56000	1556	1980	1/3	ei	hyvä	E2013
Tuulensuu	1h, kk	kt	3200	55000	1719	1981	1/7	on	tyyd.	C2007
Keskusta	1h,kk,s	kt	3400	111500	3279	2004	4/5	on	hyvä	F2013
Ota	1h, k	kt	3400	53000	1559	1949	1/3	ei		C2013
Kaivopuisto	1h, kk	kt	3100	53100	1713	1975	3/5	on	tyyd.	G2013
Ota	1h, tk	kt	4600	46000	1000	1946	2/2	ei		G2018
Nummi	2h, k	kt	5100	75000	1471	1966	7/7	on		
Pyynpää	2h,k	kt	5600	66000	1179	1980	1/5	on		
Keskusta	2h, k, s	kt	6100	60000	984	1984	3/3	ei	tyyd.	G2013
Keskusta	2h, k, s	kt	6600	176000	2667	2004	2/3	on	hyvä	
Keskusta	2h,k,s	kt	5600	140500	2509	2005	3/5	on	hyvä	F2013
Keskusta	2h, k	kt	5000	114418	2288	1967	1/3	ei	hyvä	G2013
Kaivopuisto	2h, k	kt	5900	53000	898	1975	1/5	on	tyyd.	G2013
Keskusta	2h, k	kt	5100	101000	1980	1965	3/6	on	hyvä	G2013
Pyynpää	2h, k, s	kt	5600	80000	1429	1990	2/3	on	tyyd.	F2013
Keskusta	2h, kk, s	kt	5200	87500	1683	1972	6/6	on	hyvä	
Keskusta	2h, k, s	kt	5600	135000	2411	2002	2/5	on	hyvä	G2013
Keskusta	2h, k, s	kt	4500	170000	3778	2018	2/4	ei	hyvä	
Nummi	2h,k	kt	6000	75000	1250	1962	4/8	on	tyyd.	G2013
Polari	2h, k, s + auto...	kt	6000	119000	1983	1974	7/7	on	hyvä	A2007
Keskusta	2h,k	kt	5300	85392	1611	1965	5/6	on	hyvä	G2013
Ota	2h, kk, s	kt	3900	115000	2949	2005	4/5	on	hyvä	D2007
Keskusta	2h, k	kt	5900	97500	1653	1969	1/3	ei		E2018
Ota	2h,kk,s	kt	5600	127000	2268	2000	5/5	on	hyvä	F2013
Keskusta	2h, k, s	kt	7800	348700	4471	2019	2/4	on	hyvä	
Keskusta	2h, k	kt	5000	72045	1441	1967	1/3	ei	tyyd.	G2013
Pyynpää	2h,k,s	kt	6100	85000	1393	1985	5/5	on	hyvä	F2013
Ota	2h,k	kt	3900	70000	1795	1963	8/8	on	hyvä	F2013
Keskusta	2h, k, s	kt	6100	153000	2508	2006	1/5	on	hyvä	F2013
Ota	2h,k (1h,k)	kt	5300	90500	1708	1956	5/5	on	hyvä	F2018
Keskusta	2h, k, s	kt	4800	200000	4167	2019	2/4	on	hyvä	
Keskusta	2h, k, s	kt	6200	270000	4355	2019	2/4	on	hyvä	
Nummi	2h, k	kt	5700	70000	1228	1966	4/5	on	tyyd.	F2013
Ota	2h, kk	kt	5500	91611	1666	1954	2/5	on	hyvä	D2013
Sinisaari	2h+K	kt	6000	42000	700	1975		ei		G2018
Talola	2h, k	kt	5700	84500	1482	1920	2/2	ei	hyvä	
Lajo	2h,k,p	kt	5600	35000	625	1975	2/3	ei	tyyd.	
Keskusta	2h, k, s	kt	6200	284000	4581	2019	3/4	on	hyvä	
Keskusta	2h, k, s	kt	6600	288000	4364	2019	3/4	on	hyvä	
Pyynpää	2h, k, s	kt	6200	93000	1500	1985	3/3	ei	hyvä	F2018
Ota	2h,k	kt	6400	61000	953	1973	3/8	on	hyvä	F2013
Keskusta	2h, k, s	kt	4300	176000	4093	2018	1/4	on	hyvä	C2013
Vanha rauma	3-4h, k, 2 x kp...	rt	10200	242000	2373	1900	1/2	ei		
Pyynpää	3h, k, s, erill...	rt	8000	121000	1513	1978	1/2	ei		
Keskusta	3-4h,k	kt	8200	97827	1193	1959	2/6	on		F2018
Tuulensuu	3h,k,s	kt	7300	120000	1644	1981	4/7	on	tyyd.	F2013
Lajo	3h,k	kt	8000	72138	902	1971	4/5	on	tyyd.	G2013
