Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Palosaari	2h+k	kt	5300	119000	2245	1978	7/7	on	tyyd.	D2007
Palosaari	2h+k+parv	kt	5100	160000	3137	1966	7/8	ei	hyvä	
Palosaari	2h+k+parv	kt	5100	140000	2745	1966	6/8	ei	hyvä	
Palosaari	2h,k	kt	6300	94000	1492	1982	1/3	ei	tyyd.	
Palosaari	1h,tupakeitti...	kt	4800	89000	1854	1989	2/3	ei		F2013
Palosaari	2h+k	kt	5900	86000	1458	1972	2/7	ei	tyyd.	
Palosaari	2h, avok	rt	4200	158500	3774	2018	1/1	ei	hyvä	C
Palosaari	2h,k	kt	6250	113100	1810	1981	1/3	ei	hyvä	C
Palosaari	2 H,KK	kt	4600	69000	1500	1950		ei		D2013
Palosaari	2h+k+s+p	kt	6600	117000	1773	1980	2/3	ei	tyyd.	E2013
