Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Aittakorpi	3h, k, s	rt	8250	103000	1248	1972	1/1	ei	hyvä	E2013
Aittakorpi	3h, k,kph,wc,s,vh	rt	8050	112000	1391	1976	1/1	ei	hyvä	E
Aittakorpi	3h, k, s	rt	7550	79000	1046	1995	1/1	ei	tyyd.	E2007
Aittakorpi	3	kt	8250	78000	945	1971	1/1	ei	hyvä	D
Pirosenvuori	3h,k,p,s,wc	rt	8200	112000	1366	1984	1/2	ei	hyvä	D2013
Aittakorpi	3h, k, s, kph, ...	rt	8100	92000	1136	1976	1/1	ei	hyvä	E
Aittakorpi	3h,k,s,wc,2vh,at	rt	8300	60000	723	1972		ei	hyvä	E2007
Aittakorpi	3h,k,kph,s,wc,vh	rt	8100	88000	1086	1974	1/1	ei	tyyd.	D2013
Aittakorpi	3h, k, s	rt	8050	78992	981	1976	1/1	ei	hyvä	E
Aittakorpi	3h, k, kph, vh	rt	7400	71000	959	1975	1/1	ei	hyvä	E
Pirosenvuori	3h,k,s,wc,vh	rt	7700	85000	1104	1984	1/2	ei	hyvä	E2018
Aittakorpi	3 h, k, kph,s ,...	rt	8250	115000	1394	1972	1/1	ei	hyvä	E2013
Aittakorpi	4mh,oh,k,khh,kp...	ok	12700	240000	1890	2009		ei	hyvä	B2007
Aittakorpi	4h, k, s	ok	11300	149000	1319	1976	-1/1	ei	hyvä	E2018
Aittakorpi	4h,k,rt,pukuh,k...	ok	14000	145000	1036	1973		ei	tyyd.	
Aittakorpi	3mh,k,oh,rt,kph...	ok	10000	133000	1330	1970		ei	tyyd.	
Aittakorpi	4h, k, s	rt	9300	113000	1215	1980	1/1	ei	hyvä	E2013
Aittakorpi	5 h, k, s, 2 x ...	ok	11890	129000	1085	1977	-1/2	ei	tyyd.	
Aittakorpi	5h, k, th, s, k...	ok	12400	145000	1169	1982	-1/1	ei	hyvä	
