Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kotkansaari	1h, kk,kph, las.p	kt	3300	50000	1515	1975	1/3	ei	tyyd.	E
Kotkansaari	1h, k	kt	3500	65000	1857	1952	4/6	on	hyvä	D2007
Kotkansaari	1h,kk	kt	3150	60500	1921	1967	1/6	on	hyvä	G
Kotkansaari	1h,k,kph	kt	2700	38500	1426	1928	3/4	ei	tyyd.	F2013
Kotkansaari	1h,k,p	kt	3700	61000	1649	1980	2/4	on	tyyd.	F2013
Kotkansaari	1h, alkovi, kk,...	kt	4700	64000	1362	1940	6/6	on	hyvä	F
Kotkansaari	1h,kk,s	kt	3800	62000	1632	1985	2/4	ei	tyyd.	F2018
Kotkansaari	1h,k,alkovi,wc	kt	4300	40000	930	1928	1/2	ei	hyvä	G2013
Kotkansaari	1h, avok, kph, p	kt	3100	64000	2065	1952	2/6	on	hyvä	D2007
Kotkansaari	1h+k+kh	kt	3800	30354	799	1951	5/7	on	huono	C2007
Kotkansaari	1h,k,kph	kt	3700	42550	1150	1928	2/4	ei	tyyd.	F2013
Kotkansaari	1h,kk,kph,vh	kt	2900	42000	1448	1957	5/9	on	tyyd.	G2013
Kotkansaari	1h,kk,kph	kt	2600	44500	1712	1954	1/3	ei	tyyd.	F2013
Kotkansaari	2h, k, lasitett...	kt	5200	84000	1615	1978	5/5	on	hyvä	F
Kotkansaari	2h, k, vh, kph, s	kt	7500	139000	1853	1941	5/5	on	hyvä	E
Kotkansaari	2h,kk,kph,parveke	kt	4400	40000	909	1958	1/4	ei	tyyd.	F2013
Kotkansaari	2h,kk,s,p	kt	4600	77000	1674	1986	1/4	ei	tyyd.	D2018
Kotkansaari	2h,k,kph,parv	kt	5400	66000	1222	1958	2/6	on	tyyd.	E2013
Kotkansaari	2h,k,kph,vh,parv	kt	5500	73000	1327	1982	2/3	ei	hyvä	E2013
Kotkansaari	2h,k,s,p	kt	5600	132000	2357	2007	3/4	on	hyvä	D2013
Kotkansaari	2h,k,kph,parv	kt	4000	60000	1500	1952	3/5	on	tyyd.	F2013
Kotkansaari	2h,alkovi,k,kph	kt	9000	123000	1367	1927	1/4	ei	tyyd.	F2013
Kotkansaari	2h, k, kph, p	kt	4900	80000	1633	1954	3/4	ei	hyvä	F
Kotkansaari	2h, k, s	kt	8050	147000	1826	1926	3/4	ei	hyvä	F
Kotkansaari	2h,kk,kph,parv	kt	3900	30000	769	1965	4/5	on	tyyd.	G2013
Kotkansaari	2h,kk,s,parv	kt	4900	130000	2653	2010	2/4	ei	hyvä	D2013
Kotkansaari	2h, k, kph	kt	5200	97000	1865	1957	6/6	on	hyvä	C2018
Kotkansaari	2h,kk,kph,p	kt	5300	63000	1189	1962	3/7	on	tyyd.	F2013
Kotkansaari	2h,k,kph,las.parv.	kt	5150	73000	1417	1967	4/6	on	tyyd.	G
Kotkansaari	2h, k, s, lasit...	kt	5850	110000	1880	1990	4/6	on	hyvä	D2013
Kotkansaari	2h, k	kt	5950	91000	1529	1968	4/5	on	hyvä	D2007
Kotkansaari	2h,kk,kph,parv	kt	3900	32000	821	1965	3/5	on	hyvä	
Kotkansaari	2h,k,kph,p	kt	5300	72000	1358	1965	2/5	on	tyyd.	G2018
Kotkansaari	2h, kk, kph, la...	kt	4900	55000	1122	1974	1/9	on	tyyd.	F2013
Kotkansaari	2h, kk, kph, vh...	kt	5100	65000	1275	1979	1/3	ei	hyvä	E2007
Kotkansaari	2h,k,pkh,p	kt	5900	70000	1186	1968	3/5	on	tyyd.	D2007
Kotkansaari	2h, k, las.parv.	kt	6200	115000	1855	1974	5/5	on	hyvä	F2013
Kotkansaari	2h,k,kph,parv	kt	5200	64000	1231	1957	1/6	on	tyyd.	
Kotkansaari	2h,k,kph,wc	kt	7900	150000	1899	1928	3/5	on	hyvä	F2013
Kotkansaari	2h, avok. kph, ...	kt	5850	110000	1880	1990	5/6	on	hyvä	D
Kotkansaari	2h, k	kt	5050	80000	1584	1966	6/7	on	hyvä	F
Kotkansaari	2h,kk,s,p	kt	3100	65000	2097	1994	4/5	on	tyyd.	D2013
Kotkansaari	3 h, k, kph, wc,p	kt	6600	71000	1076	1965	1/6	on	tyyd.	F
Sapokka	3h, k, kph, p	kt	7000	102000	1457	1974	8/8	on	tyyd.	G
Kotkansaari	3h, k, lasitett...	kt	7300	82000	1123	1961	4/6	on	hyvä	E2007
Kotkansaari	3h,k,kph,p	kt	8000	151000	1888	1959	5/6	on		B2018
Kotkansaari	3 h, k,kph, wc, p	kt	6600	125000	1894	1965	5/6	on	hyvä	F
Kotkansaari	3h, k, s, autoh...	kt	7400	217000	2932	2012	4/5	on	hyvä	D2013
Kotkansaari	3h,k,kph,parveke	kt	6300	82000	1302	1954	2/4	ei	hyvä	F2007
Kotkansaari	3h,k,wc/ph,vh,e...	kt	7850	110000	1401	1974	5/5	ei	tyyd.	
Kotkansaari	3h, k, kph, p	kt	7000	112000	1600	1975	3/9	on	hyvä	F2013
Kotkansaari	3h, k, s	kt	7250	92000	1269	1974	3/3	ei	hyvä	F
