Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Nilsiä	1h,kk,kph,s	rt	3600	23000	639	1986		ei	tyyd.	
Nilsiä	1h, k, kph, s, ...	rt	3350	41000	1224	2018	1/1	ei	hyvä	C2013
Nilsiä	1h, k, kph, s, vh	rt	4100	28000	683	1982	1/1	ei	hyvä	B2013
Nilsiä	1h, k, alk	kt	3200	5000	156	1975	3/3	ei	huono	
Nilsiä	1h, k, s	rt	4100	29500	720	1990	1/1	ei	tyyd.	C2007
Nilsiä	2h, k, kph, s, ...	rt	6100	43000	705	1979	1/1	ei	tyyd.	
Nilsiä	2 h, k, kph, la...	kt	5150	71000	1379	1971	2/3	on	hyvä	D2013
Nilsiä	2h,k,kph,s,vh,var	rt	6100	56000	918	1990	1/1	ei	hyvä	A2007
Nilsiä	2h, k, khh, s, ...	rt	6300	82500	1310	2007		ei	hyvä	
Nilsiä	2 h + k + s	rt	6100	57000	934	1990	1/1	ei	hyvä	C2007
Nilsiä	2h,k,s	rt	5800	60000	1034	1990	1/1	ei	hyvä	C
Nilsiä	2h, kk, s	kt	6300	125000	1984	2006	3/4	on	hyvä	A2007
Nilsiä	2h, k, s	rt	6000	26000	433	1979	1/1	ei	tyyd.	
Nilsiä	2h, kk, s	kt	4600	40000	870	1982	1/2	ei	hyvä	D2013
Nilsiä	2h,k,kph,s,vh	rt	5400	59500	1102	1990		ei	hyvä	
Nilsiä	2h, k, s	rt	5200	43000	827	1990		ei	hyvä	C2007
Nilsiä	2h, k, s	rt	5200	40000	769	1984	1/1	ei	hyvä	
Nilsiä	2h, k, s	rt	6100	32000	525	1985	1/2	ei	tyyd.	D2007
Nilsiä	2h+kk+s	rt	5400	45000	833	1994		ei	hyvä	C2007
Nilsiä	3 h, k, s	rt	7550	85000	1126	1991	1/1	ei	hyvä	D2007
Nilsiä	3h, k, khh, s, ...	rt	7900	101000	1278	2007		ei	hyvä	
Nilsiä	3h, k, apk, kph, s	ok	10100	53000	525	1972		ei	tyyd.	
Nilsiä	3 h, k, ph, s, wc	ok	8000	35000	438	1973	1/1	ei	huono	
Nilsiä	oh, k, 2 mh, kh...	ok	8600	120000	1395	1984	1/1	ei	hyvä	E2013
Nilsiä	Oh-keittiö...	rt	6450	133500	2070	2018	-1/1	ei	hyvä	D
Nilsiä	3h, k, kph, s, ...	rt	7500	53000	707	1989		ei	tyyd.	E2018
Nilsiä	3 h, k, s	rt	7550	59000	781	1984	1/1	ei	tyyd.	E2007
Nilsiä	2-3h, k, s	ok	7500	20850	278	1930		ei	huono	
Nilsiä	3h, k, s	rt	6800	70000	1029	1990	1/1	ei		C2007
Nilsiä	3h, k, s	kt	6700	98000	1463	2003	3/4	on	hyvä	
Nilsiä	oh, k, 3 mh, ha...	ok	13400	217000	1619	2008		ei	hyvä	D2018
Nilsiä	8h, k, s + arki...	ok	30200	100000	331	1860		ei	tyyd.	
Nilsiä	4h, k, takkah, ...	ok	11200	108000	964	1981		ei	hyvä	
Nilsiä	4h, k, s, takka...	ok	9200	61000	663	1967		ei	tyyd.	E2018
Nilsiä	4h, k, khh, s	ok	10000	189500	1895	2018	-1/1	ei	hyvä	
