Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Karsikko	2h, kk, ph	kt	4650	82000	1763	1983	3/3	ei	hyvä	F
Karsikko	2 h, kk	rt	4700	65000	1383	1974	1/1	ei	hyvä	G2013
Karsikko	2h, k	kt	6200	70500	1137	1969	2/3	ei		E2013
Karsikko	2k, k, sauna	rt	6000	108500	1808	1993	1/1	ei		D2013
Karsikko	2 h, k, s	kt	5850	84000	1436	1979	3/5	on	hyvä	D2007
Karsikko	3h,k,ph,s	kt	7450	89000	1195	1980	2/3	ei	hyvä	E
Karsikko	3h, k, s	rt	8150	106000	1301	1973	1/1	ei	hyvä	E
Karsikko	3h,k,khh,ph,s	rt	7400	199500	2696	2019	1/1	ei	hyvä	B
Karsikko	2mh, oh, kt, kp...	rt	6900	163500	2370	2018	1/2	ei	hyvä	C2018
Karsikko	3h, k, s	rt	7100	130000	1831	1991	2/2	ei	hyvä	E
Multimäki	oh, 2 mh, k ,s ...	rt	7900	205000	2595	2018	1/1	ei	hyvä	C
Karsikko	2mh, oh, kt, kp...	rt	6900	135000	1957	2018	1/2	ei	hyvä	C2018
Karsikko	3h, k, s	rt	8550	123000	1439	1980	1/2	ei	hyvä	E
Karsikko	5h, k, takkahuo...	ok	18400	175000	951	1993		ei		
Karsikko	4h, k, s, khh, ...	ok	11500	155000	1348	1986	-1/2	ei	hyvä	
Karsikko	4h, k, ph, s, wc	ok	16300	120000	736	1947		ei		
Karsikko	4h, k, s	rt	9300	88200	948	1973	1/1	ei	hyvä	E2007
Karsikko	3 mh, oh, k, tk...	rt	11300	150000	1327	1984		ei	hyvä	
Karsikko	5h,k,khh,ph,s	ok	13500	137000	1015	1972	-1/1	ei	hyvä	E
Karsikko	5 h, k, s	rt	13000	194000	1492	1990	1/2	ei	hyvä	
Karsikko	4h, k, s, wc, vh	rt	9300	95000	1022	1974	1/1	ei	hyvä	G
Karsikko	4h, k, s	ok	9300	192000	2065	1981	-1/1	ei	hyvä	
Karsikko	4h, k, khh, s k...	ok	13400	225000	1679	1989	-1/1	ei	hyvä	
