Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Sepänkylä	2h,k,s	rt	6500	125359	1929	2005	1/1	ei	hyvä	
Sepänkylä	2h+k+s	kt	5650	118500	2097	2000	1/4	ei	hyvä	
Sepänkylä/ gäddan alue	2h+k+s	rt	5900	112000	1898	1985	1/2	ei	hyvä	
Sepänkylä	2h+k+s	kt	6500	77000	1185	1982	3/3	ei	hyvä	
Sepänkylä	1h+ tupakeitt...	kt	3850	91000	2364	2000	2/3	on	hyvä	F2013
Sepänkylä	4h,k,s	rt	10000	107500	1075	1983	1/2	ei	huono	G2007
Sepänkylä	3h+k+s	rt	8400	143000	1702	1986	2/2	ei	hyvä	
Sepänkylä	3h+k+s	kt	7350	180000	2449	2006	6/6	ei	hyvä	C2013
Sepänkylä	4h+k+s+at	ok	8000	92500	1156	1965	1/1	ei	huono	
Sepänkylä	3-4h+k	rt	8450	99000	1172	1976	1/1	ei	hyvä	
Sepänkylä	4h,k,s,th,ak	rt	9850	90000	914	1972	1/1	ei	tyyd.	
Sepänkylä	5-6h, k, khh, k...	ok	20600	100000	485	1974	1/2	ei	hyvä	
Sepänkylä	6h,k ,khh, s + ...	ok	23400	201000	859	2002	1/2	ei	hyvä	
Sepänkylä	4h,k,khh,s + te...	rt	9150	153000	1672	2003	1/1	ei	hyvä	
Sepänkylä	5h,k,s	ok	16300	186000	1141	1985		ei	hyvä	
Sepänkylä	4h+k+s	rt	9830	135000	1373	1973	1/1	ei	hyvä	
