Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Untola	1h,k	kt	3500	88000	2514	1974	5/8	on	hyvä	D2013
Lapila	1h, alkovi, k, ...	kt	4000	112500	2813	1982	1/3	ei	hyvä	C2013
Lapila	1h, k, kph, las...	kt	4000	84000	2100	1982	3/3	ei	tyyd.	C2013
Keskusta	1h,k,s,las.p	kt	3600	100086	2780	1986	4/14	ei	tyyd.	
Sompio	1h, kk, kph	kt	2950	103500	3508	1966	2/3	ei	hyvä	
Sariolanmäki	1h, k, s, parveke	kt	3950	120000	3038	1985	3/3	ei	hyvä	
Untola	1h,k,p	kt	3500	94000	2686	1976	2/8	on	hyvä	E2007
Lapila	1H+KK	kt	2700	93500	3463	1970	1/3	ei	tyyd.	D2013
Keskusta	1h,kt	kt	3200	181230	5663	2019	7/8	on	hyvä	C2013
Kilta	1h, kk, kph, vh	kt	3450	71000	2058	1974	3/7	on	tyyd.	G2014
Lapila	1h,kk	kt	3200	82000	2563	1973	4/5	on	huono	D2007
Keskusta	1h,tk,s	kt	4000	140000	3500	2000	1/4	on	hyvä	D2007
Sompio	1h+pk+pesuhuone...	kt	3200	95000	2969	1970	1/3	ei	hyvä	
Sompio	1h, alkovi, kk,...	kt	4240	121000	2854	1991	2/2	ei	hyvä	C2007
Untola	2h,k,p	kt	5500	105000	1909	1974	7/8	on	hyvä	D2013
Keskusta	2h, k	kt	5700	130000	2281	1968	2/5	on	tyyd.	E2007
Kerava-keskusta	2h,k,kph,p	kt	6200	160000	2581	1975	14/16	on	hyvä	D2013
Lapila	2h, k, kph, par...	kt	5250	122000	2324	1964	1/6	on	hyvä	
Keskusta	2h+k	kt	5300	151000	2849	1967	1/3	ei	hyvä	E2007
Keskusta	2h+k+s	kt	6000	136000	2267	1986	7/14	on	hyvä	D2007
Keskusta	2h, kk, s, ph, p	kt	4900	199000	4061	2006	3/5	ei	hyvä	
Lapila	2h+k	kt	5900	30000	508	1968	3/8	ei	huono	
Lapila	2h, k, kph, vth, p	kt	5800	113000	1948	1969	2/5	ei	tyyd.	
Keskusta	2h+k+s	kt	5400	149000	2759	1983	11/15	ei	tyyd.	
Kytömaa	1-2 h, k, kph, ...	rt	4100	133000	3244	1930	2/2	ei	hyvä	
Keskusta	2h, k, kph, vh ...	kt	5250	144750	2757	1975	6/16	on	hyvä	D2007
Lapila	2h+k	kt	5600	117500	2098	1971	3/3	ei	hyvä	
Keskusta	2h+k	kt	6000	135000	2250	1992	2/5	on	hyvä	D2007
Keskusta	2h,kk,kph,p	kt	4250	100000	2353	1964	1/3	ei	tyyd.	
Sompio	2-3 h + k + kph...	kt	6250	125000	2000	1975	3/3	ei	tyyd.	
Lapila	2h, kk	kt	4900	114500	2337	1967	1/6	on	hyvä	G2013
Keskusta	2h,k,p,vh,kph	kt	5250	152000	2895	1975	2/16	ei	tyyd.	
Keskusta	2h,k,vh,kph,p	kt	4800	143000	2979	1975	13/16	ei	tyyd.	
Heikkilä	2h,kt,s	kt	4700	183000	3894	2012	2/8	on	hyvä	C2013
Sompio	2h,k,p	kt	5700	135000	2368	1968	2/5	on	tyyd.	E2013
Lapila	2h,k,p	kt	6000	98000	1633	1972	4/5	on	tyyd.	D2007
Keskusta	2h, k, kph, parv.	kt	6200	125000	2016	1973	3/4	ei	tyyd.	
Lapila	2 + k	kt	5300	109000	2057	1965	6/6	on	tyyd.	E2013
Keskusta	2h,kt	kt	4500	212390	4720	2019	4/8	on	hyvä	C2013
Keskusta	2h+k	kt	6000	140000	2333	1989	5/5	on	hyvä	D2007
Keskusta	2h, k, kph, sau...	kt	5850	206000	3521	2009	4/7	on	hyvä	B2007
Keskusta	2h, k, kph ja l...	kt	5050	138000	2733	1966	3/3	ei	tyyd.	
Untola	3h,k	kt	7600	104000	1368	1976	3/8	on	huono	E2007
Heikkilä	3h,k,s	kt	6500	236000	3631	2012	3/8	on	hyvä	C2013
Keskusta	3h,k,s	kt	7550	143500	1901	1985	3/3	ei	hyvä	
Lapila	3h + k	kt	7400	139000	1878	1965	4/6	on	hyvä	E2013
Keskusta/ lapila	3h,k,kph,las.p	kt	7350	110000	1497	1964	6/6	ei	hyvä	
Keskusta	3h k, kph, s, p...	kt	7300	240000	3288	2000	6/8	ei	hyvä	
Keskusta	3h, k, ikkunall...	rt	6800	145000	2132	1961	1/1	ei	hyvä	E2007
Mattila	3, h, k, s	rt	7600	217800	2866	2004	1/2	ei	hyvä	
Kaleva	3h,k,s	kt	7300	212000	2904	2006	2/3	on	hyvä	E2007
Keskusta	3h,k,s	kt	7500	179000	2387	1983	3/15	on	hyvä	D2007
