Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h, kk, wc/kph, vh	kt	2650	80000	3019	1955	2/7	on	tyyd.	D2018
Keskusta	1h, kt, alk, parvi	kt	3100	229000	7387	2019	4/4	on	hyvä	A2018
Keskusta	1h, kk, parveke	kt	2650	110000	4151	1993	1/6	on	hyvä	
Keskusta	1h,kk	kt	2600	92000	3538	1952	3/7	on	tyyd.	C2007
Keskusta	1h,kk	kt	3000	116000	3867	1966	4/5	on	hyvä	G2013
Keskusta	1h+k+alk	kt	3100	117200	3781	1959	6/7	on	hyvä	D2007
Keskusta	1h,kk	kt	3000	113500	3783	1961	2/6	on	hyvä	D2013
Keskusta	1h, k, alk	kt	3100	111000	3581	1959	3/7	on	hyvä	D2013
Keskusta	1h, kt	kt	2600	176000	6769	2019	3/4	on	hyvä	A2018
Keskusta	2h,k	kt	5200	88700	1706	1955	5/6	on	tyyd.	D
Keskusta	2h, kt, s	kt	7350	299000	4068	2018	1/4	on	hyvä	
Keskusta	2h, k, kh, s	kt	6450	193000	2992	1999	2/4	ei	hyvä	B2007
Keskusta	2h,k,s	kt	5700	181500	3184	1993	3/6	on	hyvä	D2007
Keskusta	2h,k,parveke	kt	5100	85000	1667	1965	5/6	on	tyyd.	C
Keskusta	2h,kk	kt	3750	121500	3240	1959	2/6	on	hyvä	
Keskusta	2k, kt	kt	4400	247000	5614	2019	2/4	on	hyvä	A2018
Keskusta	2h,kk,kph	kt	4900	120000	2449	1954	2/6	on	hyvä	D2007
Keskusta	2h, kk	kt	5100	114000	2235	1960	7/7	on	hyvä	
Keskusta	2h,kk	kt	3800	135000	3553	1960	2/6	on	hyvä	
Keskusta	2h, k	kt	4550	124000	2725	1963	2/5	on	tyyd.	F
Keskusta	2h,k (yj 2h+k)	kt	5200	135000	2596	1963	1/5	on	hyvä	F2013
Keskusta	2h,k	kt	5800	149000	2569	1953	3/6	on	hyvä	C
Keskusta	2h, k,	kt	6000	145000	2417	1978	3/5	on	hyvä	D
Keskusta	2h,k,p	kt	5250	136000	2590	1963	3/3	on	hyvä	E
Keskusta	2h,kk,s	kt	4350	162500	3736	1999	4/5	on	hyvä	A
Keskusta	2 h, k, s, kh, vh	kt	6000	211500	3525	2005	2/4	on	hyvä	B2007
Keskusta	2h, k, s	kt	6400	187500	2930	2013	4/6	on	hyvä	C
Keskusta	2h, kk, s	kt	4600	165000	3587	2000	2/5	on	hyvä	D
Keskusta	2h,kt,s (yj 2h+...	kt	5100	197500	3873	2010	2/4	on	hyvä	E2013
Keskusta	2h,kk	kt	4200	125000	2976	1958	1/6	on	hyvä	
Keskusta	2 h, k, kh	kt	5950	149000	2504	1953	2/6	on	hyvä	C2007
Keskusta	2h, k, s, p	kt	5000	153000	3060	1958	6/6	on	hyvä	
Keskusta	2h, k, s	kt	6000	170000	2833	1995	3/4	on	hyvä	
Keskusta	2h, kk	kt	4800	125000	2604	1961	3/4	on	hyvä	C
Keskusta	2h,kk	kt	3960	118000	2980	1960	1/6	on	hyvä	D
Keskusta	2h, kk, kph, s,...	kt	4450	142500	3202	1993	3/6	on	hyvä	D2007
Keskusta	2-3 h, k, s, vh	kt	6450	175000	2713	1959	6/6	on	hyvä	F2013
Keskusta	2h, k, kph, vh	kt	4900	119500	2439	1963	5/5	on	hyvä	F2013
Keskusta	2k, kt	kt	4600	259000	5630	2019	3/4	on		A2018
Keskusta	2h, kk	kt	4530	125000	2759	1958	7/7	on	tyyd.	
Keskusta	2h,k,kph	kt	5900	139000	2356	1953	5/5	on	hyvä	C2007
Keskusta	3h, k, parv	kt	6200	130000	2097	1961	5/6	on	huono	
Keskusta	3h, k, kph, par...	kt	6700	136272	2034	1961	3/4	ei	tyyd.	C2007
Keskusta	3h,k	kt	7100	195000	2746	1966	2/5	on	hyvä	G2013
Keskusta	3h,k	kt	6900	196000	2841	1963	4/6	on	hyvä	
Keskusta	3h,k	kt	7500	137500	1833	1958	5/6	on	tyyd.	B2013
Keskusta	3h,k	kt	8700	234000	2690	1951	3/5	on	hyvä	
Keskusta	3h, k, p	kt	6000	136500	2275	1962	5/5	on	hyvä	
Keskusta	3h,k,s	kt	8300	354500	4271	2013	5/6	on	hyvä	C2007
Keskusta	3h, k	kt	8080	205500	2543	1951	4/6	on	hyvä	C
Keskusta	3h,k	kt	7000	129000	1843	1956	2/5	ei	hyvä	E2007
Keskusta	3h, k	kt	7350	189000	2571	1960	6/7	on	hyvä	
