Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	2h+k	kt	4500	40000	889	1955	2/3	ei	tyyd.	
Hartikkala	2h,k,s	rt	5900	87500	1483	1982	1/1	ei	hyvä	F2013
Keskusta	2h+kk	kt	5200	49000	942	1973	2/3	ei	hyvä	F2013
Keskusta	2h+kk	kt	5200	44000	846	1973	1/3	ei	tyyd.	F2013
Keskusta	2+k+s	rt	6600	125500	1902	2008	1/1	ei	hyvä	
Keskusta	2h+kk	kt	4900	46800	955	1971	2/4	on	tyyd.	G2013
Keskusta	2h+k	kt	6200	42000	677	1973	3/3	ei		D2007
Keskusta	2h+kk	kt	5200	49500	952	1966	2/3	ei	tyyd.	
Välimetsä	3H+K+S	rt	7300	84000	1151	1989	1/1	ei	hyvä	
Keskusta	3h+k+s	rt	8200	87800	1071	1990		ei	tyyd.	G2013
Keskusta	3h+k	kt	7200	58000	806	1968	1/3	ei	tyyd.	
Keskusta	3h,k,s	kt	7300	105000	1438	1990	2/5	on	tyyd.	F2013
Keskusta	3h,k,s	rt	8000	111500	1394	1984		ei	hyvä	G2013
Palmusenalue	3h+k+s	rt	7900	99000	1253	1987	1/1	ei		E2013
Keskusta	5h,k,s+kellari	ok	15800	173500	1098	1955		ei	tyyd.	
Keskusta	5-6 h, k,s	ok	20000	100000	500	1974		ei	tyyd.	E2018
Keskusta	4h,k,th,s	ok	8100	75000	926	1950		ei	tyyd.	
Tiililä	4h+k	kt	8800	83000	943	1973	3/3	ei	tyyd.	
Keskusta	4h,k,s	ok	10000	154000	1540	1979		ei	hyvä	B2018
Välimetsä	4h+k+s	rt	10600	97000	915	1980	1/1	ei	tyyd.	F2013
Keskusta	4h,k,th,s,autot...	ok	13900	130000	935	1973		ei	tyyd.	
Keskusta	alak 6h,k,kph,2...	ok	30000	185000	617	1890		ei	hyvä	
