Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kirkonkylä	1h,k	kt	3100	16500	532	1951		ei		F2013
Kirkonkylä	1h,kk,s	rt	3600	32500	903	1983		ei		E2013
Vahenoja	1h,kk	kt	3000	24000	800	1972	2/3	ei		
Kirkonkylä	2h,k,s	rt	6300	110000	1746	2015		ei		
Kirkonkylä	2h + kk	kt	4300	32500	756	1972		ei		F2018
Kirkonkylä	2h,k,s	kt	4600	85000	1848	2002	3/4	on		E2013
Vahenoja	2h,kk	kt	4300	32500	756	1972	3/3	ei		
Kirkonkylä	2h,k,s	kt	6200	102000	1645	2005		on		D2013
Kirkonkylä	2h,k,parv	kt	5900	27000	458	1975	4/4	ei		F2013
Kirkonkylä	2h,k,s	rt	6600	73000	1106	1982	1/1	ei		
Kirkonkylä	2h, k, s	kt	5900	128000	2169	2002	5/5	on	hyvä	E2013
Vahenoja	2h,k,s	rt	6400	85000	1328	1998		ei		
Kirkonkylä	2h,k,kph	kt	5900	40000	678	1975	3/4	ei		F2013
Kauttua	3h,k,s,at,varasto	rt	7100	115000	1620	1999		ei		E2013
Kirkonkylä	3h,k,s,at,v	rt	8700	110000	1264	1998		ei		
Kirkonkylä	3h,k,s	rt	8000	149000	1863	2013		ei		E2013
