Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kallio	1h, avok, kph	kt	2500	202000	8080	1928	2/6	on	hyvä	
Kallio	1h, kk, kph	kt	2700	194000	7185	1928	3/6	on	tyyd.	
Kallio	1h, avok, kph, ...	kt	2550	210000	8235	1928	3/6	on	tyyd.	C2018
Torkkelinmäki	1h, avok, pesuh...	kt	2150	190000	8837	1928	4/4	ei	hyvä	F2007
Kallio	1h, kk, kph	kt	2660	215000	8083	1927	6/8	on	tyyd.	D
Harju	1h+avok+alkovi+kph	kt	2400	186000	7750	1926	3/6	on	tyyd.	
Kallio	1h, kk, kph	kt	3200	175000	5469	1930	6/7	on	huono	
Kallio	1h,kk,kph	kt	2700	193000	7148	1928	5/7	ei	hyvä	
Kallio / harju	1h+k	kt	2800	220000	7857	1937	7/7	ei	hyvä	
Sörnäinen	1h, kk, kph	kt	2550	162000	6353	1927	2/7	on	tyyd.	F2013
Kallio	1h+avok+alkovi+...	kt	3900	241000	6179	1937	6/7	on	tyyd.	G2007
Sörnäinen	1h, k, kph	kt	3350	200500	5985	1937	4/8	on	tyyd.	E2007
Harju	1h, avok, kph	kt	2730	202000	7399	1927	2/6	on	hyvä	
Sörnäinen	1h,k	kt	2700	188000	6963	1937	3/3	ei	huono	F2013
Kallio	1h, kk	kt	2900	213000	7345	1926	6/7	on	hyvä	F2013
Kallio	1h, avok, wc, v...	kt	2200	165000	7500	1932	1/7	on	hyvä	E
Sörnäinen	1h	kt	2300	160800	6991	1927	7/7	on	tyyd.	F2013
Torkkelinmäki	1 h+kk	kt	2500	221500	8860	1927	3/4	ei	tyyd.	E2007
Kallio	1h,kk,kh	kt	2600	173010	6654	1928	4/7	on	tyyd.	D2007
Kallio	1h+kk+kh+et	kt	3100	198000	6387	1941	5/6	ei	hyvä	
Harju, kallio, sörnäinen	1h+kk+kph+lasit...	kt	3250	218100	6711	1986	3/5	ei	tyyd.	
Harju	1h+kk	kt	2200	138000	6273	1936	5/6	on	tyyd.	E2013
Sörnäinen	1h, kk, kph (yh...	kt	1800	160100	8894	1938	2/7	on		F2013
Sörnäinen	1h+halli+kk +kph	kt	3800	240000	6316	1938	4/6	on	hyvä	
Kallio	1h, alk, kk, wc	kt	2450	183000	7469	1940	3/6	on	tyyd.	E2007
Sörnäinen	1h, avok, kph, ...	kt	3200	235000	7344	1927	6/7	on	hyvä	
Alppiharju	1h, kk, alkovi	kt	2600	190000	7308	1936	5/6	on	hyvä	G2013
Sörnäinen	1h, halli, kk, kph	kt	3800	220000	5789	1938	5/6	on	hyvä	
Kallio	1h+k+kph+alkovi	kt	3300	235000	7121	1932	4/7	on		D2007
Harju	1h, avokeitti...	kt	2300	174000	7565	1936	5/6	on	hyvä	G2013
Sörnäinen	1h+kk+kph	kt	1750	165000	9429	1938	5/7	on	huono	F2013
Kallio	1h, kk, kph	kt	2700	187375	6940	1928	3/6	on	tyyd.	
Sörnäinen	1h+kk	kt	4800	223000	4646	1937	2/8	on	tyyd.	F2013
Kallio	1h, kk, wc/suihku	kt	2550	210000	8235	1928	2/7	on	tyyd.	D2007
Alppiharju	1h, kk, kh	kt	2800	180000	6429	1932	1/7	on	hyvä	D2007
Kallio	1h, pienoiskeit...	kt	3210	203000	6324	1937	6/8	on	hyvä	
Torkkelinmäki	1h+k+kph	kt	3620	232000	6409	1928	3/4	ei	tyyd.	
Harju	1h, avok, kph, ...	kt	2900	156000	5379	1936	4/6	on	tyyd.	
Alppiharju	1h, alkovi, kk, kh	kt	2800	228000	8143	1932	5/7	on	tyyd.	D2007
Sörnäinen	1h, kt, alkovi,...	kt	3050	207000	6787	1933	6/7	on	hyvä	E2007
Kallio	1h,kk,kph	kt	3100	190000	6129	1927	1/5	on	tyyd.	D
Kallio	1h,avok	kt	3160	228000	7215	1928	5/6	on	hyvä	D2013
Torkkelinmäki	1h, kk, kph	kt	3100	262500	8468	1929	3/4	ei	hyvä	E2007
Kallio	1h+k+kph	kt	4300	261000	6070	1938	3/6	ei	tyyd.	
Sörnäinen	1h,k,kph	kt	3200	205000	6406	1929	3/7	on	tyyd.	F2013
Kallio	1h, k, alkovi, kph	kt	4730	295000	6237	1911	4/6	on	tyyd.	G2013
Kallio	1 huone ja keit...	kt	2900	147500	5086	1936	4/6	on	tyyd.	
Torkkelinmäki	1h+avok+wc+suihku	kt	2500	221500	8860	1927	2/4	ei	hyvä	E2018
Sörnäinen	1 h, alkovi, k,...	kt	5470	300000	5484	1913	2/5	on	tyyd.	E2007
Harju	1h, k,kph,alkovi	kt	3200	233000	7281	1932	5/7	on	tyyd.	
Kallio	1h, avok.	kt	2250	160000	7111	1937	1/7	on	hyvä	
Sörnäinen	1h, avok, kph, ...	kt	3140	244000	7771	1912		ei	hyvä	
