Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Muuramen keskusta	2h, kk, kph, et...	kt	5050	128000	2535	2007	2/6	on	hyvä	F2013
Verkkoniemi	2h,k,kph,s,terassi	rt	5600	87000	1554	1981	1/1	ei	tyyd.	E2007
Verkkoniemi	2h, k, s, kph, ...	rt	6100	90000	1475	1975	1/1	ei	hyvä	C2007
Jaakkola	2h, kt, s, lasit.p	kt	6050	55000	909	1978	3/3	ei	tyyd.	E2013
Paavalinvuori	2h,k,s	rt	5100	89000	1745	1994	1/1	ei	tyyd.	E2013
Verkkoniemi	2h, k, s, kph, ...	rt	5600	92000	1643	1981	1/1	ei	hyvä	E2013
Muurame	2h,kk,ph,vh,las...	kt	5100	38000	745	1978	2/3	ei	tyyd.	
Uimola	2h, k, s, kph, ...	rt	5950	97000	1630	1993	1/1	ei	hyvä	B2007
Keskusta	3h+kt+s+p	kt	5600	179000	3196	2019	2/6	on	hyvä	
Verkkoniemi	3h, k, kph, vh,...	kt	7300	67000	918	1981	1/2	ei	hyvä	E2013
Muurame	3h, k, s, kph, ...	kt	7700	173000	2247	2012	2/5	on	hyvä	C2013
Verkkoniemi	3-4h, k, s, wc,...	rt	7300	103000	1411	1974	1/1	ei	tyyd.	
Tervamäki	3h,k,s,psh,vh,k...	rt	8000	193000	2413	2013	1/1	ei	hyvä	A2007
Muurame	3h,k,kph,s,lasi...	kt	6100	199000	3262	2016	5/6	on	hyvä	C2013
Keskusta	3h,k,kh,s,wc,vh,p	kt	7700	184000	2390	2012	3/5	on	hyvä	C2013
Jaakkola	3h,k,kh,wc,vh,piha	kt	6500	69000	1062	1987	1/2	ei	tyyd.	G2007
Rajala	3h,k,kph,s,wc,p...	rt	8000	155000	1938	2000	1/2	ei	tyyd.	G2013
Muurame	4h,k,kh,s,vh,tk...	ok	11900	55000	462	1976		ei	huono	
Muurame	4h, k, s, kph, ...	ok	11800	230000	1949	1994	-1/1	ei	tyyd.	D2018
Tervamäki	4h, oleskeluh, ...	rt	13850	320000	2310	2016	-1/2	ei	hyvä	C2013
Riihiniemi	4h, k, khh, sau...	rt	9000	187000	2078	2007	1/1	ei	hyvä	E2013
Tervamäki	4h,k,s	rt	9200	215000	2337	2015	1/1	ei	hyvä	C2013
Riihiniemi	4h, k, s, kph, ...	rt	9600	173000	1802	2011		ei	hyvä	C2013
Muurame	4h, k, s, kph, ...	ok	12800	266000	2078	2011	-1/1	ei	hyvä	B2007
Rajala	4h, k, s, kph, ...	rt	11000	218000	1982	2008	1/1	ei	hyvä	
