Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Ymmersta	2h+kk+s	kt	4600	167500	3641	2002	4/6	on	tyyd.	F2013
Sepänkylä	2h,kk,s,p	kt	5300	171000	3226	1995	2/2	ei	tyyd.	D2007
Ymmersta	2h,k,kph/s,las....	kt	5800	212000	3655	2003	2/4	ei	hyvä	
Sepänkylä	2h+k+s+ph+wc+vh...	rt	5900	220000	3729	1986	1/1	ei	hyvä	E
Sepänkylä	3h,k,kph,s	rt	8000	301000	3763	1990	1/1	ei	hyvä	E2018
Ymmersta	3h+k+s	kt	7200	251000	3486	2005	4/5	on	hyvä	E2013
Kuurinniitty	3-4h, k, khh, s	rt	9150	300000	3279	2005	1/2	ei	hyvä	
Mankkaa	5h, k, s, kph/k...	rt	10800	560500	5190	2013	1/1	ei	hyvä	B2007
Sepänkylä	4h+k+rt+kph+s+2...	rt	11150	410000	3677	2004	1/1	ei	hyvä	
Sepänkylä	5h+k+erillinen ...	rt	10450	325000	3110	1986	2/2	ei	hyvä	E
Sepänkylä	4-5h+k+s+ph+khh...	rt	15500	412000	2658	2004	2/2	ei	hyvä	A2007
