Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Nastola	2h, k, kph, vh,...	kt	5600	37500	670	1973	1/4	ei	hyvä	D
Nastola-rakokivi	2h, k	kt	5000	25000	500	1975	5/6	on	tyyd.	F
Nastola	2 h,kk	kt	5500	42000	764	1965	1/4	ei	tyyd.	
Nastola	2h,k,kph,vh,p	kt	5800	28000	483	1972	4/4	on	tyyd.	F2013
Nastola	3h, k, s	rt	8000	68100	851	1976	2/2	ei	huono	D2015
Nastola	3h,kk,kph	kt	5800	42000	724	1962	4/5	ei	hyvä	
Nastola	3h,k,s	rt	7200	134000	1861	2005	1/1	ei	hyvä	
Nastola	4h,k,kph,s,wc,vh,p	kt	9400	68000	723	1972	4/4	ei	tyyd.	
Nastola	AK: 2h, k, et, ...	ok	7000	55000	786	1953	-1/2	ei	hyvä	
Nastola	4-5h, k, kph, s...	ok	15250	278000	1823	2007	-1/1	ei	hyvä	
Nastola	4h, k, s, khh	ok	14000	149500	1068	1950	-1/2	ei	tyyd.	
