Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Vitikkala	1h,kk,kph	kt	3100	28000	903	1975	1/3	ei	hyvä	G2013
Talviala	1h,kk	kt	3900	24000	615	1963	2/2	ei	tyyd.	C2013
Keskusta	1h,alkovi,kk,s,...	kt	3150	31500	1000	1986	2/3	ei	tyyd.	D
Keskusta	1h, kk,kph/wc	kt	3500	15000	429	1959	2/5	on	tyyd.	
Keskusta	1h, kk,makuualk...	kt	3100	30000	968	1975	1/3	ei	tyyd.	D
Keskusta	1 h+kk+s	kt	3200	45000	1406	1989	4/4	on	tyyd.	F2013
Keskusta	1h+kk+s+lasitet...	kt	3200	35000	1094	1986	3/3	ei	tyyd.	D2007
Palomäki	2h+k+kh+lasitet...	kt	6800	47000	691	1969	1/3	ei	tyyd.	F2013
Vitikkala	2h+k+kph/wc+las...	kt	6100	39000	639	1982	1/3	ei		D2007
Keskusta	2h,kk,s	kt	5100	74000	1451	2000	2/2	ei	tyyd.	G2013
Keskusta	2h+k+s	kt	6000	125000	2083	2009	1/4	on	hyvä	E2013
Puukila	2 h+k	kt	6400	61000	953	1971	2/3	ei	tyyd.	C2013
Keskusta	2h+k+s	kt	6200	70000	1129	1982	2/3	ei		F2013
Keskusta	2h, k, s	kt	5850	96000	1641	2000	2/3	ei	hyvä	
Keskusta	2h, k, s	rt	6000	66000	1100	1983	2/2	ei	tyyd.	F
Palomäki	2h, k, s	rt	5950	43000	723	1986	1/1	ei	tyyd.	
Keskusta	2h+kk+s+autopaikka	rt	4600	48000	1043	1988	1/2	ei	tyyd.	C2007
Pietilä	2h, kk, s	rt	4450	35000	787	1990	1/1	ei	hyvä	E
Keskusta	2h, k, s	kt	5750	106000	1843	1989	1/4	on	hyvä	F
Keskusta	2 h+k+kylpyhuon...	kt	5400	50000	926	1964	2/3	ei	hyvä	F2013
Vitikkala	3h+k+kph+s+at	rt	8600	129000	1500	1982	1/2	ei	hyvä	
Vitikkala	3h+k+s(+khh+kph...	rt	7900	140000	1772	2004	1/2	ei	hyvä	F2013
Pispala	3h+k+s (+kph/wc...	rt	7500	105000	1400	1988	1/1	ei	hyvä	
Auvila	3h+k+s	rt	7500	69000	920	1988	1/1	ei	hyvä	D2007
Tervasmäki	3h, k, s	rt	7200	44686	621	1993	1/1	ei	tyyd.	
Keskusta	3h+k+s	kt	7500	163000	2173	2011	4/4	on	hyvä	B2007
Pispala	3h, k, s	rt	7300	72500	993	1988	1/1	ei	tyyd.	
Keskusta	3h+k+s	kt	7700	134000	1740	2007	4/4	on	hyvä	E2013
Viiskulma	3h,k	kt	8000	58000	725	1978	1/3	ei	hyvä	D2013
Puukila	4h+k+kph/wc+wc+...	kt	8800	38000	432	1974	1/3	ei	tyyd.	F2013
Viiskulma	4h+k+s	rt	11100	147000	1324	2006		ei	hyvä	
Viiskulma	22 kpl huoneist...	kt	122700	475000	387	1983	-1/3	ei	tyyd.	D2018
