Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kuninkaantammi	AP	kt	1200	10000	833	2019	1/1	on	hyvä	C2013
Kuninkaantammi	1h, kt, lasitet...	kt	3000	174000	5800	2018	4/4	ei	hyvä	C2013
Kuninkaantammi	1h, kt, lasitet...	kt	2950	172000	5831	2018	3/4	ei	hyvä	C2013
Kuninkaantammi	2h, kt	kt	4250	205000	4824	2019	3/4	on	hyvä	C2013
Kuninkaantammi	2h, kt, lasitet...	kt	4400	230000	5227	2018	4/4	ei	hyvä	C2013
Kuninkaantammi	2h, kt	kt	4250	202600	4767	2019	2/4	on	hyvä	C2013
Kuninkaantammi	2h, k, lasitett...	kt	4400	229000	5205	2018	2/4	on	hyvä	C2013
Kuninkaantammi	2h, k, ranskala...	kt	3550	195160	5497	2018	3/4	on	hyvä	C2013
Maununneva	2h+kk+s+parv.	kt	4600	195000	4239	2000	1/2	ei	huono	B2007
Kuninkaantammi	2h, k, lasitett...	kt	4400	243380	5531	2018	3/4	on	hyvä	C2013
Kuninkaantammi	2h, kt, s	kt	5100	247000	4843	2019	4/4	on	hyvä	C2013
Kuninkaantammi	2h, kt, lasitet...	kt	4400	222000	5045	2018	2/4	ei	hyvä	C2013
Kuninkaantammi	2h, kt, lasitet...	kt	4400	243000	5523	2018	4/4	ei	hyvä	C2013
Kuninkaantammi	2h+kt	kt	3500	199500	5700	2019	3/4	on	hyvä	C2007
Maununneva	3 k, k, kph/wc...	rt	6600	279000	4227	1990	1/1	ei	hyvä	
Kuninkaantammi	3h, kt	kt	6250	284700	4555	2019	4/4	on	hyvä	C2013
Kuninkaantammi	3h, k, s, lasit...	kt	6950	329200	4737	2018	3/4	on	hyvä	C2013
Kuninkaantammi	3h, kt, s, lasi...	kt	6600	295000	4470	2018	4/4	ei	hyvä	C2013
Kuninkaantammi	3h, k, s, lasit...	kt	6950	329200	4737	2018	3/4	on	hyvä	C2013
Kuninkaantammi	3h, k, s, lasit...	kt	6950	340900	4905	2018	4/4	on	hyvä	C2013
Kuninkaantammi	3H+KT+S	kt	7000	340900	4870	2019	4/4	on	hyvä	C2007
Kuninkaantammi	3h+kt+s	kt	6600	288000	4364	2019	3/4	on	hyvä	C2007
Maununneva	2mh,oh,k/rt,vh,...	rt	12700	390000	3071	1990	2/2	ei	tyyd.	E2018
Maununneva	4h, k, kph, eri...	rt	7800	344000	4410	1985	1/1	ei	hyvä	E2013
Kuninkaantammi	4h, kt, s	kt	8700	340000	3908	2019	2/4	on	hyvä	C2013
Hakuninmaa	4h+k+s	rt	10700	317500	2967	2005	2/2	ei	hyvä	
Kuninkaantammi	4-5h, k, s, las...	kt	10300	445800	4328	2018	3/4	on	hyvä	C2013
Maununneva	4(-5h), avok., ...	rt	13800	555000	4022	2013	3/3	ei	hyvä	A2007
Maununneva	3mh, oh, tkh, 2...	rt	16000	420000	2625	1990	2/2	ei	hyvä	
Kuninkaantammi	4-5h, k, s, las...	kt	10300	442800	4299	2018	3/4	on	hyvä	C2013
Kuninkaantammi	4-5h, k, s, las...	kt	10300	459000	4456	2018	4/4	on	hyvä	C2013
Kuninkaantammi	4h+kt+s	kt	8450	320000	3787	2016	2/4	on	hyvä	C
Kuninkaantammi	4-5h, k, s, las...	kt	10300	445000	4320	2018	4/4	on	hyvä	C2013
Maununneva	4h, k, s, erill...	rt	8700	285000	3276	1980	1/1	ei	tyyd.	E2007
