Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Hietasmäki	2h, k, s/psh, w...	rt	5700	105142	1845	1985	1/1	ei	tyyd.	G2013
Hietasmäki	2h,k,s	rt	6200	127000	2048	1984	1/1	ei	hyvä	C2007
Kaurasmäki	2h, k, rt, kph,...	rt	5700	117000	2053	1977	1/1	ei	hyvä	E2013
Hietasmäki	2h, k, s, ak	rt	5700	119000	2088	1985	1/1	ei	hyvä	G2013
Kirkonseutu	2 h, k, s, lasi...	kt	5750	163000	2835	2011	3/4	on	hyvä	E2013
Kauraslampi	2h, k, s, kph, ...	rt	5700	92000	1614	1985	1/1	ei	tyyd.	
Hietasmäki	3H+K+S	rt	7500	148000	1973	1983	1/1	ei	hyvä	E2013
Tiuranniemi	3h,k,s	kt	6700	178000	2657	2012	2/4	on	hyvä	E2013
Hietasmäki	3h,k,s	rt	7500	125000	1667	1983	1/1	ei		E2013
Asuntila	3h,k,s	rt	7500	144000	1920	2005	1/1	ei		A2007
Tiuranniemi	3h,k,s	kt	7800	205000	2628	2011	1/4	on	hyvä	E2013
Asuntila	3h,k,s	rt	7000	180000	2571	2010	1/1	ei	hyvä	D2007
Asuntila	3h, k, kph/s, 2...	rt	8200	170000	2073	2003	1/1	ei	hyvä	
Hietasmäki	3 h, k, kph/wc,...	rt	7500	150000	2000	1983	1/1	ei	hyvä	
Kauraslampi	3h+k+s+2xwc+kph...	rt	7400	155000	2095	1996	1/2	ei	hyvä	F2013
Asuntila	4h,k,khh,ak,var...	ok	15500	407000	2626	2013	1/1	ei	hyvä	C2013
Kaurasmäki	5h, k, s, at	ok	11600	219000	1888	1977		ei	hyvä	D2018
Asuntila	4h, k, erill. w...	rt	8900	179000	2011	2004	1/1	ei	tyyd.	E2013
Asuntila	Olohuone, 4mh, ...	ok	13000	140000	1077	1972	-1/2	ei	hyvä	
Asuntila	4h,k,s	rt	8900	167000	1876	2005	1/1	ei	hyvä	A2007
Asuntila	4h, k, kph, s, ...	ok	10000	235000	2350	2005	-1/1	ei	hyvä	
Asuntila	5h, k, s, khh, ...	ok	13000	278000	2138	2002	-1/1	ei	hyvä	
Kaurasmäki	5h,k,s,pukuh,ph...	ok	18200	281000	1544	1986		ei		E2018
Hietasmäki	4h+k+s+wc+vh	rt	9200	162472	1766	1984	1/1	ei	hyvä	C2007
Asuntila	5h, k, s, khh, ...	ok	12400	270000	2177	2004	-1/1	ei	hyvä	
Asuntila	6h,k,rt,2xaula,...	ok	17900	345000	1927	2005		ei	hyvä	D2018
Asuntila	5h,k,et,kph,s,k...	ok	14900	342000	2295	2016		ei	hyvä	B2018
Haavisto	4h+k+s	rt	9100	242000	2659	2012	1/2	ei	hyvä	D2013
Asuntila	OH, 4x mh, k, p...	ok	15400	348000	2260	2004	-1/1	ei	hyvä	
Asuntila	4h+k+s	rt	8500	206000	2424	2018	1/1	ei	hyvä	C2013
Haavisto	3-4h, k, kph, s...	rt	9200	209000	2272	2006	-1/2	ei	hyvä	
Kaurasmäki	5-6h,k,s,2var,a...	ok	15100	252000	1669	1977		ei	hyvä	D2018
