Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Mansikkala	1h,kk,s	kt	3900	36500	936	1986	1/3	ei	tyyd.	
Mansikkala	1H+ K	kt	3400	27000	794	1980	3/3	ei	tyyd.	E
Mansikkala	1h,k	kt	3200	27500	859	1976	1/3	ei	tyyd.	F2013
Mansikkala	1h,kk,s	kt	3900	40000	1026	1986	2/3	ei	tyyd.	
Mansikkala	1h, kk	kt	3300	36000	1091	1977	3/14	on	hyvä	B2007
Mansikkala	1h,k	kt	3700	38000	1027	1980	2/3	ei		E2013
Mansikkala	1h,kk	kt	3300	36000	1091	1982	2/14	on	tyyd.	E2013
Tuulikallio	2h,k	kt	5000	42000	840	1952	1/3	ei	hyvä	
Mansikkala	2h,k	kt	5800	49000	845	1982	9/14	on	hyvä	E2013
Mansikkala	2h, k	kt	6500	40000	615	1975	2/6	on	tyyd.	F2013
Mansikkala	2h,kk	kt	4800	56000	1167	1983	11/14	on	hyvä	E2013
Mansikkala	2h, k	kt	5650	68124	1206	1978	14/14	on	hyvä	F
Mansikkala	2h,k	kt	6000	49795	830	1983	14/14	on	tyyd.	E2013
Mansikkala	2h,k	kt	5700	50000	877	1979	12/14	on	tyyd.	F2013
Mansikkala	3h, k	kt	7750	77500	1000	1977	14/15	on	hyvä	B2007
Mansikkala	3h,k,s	kt	7200	58000	806	1974	1/3	ei	hyvä	D2018
Mansikkala	3h, k	kt	8000	48276	603	1975	6/6	on	hyvä	F
Mansikkala	3h,k	kt	7900	60000	759	1980	9/9	on	tyyd.	F2013
Tuulikallio	3h, k, khh, s	rt	9300	211000	2269	2018	-1/1	ei	hyvä	C
Karhumäki	3h+k+s	rt	7800	113000	1449	1992	1/1	ei	hyvä	
Paajala	3h,k,s	rt	7300	135000	1849	1989	1/1	ei	hyvä	
