Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kulosaari	2h+k+p	kt	4650	218000	4688	1961	2/4	on	hyvä	G2013
Kulosaari	2h, k, kph, par...	kt	5600	330000	5893	1961	1/5	on	hyvä	B
Kulosaari	2h+k+kph+parv	kt	5400	300000	5556	1959	4/4	ei	hyvä	F
Kulosaari	2h+avok+kph	kt	4400	260000	5909	1960	3/4	on	hyvä	F2013
Kulosaari	2 h, pienoiskei...	kt	4800	306270	6381	1961	3/4	ei	hyvä	
Kulosaari	2h, k, kph, las...	kt	5400	260500	4824	1959	3/3	ei	tyyd.	F
Kulosaari	2h,k,kph,las.parv.	kt	5300	265000	5000	1960	2/4	ei	tyyd.	G2013
Kulosaari	3 h+k	kt	6000	330000	5500	1979	2/4	on	tyyd.	E2007
Kulosaari	3h, k, kph, las...	kt	7000	380000	5429	1960	3/4	ei	hyvä	E
Kulosaari	3h-k+kph+parveke	kt	6000	333500	5558	1960	1/4	ei	hyvä	E2007
Kulosaari	3h ,k, lasitett...	kt	7500	359000	4787	1961	1/4	ei	tyyd.	
Kulosaari	3h+k+kph+p	kt	7700	340000	4416	1961	2/4	on	hyvä	G2014
Kulosaari	3h+k+rt+kph+s+e...	kt	7600	448000	5895	1979	4/4	on	hyvä	E2007
Kulosaari	3h, k, kph, las. p	kt	7450	350000	4698	1961	4/5	on	tyyd.	E2007
Kulosaari	3h,k,kh,erill.w...	kt	7300	379000	5192	1961	3/4	on	hyvä	E2007
Kulosaari	3h+k+s+kph/wc+l...	kt	6900	390000	5652	1960	1/3	ei	hyvä	G2013
Kulosaari	4h, k	kt	8850	472000	5333	1962	4/4	ei	tyyd.	E2007
Kulosaari	5h+k+rt+2xparve...	rt	17400	885500	5089	1964	1/2	ei	hyvä	E2013
Kulosaari	Oh, rt, 3mh, kp...	rt	14000	715000	5107	1980	-1/2	ei	hyvä	
Kulosaari	4-5h,k,rt,et,2k...	kt	11860	630000	5312	1961	3/3	ei	hyvä	
Kulosaari	6h,k, 2parveketta	kt	12000	602000	5017	1960	3/3	ei	hyvä	
Kulosaari	4h+k+kph+las.pa...	kt	8100	458000	5654	1960	4/4	ei	hyvä	G2013
Kulosaari	7h,k,s	rt	24000	1525000	6354	1916	3/3	ei	hyvä	
Kulosaari	5h,k,kph,wc, la...	kt	9700	540000	5567	1979	4/4	on	hyvä	
Kulosaari	6h, k, s, kph, ...	rt	17400	615000	3534	1960	1/3	ei	hyvä	E
