Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Lippajärvi	2h, k, s, vh, t...	rt	6150	195000	3171	1983	1/1	ei	hyvä	B2007
Espoo	2h+k+s	rt	5600	168482	3009	1986	1/1	ei	tyyd.	C2013
Järvenperä	2h+kt+parveke	kt	4200	151000	3595	2016	2/3	ei	hyvä	
Järvenperä	2h+k+s+piha-alue	rt	6700	207000	3090	1997		ei	hyvä	
Järvenperä	2h+k+s	rt	6150	212000	3447	1988	1/1	ei	hyvä	
Järvenperä	2h, k, s, teras...	rt	5900	200000	3390	1989	1/1	ei	hyvä	B2007
Järvenperä	2 h, k, kph, s,...	rt	5650	170000	3009	1985	1/1	ei	hyvä	
Pellaksenmäki	2-3 h, avokeitt...	kt	5200	182000	3500	2016	2/2	ei	hyvä	C2013
Pihlajarinne	3 h, k, s, k...	rt	7550	255000	3377	1987	-1/2	ei	tyyd.	
Lippajärvi	3h, k, s, vh, e...	rt	7900	240000	3038	1983	1/1	ei	hyvä	B2007
Lippajärvi	3h+k+s	rt	6600	198000	3000	1980	1/1	ei	hyvä	
Järvenperä	3h,k,kph,s,vh,e...	rt	7650	170000	2222	1986	1/1	ei	tyyd.	C
Pihlajarinne	3h + k + s	rt	7800	238000	3051	1988	1/1	ei	hyvä	
Lippajärvi	3h,k,kph,s,wc,vh	rt	7500	256597	3421	1979	1/1	ei	hyvä	E2007
Lippajärvi	3h, k, kph, 2 vh	rt	7800	252000	3231	1984	1/1	ei	hyvä	
Järvenperä	3h+k+s+erilline...	rt	7400	245000	3311	1986	1/1	ei	hyvä	C2007
Lippajärvi	3h+k+s	rt	7350	243000	3306	2002	1/1	ei	hyvä	D
Lippajärvi	Oh, k, rt, 2mh,...	ok	13000	215000	1654	1953		ei	tyyd.	
Lippajärvi, järvenperä	4-5h+k+s+var	rt	11600	270000	2328	1987	2/2	ei	tyyd.	E2018
Järvenperä	4h, k, sauna, p...	rt	8950	333000	3721	2003	1/2	ei	hyvä	B2013
Järvenperä	4-5 h, k, s, 2 kph	rt	10300	360000	3495	2012	-1/2	ei	hyvä	B
Järvenperä	4h+k+s+eril.wc+...	rt	10400	283000	2721	2004	2/2	ei	hyvä	E2013
Järvenperä	4h+k+khh+s+ty...	ok	12700	420000	3307	2003	-1/1	ei	hyvä	
Lippajärvi	4-5+k+ulkovarasto	rt	11400	261000	2289	1970	1/1	ei	hyvä	D2013
Lippajärvi	2-4 h, ruokasal...	ok	10100	360000	3564	1946	-1/2	ei	hyvä	
Järvenperä	4h+k+s	rt	9850	347000	3523	2003	1/1	ei	hyvä	
Lippajärvi	4h, k, s, khh, ...	rt	9900	318000	3212	1999	1/2	ei	tyyd.	
Järvenperä	4h,k,s,rt,vh,kp...	ok	12600	250000	1984	1997	-1/3	ei	tyyd.	
Järvenperä	5h, k, kph, s, ...	rt	13850	330000	2383	2004	-1/3	ei	tyyd.	D2013
Lippajärvi	4h, k, rt, s, k...	ok	9600	408000	4250	2006	-1/1	ei	hyvä	C2018
Lippajärvi	4h,k,s,khh, 2xp...	rt	12900	431000	3341	2010	1/2	ei	hyvä	C2007
Järvenperä	6h,k,rt,khh,s,2...	ok	17600	600000	3409	2014	-1/2	ei	hyvä	B
Lippajärvi	4h, avok, rt, 2...	ok	12900	445000	3450	2010	1/2	ei	hyvä	C2007
Lippajärvi	4-5h+k+2kph+s+w...	rt	12000	361500	3013	2002	2/2	ei	hyvä	E2013
Järvenperä	4-5h, k, kph, s...	ok	11300	355000	3142	2003	1/1	ei	tyyd.	B
Järvenperä	3mh, oh, k, s	rt	9850	249000	2528	1982	1/2	ei	tyyd.	F2007
Järvenperä	5h, k, s, kph, ...	ok	11900	295000	2479	1971	-1/2	ei	hyvä	D2018
Lippajärvi	4 h+k+sauna	rt	9100	180000	1978	1980	2/2	ei	tyyd.	D
Lippajärvi	4h+k+s+erilline...	kt	10350	230000	2222	1982	1/3	ei	hyvä	E2007
Lippajärvi	5h+k+kph+s+eril...	rt	11900	280000	2353	1970	-1/2	ei	hyvä	E
