Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Puistola	2 h+k+s	rt	4900	235000	4796	1985	1/1	ei	hyvä	E
Puistola	2h,k,kph	kt	6200	149000	2403	1975	1/2	ei	hyvä	E2007
Puistola	2h, k, kph, pih...	kt	6150	129000	2098	1974	1/2	ei	tyyd.	E2007
Heikinlaakso	3h+k+kph+s	rt	8000	235000	2938	1979	1/1	ei	hyvä	F
Puistola	3h+k, piha	kt	7400	224000	3027	1980	1/2	ei	tyyd.	D2007
Puistola	3h+k+kph+s+alkovi	rt	9900	340000	3434	1914	-1/2	ei	hyvä	
Heikinlaakso	3-4h+k+kph+s	rt	8900	264000	2966	1977	1/1	ei	hyvä	
Puistola	3h+k+s	rt	8100	234722	2898	1989	1/2	ei	hyvä	E2018
Heikinlaakso	3h, k, kph, pih...	kt	7450	155000	2081	1980	1/3	ei	tyyd.	D2007
Puistola	3h, avok., s-os...	rt	6600	262000	3970	1985	1/1	ei	hyvä	B2007
Heikinlaakso	k, oh, s/ph, mh...	rt	9500	245000	2579	1988	1/2	ei	tyyd.	
Puistola	4h, k, kph, wc,...	rt	9150	305000	3333	1966	1/1	ei	hyvä	
Heikinlaakso	4h, k, kph, s, ...	rt	8600	284000	3302	1980	1/1	ei	hyvä	E2018
Puistola	4h+k+s	kt	8500	227362	2675	1986	1/2	ei	tyyd.	
Puistola	4h, k, s/ph, wc, p	rt	10000	315000	3150	1988	-1/2	ei	tyyd.	
Puistola, heikinlaakso	4h+k+s	rt	8700	265000	3046	1980	1/1	ei	tyyd.	
Heikinlaakso	5h+k+kph+s+uima...	rt	17000	242000	1424	1971	1/1	ei	tyyd.	
Heikinlaakso	4h, k, kph, s, ...	rt	10500	370000	3524	2005	1/2	ei	hyvä	
Puistola	5h, k, s, talou...	ok	14200	500000	3521	1925		ei	hyvä	
Puistola	5h+k+kph	ok	8000	198000	2475	1928	2/2	ei	tyyd.	
Puistola	4h+k+ph/s+var+at	ok	10000	192000	1920	1954	3/3	ei	tyyd.	
Heikinlaakso	4h, k, s-tilat,...	ok	12200	450000	3689	1940		ei	tyyd.	
Puistola	4h,k,s.piha	rt	8350	258000	3090	1983	1/2	ei	hyvä	G
Puistola	5 h, avokeitti&...	ok	15000	580000	3867	2011	1/2	ei	hyvä	
Heikinlaakso	4h+k+kph+s+tkh+...	rt	15200	350000	2303	1990	-1/2	ei	hyvä	
Heikinlaakso	5h, k, s, tkh, ...	ok	14300	375000	2622	1988		ei	tyyd.	
Heikinlaakso	4h+k+s+khh+k...	rt	9600	358000	3729	1990	1/1	ei	hyvä	E2007
Puistola	3h, k, rt, ty...	rt	14600	320000	2192	1974	1/2	ei	hyvä	
Puistola	4h, k, s, erill...	rt	8850	255000	2881	1975	1/1	ei	tyyd.	F
Puistola	4h, k, kph, sau...	rt	9500	240000	2526	1993	1/2	ei	tyyd.	D2007
Heikinlaakso	4 h, k/rt, kh/s...	rt	8600	284000	3302	1980	1/1	ei	hyvä	
Heikinlaakso	4h+k+kph+s+khh	rt	9350	310000	3316	1982	-1/1	ei	hyvä	
Puistola	5h+k+kph+s+auto...	ok	20100	470000	2338	1948	-1/3	ei	tyyd.	E
Puistola	3 mh, oh, k, wc...	ok	8300	165000	1988	1961	1/3	ei	tyyd.	
Heikinlaakso	5h, k, kph, wc,...	rt	20300	200000	985	1971	1/1	ei	hyvä	
Puistola	4h, k, s, at, v...	ok	10200	270000	2647	1984	-1/1	ei	tyyd.	E2013
Heikinlaakso	6 h, 2 x keitti...	ok	11700	260000	2222	1950	-1/3	ei	tyyd.	
Puistola	5h, k, sauna, e...	rt	11950	272000	2276	1980	-1/2	ei	hyvä	F2007
Puistola	4h+k+takkah+kph...	rt	11700	395000	3376	1995	-1/3	ei	hyvä	
