Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Levänen	2h,k	kt	5300	54000	1019	1977	3/3	ei	hyvä	D2007
Jynkkä	2h, k, s, kph	rt	6500	111000	1708	1983	1/1	ei	hyvä	E2013
Levänen	2h, k	kt	5350	83000	1551	1977	2/3	ei	hyvä	D2007
Jynkkä	2h, k, s	rt	6300	117000	1857	1980	1/1	ei	hyvä	E
Levänen	2h, k	kt	5950	79500	1336	1982	1/2	ei	hyvä	D2007
Jynkkä	2h, k, s	rt	6500	121000	1862	1980	1/1	ei	hyvä	
Jynkkä	2h, k, s (yj:n ...	rt	5850	116000	1983	1979	1/1	ei	hyvä	
Jynkkä	2h, k, s	rt	6300	115000	1825	1980	1/1	ei	hyvä	E
Jynkkä	2h, k, kh, lasi...	kt	5500	83500	1518	1979	2/3	ei	hyvä	F
Levänen	3h, k, s	rt	7000	130000	1857	1986	1/1	ei	hyvä	
Levänen	3h, k, s, kph, ...	rt	7000	117000	1671	1980	1/1	ei	tyyd.	E2007
Levänen	3h,k	kt	7600	89000	1171	1977	1/3	ei	hyvä	D
Jynkkä	3h, k, s	rt	8500	195000	2294	1999	1/1	ei	hyvä	D2007
Jynkkä	3h,k,s	rt	8000	140000	1750	1984	1/2	ei	hyvä	E2013
Levänen	3h, k, kph, vh, p	kt	7200	63500	882	1979	2/3	ei	hyvä	F2013
Levänen	3h, k, s	rt	8250	145000	1758	1982	2/2	ei	hyvä	B2007
Jynkkä	3h,k,kph,wc,s	rt	8600	143500	1669	1983	1/2	ei	hyvä	
Jynkkä	3h,k,s	rt	8500	133540	1571	1985	1/2	ei	hyvä	E2007
Jynkkä	3h,k,s	rt	7600	134000	1763	1987	-1/2	ei	hyvä	D
Jynkkä	4h, k, tkh, kh,...	ok	13600	270000	1985	1993	1/1	ei	hyvä	B2018
Jynkkä	4h, k, kph, s, ...	rt	8700	175000	2011	1980	1/2	ei	hyvä	E2013
Jynkkä	9h,k,s,kph,khh,...	ok	49200	1100000	2236	2011		ei	hyvä	B2007
Jynkkä	4h, k, kh, s, w...	rt	8700	154000	1770	1980	1/2	ei	hyvä	E2013
Jynkkä	3 mh, oh, k, ta...	ok	12600	179000	1421	1978	-1/1	ei	hyvä	C2018
Levänen	4h,k,s	rt	10000	142000	1420	1981	1/2	ei	hyvä	E2007
Jynkkä	5h, k, s	rt	12000	120000	1000	1980	1/2	ei	tyyd.	E
Jynkkä	4h, k, s	rt	10000	93500	935	1980	1/1	ei	tyyd.	D
Jynkkä	3h,k,takkah,s	rt	9700	144000	1485	1980	1/2	ei	hyvä	
Jynkkä	4h,k,th,vh,s,kp...	ok	11200	163000	1455	1977	-1/1	ei	hyvä	E
