Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Roukko	2h, k, s	rt	6000	66000	1100	1977	1/1	ei	hyvä	D2013
Eerola	2h,k,kph,s,et	rt	6000	71000	1183	1982	1/1	ei		E2007
Eerola	2h,k,kph,vh,las...	kt	5700	38500	675	1976	1/4	ei		D2007
Härmälänranta	2h, kt, lasit.p	kt	4350	174000	4000	2017	3/6	on	hyvä	C2013
Roukonperä	2h, k, s	rt	5700	92000	1614	1991	1/1	ei	hyvä	E2007
Roukko	2h,k,s,las.parv.	kt	5400	130000	2407	2007	2/6	on	hyvä	F2013
Roukko	2h,k,kph/wc,las...	kt	5600	74000	1321	1963	2/3	ei		C2007
Eerola	3-4h, k, s	rt	9600	159000	1656	1993	1/1	ei	hyvä	E
Mäntylä	3h,k,kph,vh,las...	kt	7400	50000	676	1977	3/3	ei	hyvä	G2013
Eerola	3h,k,wc,kph,s,vh	rt	8100	109000	1346	1978	1/2	ei	hyvä	D2007
Vääräkoivu	3h, k, kph, vh,...	kt	6400	70000	1094	1968	1/8	on		D2007
Vääräkoivu	3h,k,kph,vh,parv.	kt	6400	69867	1092	1969	2/8	on		C2007
Eerola	3h, k, s	rt	7650	127000	1660	1983	1/1	ei	hyvä	D2013
Eerola	3h, k, kph	kt	7400	47000	635	1978	1/3	ei	hyvä	C2007
Roukko	3h, k, kph	kt	7200	62500	868	1963	1/3	ei	hyvä	C2007
Kenraalintori	3h, k	kt	7700	48000	623	1974	3/3	ei	hyvä	G
Roukko	3h, k, kph	kt	7400	82500	1115	1974	1/3	ei	hyvä	F2013
Eerola	3h, k, wc, psh, s	rt	8000	117000	1463	1982		ei	hyvä	D2007
Vääräkoivu	3h, k, kph	kt	7200	75000	1042	1969	1/8	on	tyyd.	C2007
Vääräkoivu	3h, k, kph	kt	7150	95000	1329	1968	5/8	ei	hyvä	
Roukko	3h, k, kph, s, ...	kt	7700	79000	1026	1987	3/3	ei	hyvä	F2013
Kenraalintori	3h, k	kt	7700	67000	870	1972	1/3	ei	hyvä	C2007
Vääräkoivu	3h,k,kph,vh,las...	kt	6400	80000	1250	1968	8/8	on		D2013
Roukko	3h, k	kt	7950	65000	818	1968	2/3	ei	hyvä	F
Vääräkoivu	3h,k,kph,2xvh,p...	kt	7200	65000	903	1971	2/8	on		F2013
Eerola	3h,k,s,wc,vh,te...	rt	8100	90000	1111	1984	1/1	ei		E2007
Eerola	3h,k,kph,s,et,v...	rt	8000	98000	1225	1982	1/1	ei	hyvä	E2007
Eerola	3h,k,kph,s,etei...	rt	7700	78000	1013	1981	1/1	ei		E2013
Eerola	3h,k,s,kph,wc,v...	rt	8000	94000	1175	1984		ei		D2013
Eerola	3h, k, s	rt	8050	90000	1118	1978	2/2	ei	hyvä	D
Juusonranta	4-5 h, k, rt, k...	ok	15900	320000	2013	1996		ei	hyvä	D2018
Eerola	4-5h, k, s	ok	10900	158000	1450	1978	-1/1	ei	hyvä	
Juusonranta	5h, k, s	ok	12200	235000	1926	2005	-1/1	ei	hyvä	
Eerola	4h,k,kph,s,wc,v...	rt	9700	145000	1495	1983	1/2	ei	hyvä	
Eerola	4h, k, s	rt	9700	149000	1536	1983	2/2	ei	hyvä	
Juusonranta	7h, k, s	ok	20100	365000	1816	2001	-1/2	ei	hyvä	
Eerola	4h, k, s	rt	9700	121000	1247	1980	2/2	ei	hyvä	D2013
Eerola	4h,k,s,2xwc,vh,...	rt	9700	148000	1526	1982	1/2	ei	hyvä	D2007
Eerola	4h,k,th,kph,s,k...	ok	12000	150000	1250	1979		ei	hyvä	
Eerola	4h, k, s	rt	9550	136500	1429	1983	2/2	ei	hyvä	D2013
Eerola	4h,k,th,kph,s,w...	ok	11900	152000	1277	1977		ei	tyyd.	
Eerola	4h, k, s	rt	9900	134000	1354	1984	2/2	ei	hyvä	D2007
Länsi-lintula	4h,k,saunaos.,e...	ok	8500	194000	2282	2019		ei	hyvä	B2018
Länsi-lintula	4h,k,s,wc,kht,t...	rt	7800	176000	2256	2019	1/1	ei	hyvä	B2018
Antinniemi	4h,k,s,2xwc,vh,...	rt	9500	90000	947	1977	1/2	ei		D2013
Eerola	5h, k, s	ok	14500	256000	1766	1994	-1/2	ei	hyvä	
Antinniemi	4h, k	kt	9900	128000	1293	1946	3/4	on	hyvä	G
Roukonperä	4h, k, s	rt	9450	130000	1376	1976	1/1	ei	hyvä	C
Länsi-lintula	3h,k,saunaos.,a...	ok	6900	178000	2580	2019		ei	hyvä	B2018
Länsi-lintula	5h,k,saunaos.,e...	ok	9500	208000	2189	2019		ei	hyvä	B2018
