Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Hätilä	1h,kk,kh	kt	2800	55000	1964	1969	3/4	ei		G2013
Idänpää	1h, kk, alkovi,...	kt	4400	64000	1455	1977	5/5	on	hyvä	
Hätilä	1h,kk,s,	kt	3200	73000	2281	1991	3/3	ei		E2013
Hätilä	1h,kk,s,parveke	kt	3700	69000	1865	1984	2/4	ei		E2013
Hätilä	1h,kk,kh	kt	3000	68000	2267	1955	1/4	on	hyvä	E2007
Asemantaka	2h,k,s,p	kt	6100	115000	1885	1973	3/3	ei		E2013
Hätilä	2h, kk, rt, s, ...	kt	6100	84000	1377	1973	2/3	ei	tyyd.	E2013
Hätilä	2h,k,phs,p	kt	5100	95000	1863	1957	3/4	ei	hyvä	G2013
Kukostensyrjä	2h+k+s	rt	5750	159000	2765	2019	1/1	ei	hyvä	
Kukostensyrjä	2h+k+s	rt	5750	162000	2817	2019	1/1	ei	hyvä	
Kukostensyrjä	2h+k+s	rt	5750	154000	2678	2019	1/1	ei	hyvä	
Hätilä	2 h, k, psh, s,...	rt	5550	128000	2306	1988	1/1	ei	hyvä	
Hätilä	2h, kk, ph, vh, p	kt	4750	64000	1347	1977	1/4	ei	tyyd.	F2013
Idänpää	2h, kk, kph, vh	kt	4000	44000	1100	1974	-1/3	ei	tyyd.	
Idänpää	2h,kk,psh,vh,pa...	kt	4400	67000	1523	1977	4/5	on	hyvä	
Idänpää	2h+keittiö...	kt	5700	80000	1404	1972	1/3	ei	hyvä	F2013
Hätilä	2h, k, psh/wc, ...	kt	4010	82500	2057	1955	1/4	on	hyvä	
Katinen	3h, k, s	rt	7900	130000	1646	1986	1/1	ei	hyvä	
Ruununmylly	3h, k, s, psh, ...	rt	8000	120000	1500	1989	1/1	ei	hyvä	
Hätilä	3h,k	kt	7000	88656	1267	1974	2/2	ei	tyyd.	F2013
Papinniitty	3h+k+s	rt	7750	106500	1374	1972	1/1	ei	hyvä	
Kukostensyrjä	3h+k+s	rt	8050	199000	2472	2019	1/1	ei	hyvä	
Hätilä	3h,k,ph,vh,p	kt	7300	66000	904	1977	2/4	ei	tyyd.	F2013
Hätilä	3h, k, psh, vh, p	kt	6900	113000	1638	1963	3/3	ei	hyvä	F2013
Hätilä	3h,k,kh,wc,vh,p	kt	7000	108000	1543	1974	3/3	ei	hyvä	F2013
Hätilä	3h,k,psh,wc,vh....	kt	7000	100000	1429	1974	1/3	ei	hyvä	F2013
Kukostensyrjä	3-4h+k+s	rt	8050	199000	2472	2019	1/1	ei	hyvä	
Hätilä	3h,k,s,ph,wc,vh,p	kt	6650	92000	1383	1972	1/3	ei	tyyd.	G2013
Kukostensyrjä	3h, k, khh, 2vh...	rt	9500	119000	1253	1991	-1/2	ei	tyyd.	D2007
Hätilä	3-4h,k,apukeitt...	rt	10000	200000	2000	1987	1/1	ei		B2007
Hätilä	3h+keittiö...	kt	7300	105000	1438	1980	1/4	on	tyyd.	F2013
Idänpää	3h,k,psh,s,wc,vh,p	kt	7400	148000	2000	2004	5/5	on	hyvä	E2007
Hätilä	4h,k,s,psh,khh,...	ok	11000	113000	1027	1951	-1/2	ei	hyvä	D2013
Hätilä	5h+k+s+veranta	ok	15450	156000	1010	1946	1/2	ei	tyyd.	
Katinen	4h, k, s, psh/w...	rt	8950	145000	1620	1993	-1/2	ei	hyvä	
Kukostensyrjä	4h+k+s	rt	8050	205000	2547	2019	1/1	ei	hyvä	
Hätilä	4h+keittiö...	kt	9600	140000	1458	1990	3/3	on	tyyd.	E2013
Hätilä	4h+keittiö...	ok	10000	105000	1050	1955		ei	tyyd.	
Kukostensyrjä	4h+k+s	rt	8050	210000	2609	2019	1/1	ei	hyvä	
Asemantausta	6h, k, s, psh, ...	rt	14900	383000	2570	2007	-1/2	ei	hyvä	
Papinniitty	4h,k,s,kph,aska...	ok	10000	108000	1080	1964		ei		
Ruununmylly	3h,k,s,ph,khh,w...	rt	8600	115000	1337	1979	-1/1	ei	hyvä	D2007
Asemantausta	4-5h, k, wc, ps...	rt	10700	220000	2056	1988	1/1	ei	tyyd.	F
Papinniitty	5h,k,psh,s,khh,at	ok	15300	170000	1111	1987		ei		
Kukostensyrjä	4h,k,s,khh	rt	11000	190000	1727	2005		ei		E2013
Papinniitty	4h, k, 2 wc, 2 ...	ok	12100	105000	868	1974		ei	hyvä	
Häitilä	5h,k,s,psh,wc, ...	kt	11100	151000	1360	1970	2/3	ei	tyyd.	
Papinniitty	4h,k,s,psh,wc,at	ok	12000	120000	1000	1968		ei		
