Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Ranta-tampella	1	kt	1300	20000	1538	2019	1/8	ei		C2018
Ranta-tampella	1	kt	1300	15000	1154	2019	1/8	ei		C2018
Ranta-tampella	1	kt	1300	15000	1154	2019	1/8	ei		C2018
Ranta-tampella	1	kt	1300	15000	1154	2019	1/8	ei		C2018
Ranta-tampella	1-2h, kt	kt	3800	215200	5663	2019	3/8	ei		C2018
Ranta-tampella	2-3h, kt, s, wc	kt	6400	308438	4819	2019	1/8	ei		C2018
Lapinniemi	1h,tupak,s	kt	4500	195000	4333	1995	5/8	on	hyvä	F2013
Ranta-tampella	2h, kt, s, vh	kt	4400	200000	4545	2019	5/8	ei		C2018
Käpylä	2h,kk,s,vh,las.p	kt	5500	188000	3418	2003	4/6	on	hyvä	F2013
Lappi	2h,k,et,s,kph,wc	kt	6400	237750	3715	1939	3/5	on	hyvä	F2013
Lapinniemi	2h, kk, s, kph,...	kt	7950	274000	3447	1899	6/6	on	hyvä	F2007
Ranta-tampella	2-3h, kt, s, vh	kt	7000	302857	4327	2019	1/8	ei		C2018
Käpylä	2h+k+s+kph+wc+v...	kt	7550	325700	4314	1937	6/6	on	hyvä	
Käpylä	3h, k, kph, s, ...	kt	7450	230000	3087	2007	6/6	on	hyvä	
Ranta-tampella	3h, kt, s, wc	kt	7700	400022	5195	2019	3/8	ei		C2018
Ranta-tampella	3h, kt, s, wc	kt	7700	370010	4805	2019	2/8	ei		C2018
Lapinniemi	3h,k,kph,s,parvi	kt	8800	440000	5000	1899	3/6	on	hyvä	
Lapinniemi	2-3 mh, olohuon...	kt	12550	678000	5402	1991	5/5	on	hyvä	
Ranta-tampella	4h, kt, s, wc, vh	kt	11800	619105	5247	2019	7/8	ei		C2018
Ranta-tampella	4h, kt, s, wc, vh	kt	11800	627030	5314	2019	8/8	ei		C2018
