Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Ojamo	2h+k+s	rt	6300	110000	1746	1989	1/1	ei		
Ojamo	2 h, k, kph, la...	kt	5400	80000	1481	1972	3/3	ei	hyvä	E2007
Voudinpuisto	2h,k	kt	6300	65000	1032	1974	1/3	ei		D2013
Ojamo	2h,k,kph,vh	kt	5300	58000	1094	1966	3/3	ei		G2013
Ojamonkangas	2h,k,parveke, ak	kt	5650	76500	1354	1966	1/3	ei	hyvä	E
Voudinpuisto	2h, kk	kt	4650	60000	1290	1973	4/7	on	huono	C
Lahokallio	2h,k,s	rt	6300	115000	1825	1994	1/1	ei	tyyd.	E
Ojamo	2h, k	kt	4550	78000	1714	1972	3/3	ei	hyvä	E2007
Voudinpuisto	2h,kk	kt	5100	87000	1706	1974	2/4	ei	hyvä	D2018
Ojamo	3h+k+s	rt	8400	139000	1655	1977	1/1	ei	hyvä	
Voudinpuisto	3h+k+s	rt	7900	151500	1918	1980	1/1	ei	hyvä	E
Mirjala	3h,k,s,kph,wc,v...	rt	8000	133000	1663	1986	2/2	ei	hyvä	
Voudinpuisto	3h,k,lasitettu ...	kt	7900	85000	1076	1973	3/7	on	tyyd.	C2007
Voudinpuisto	3h+k+s	rt	7900	147000	1861	1980	1/1	ei	hyvä	E
Lahokallio	3h+k+s	rt	8000	155000	1938	1994	1/1	ei	hyvä	
Ojamo	3h, k, kph, eri...	kt	7050	93000	1319	1966	2/3	ei	hyvä	E2007
Vappula	3h+k+s	rt	8300	160000	1928	1992	1/2	ei	hyvä	D2013
Ojamonkangas	3h, k	kt	6600	60000	909	1965	1/3	ei	hyvä	E2007
Voudinpuisto	3h+k+s	rt	7850	134000	1707	1988	1/1	ei	hyvä	E2007
Ojamo	3h+k	kt	7100	58000	817	1966	3/3	ei		E2007
Ojamo	3h, k	kt	7750	68300	881	1979	3/4	ei	tyyd.	
Gunnarla	4 h+k+rt+khh+wc+s	rt	7500	209900	2799	2020	1/1	ei	hyvä	
Gunnarla	4 h+k+rt+khh+wc+s	rt	7500	240000	3200	2020	1/1	ei	hyvä	
Voudinpuisto	4h+k+s+vh	kt	9400	130000	1383	1973	4/7	on	hyvä	C
Voudinpuisto	5h+k+s	rt	10800	145000	1343	1988	1/2	ei	hyvä	E2007
