Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Höyhtyä	autohallipaikka	kt	1250	12630	1010	2018		on	hyvä	C2013
Höyhtyä	h+kt	kt	3100	136900	4416	2018	3/4	on	hyvä	C2013
Höyhtyä	1h, kk	kt	2600	59000	2269	1959	2/4	on	hyvä	D2007
Höyhtyä	2h,kk,kph	kt	4400	59500	1352	1963	4/4	on	hyvä	D2007
Mäntylä	2h, k, s	kt	6000	75000	1250	1984	3/3	ei	hyvä	B2007
Mäntylä	2h, k, s	kt	5900	90000	1525	1984	1/3	ei	hyvä	D2007
Höyhtyä	8 kpl 39m2 kaks...	kt	31200	180000	577	1961	1/2	ei	tyyd.	
Lintula	2h+k	kt	5500	91000	1655	1965	1/3	ei	hyvä	D2007
Mäntylä	2h+k	kt	6000	77000	1283	1989	3/3	ei	hyvä	D2007
Lintula	2h+k+ph+las.par...	kt	5200	61000	1173	1971	1/3	on	hyvä	D2007
Mäntylä	2h, k, s	rt	6000	125000	2083	1981	1/1	ei	hyvä	D2007
Lintula	2h,k,kph/wc,vh,...	kt	5500	88000	1600	1968	5/5	on	hyvä	C2007
Mäntylä	2h,k,s,lasitett...	kt	6000	65000	1083	1984	2/3	ei	tyyd.	D2007
Lintula	2h+kk	kt	5000	81000	1620	1967	1/7	on	hyvä	C2007
Mäntylä	2h, k, s	rt	6000	126000	2100	1981	1/1	ei	hyvä	D2007
Höyhtyä	3h+k+s	kt	7150	265270	3710	2018	2/4	on	hyvä	C2013
Höyhtyä	3h, k, kph/wc+ ...	rt	6000	92500	1542	1958	-1/2	ei	tyyd.	B2007
Höyhtyä	3h, k, kh	rt	7400	120000	1622	1964	-1/2	ei	hyvä	E
Mäntylä	3h, k, ph, s	kt	7850	100000	1274	1983	2/2	ei	hyvä	D2007
Höyhtyä	3h, k	rt	6000	95000	1583	1955	-1/2	ei	tyyd.	E
Nokela	3h, k, kph, vh	kt	8000	140000	1750	1956	1/2	ei	hyvä	
Höyhtyä	3h, k, kph/wc, ...	rt	6000	111000	1850	1958	-1/3	ei	hyvä	B2007
Lintula	3h,k,kh,vh,parveke	kt	6500	105500	1623	1967	6/7	on	hyvä	C2013
Höyhtyä	3h,k	rt	6000	113000	1883	1958	-1/3	ei	hyvä	B2007
Lintula	4h,k,ph,wc,vh,p...	kt	8300	82000	988	1965	3/3	ei	tyyd.	C2007
Höyhtyä	4h+k+takkah+ask...	rt	11000	150000	1364	1954	-1/3	ei	hyvä	
Lintula	4h+k	kt	8100	140000	1728	1968	4/5	on	hyvä	C2007
Mäntylä	4h,k,s,ap	rt	9000	168500	1872	1989	1/2	ei	hyvä	C2007
Lintula	4H+k	kt	8100	141000	1741	1968	4/5	on	hyvä	C2007
Lintula	4h,k,kh,parveke	kt	8300	55000	663	1967	3/3	on		C2007
Lintula	4h	rt	11500	156000	1357	1966	1/1	ei	hyvä	E2013
Lintula	4h, k, kh, s	rt	11500	150000	1304	1967	1/1	ei	hyvä	E
Höyhtyä	3-4h,k,kph/wc,vh	kt	8500	118000	1388	1963	3/4	on	hyvä	D2007
Lintula	4h, k, rt, kph,...	kt	8250	115000	1394	1966	3/3	ei	hyvä	C2013
