Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Syvärauma	1h, kk	kt	3100	35000	1129	1971	3/3	ei		F2013
Syvärauma	1h, kk	kt	3100	41000	1323	1971	1/3	ei	hyvä	F2013
Merirauma	1h, kk, p	kt	2900	36000	1241	1976	3/7	on		
Merirauma	1h, kk	kt	3500	39500	1129	1979	3/3	ei	tyyd.	D2007
Kappelinluhta	3h+k+s+autokato...	rt	8100	120000	1481	1984	1/1	ei		
Kappelinluhta	3h, k, s	rt	8000	129000	1613	1987	1/2	ei	hyvä	E2013
Kappelinluhta	3h.k.s	rt	8600	96000	1116	1981	1/1	ei	hyvä	C2007
Uusilahti	3h, k, s	rt	8200	171000	2085	2006	1/1	ei	hyvä	
Merirauma	3h, k	kt	7100	64000	901	1973	5/7	on	tyyd.	C2007
Kappelinluhta	3h, k, s	rt	8000	126000	1575	1984	1/2	ei	hyvä	E2013
Syvärauma	3h, k, s	kt	6600	87500	1326	1984	3/3	ei	hyvä	
Kappelinluhta	3h, k, s	rt	8100	135000	1667	1988	1/1	ei	hyvä	E2013
Syvärauma	4h,k,s	rt	14400	117000	813	1978	1/1	ei	tyyd.	G2013
Kappelinluhta	3h, k, s, th	rt	9600	154000	1604	1980	1/2	ei	hyvä	A2007
