Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Niittykumpu	1h+kt	kt	2200	148750	6761	2020	2/7	on	hyvä	
Niittykumpu	1h+kt+lasitettu...	kt	2900	185496	6396	2020	3/5	on	hyvä	B
Niittykumpu	1h+kt+lasitettu...	kt	2900	194960	6723	2020	5/5	on	hyvä	B
Olari	1-2h, kk, s	kt	3450	208000	6029	2006	2/4	on	hyvä	C2007
Niittykumpu	1h, kk, kph	kt	2650	165000	6226	1962	4/4	ei	hyvä	F2013
Tontunmäki	1H, KK	kt	2950	139000	4712	1979	1/2	ei	tyyd.	E2007
Tapiola	1h, kt, terassi	kt	2800	203000	7250	2019	1/7	ei	hyvä	C2013
Niittykumpu	2H+KK+S	kt	4450	263000	5910	2006	4/5	on	hyvä	C2007
Niittykumpu	2h+k+kph+parv	kt	5550	252000	4541	1963	1/3	ei	hyvä	
Niittykumpu	2h+kt+lasitettu...	kt	4250	246827	5808	2020	4/5	on	hyvä	B
Matinkylä	2h+k+s+las.parv	kt	4900	250000	5102	2004	3/4	ei	hyvä	
Niittymaa	2h, k, s, vh, l...	kt	6500	298000	4585	2006	2/5	on	hyvä	
Piispankallio	2h+k+s	kt	5450	225000	4128	2004	2/4	on	hyvä	F2013
Niittykumpu	2h, k, s, teras...	kt	4750	315000	6632	2017	19/24	on	hyvä	C
Tontunmäki	2h, k	kt	5650	240000	4248	1988	2/2	ei	hyvä	E
Niittykumpu	2h,k,kph/wc,s,l...	kt	5700	256000	4491	2006	5/5	on	hyvä	C2007
Olari	3h, k, wc, kph,...	kt	8100	259000	3198	1984	1/2	ei	tyyd.	E2007
Niittykumpu	3h+k+s+wc+parveke	kt	8500	406000	4776	2005	1/6	on	hyvä	C2007
Niittykumpu	3h+kt+parveke	kt	6100	332000	5443	2017	5/8	on	hyvä	C2013
Tontunmäki	3h, k, s	rt	8600	333000	3872	1974	1/2	ei	hyvä	E2013
Niittykumpu	3h, k, kph, las...	kt	6100	322000	5279	2017	4/8	on	hyvä	C2015
Tontunmäki	3H+K+KPH/WC,ET,...	kt	6850	205000	2993	1976	2/2	ei	tyyd.	
Tontunmäki	3h + k + s	kt	7800	268000	3436	1988	1/2	ei	tyyd.	E2007
Matinkylä	3h,k,s,lasit. p...	kt	6600	328000	4970	2011	4/6	on	hyvä	C2007
Niittykumpu	3h, k, s, lasit...	kt	7550	390500	5172	2014	3/4	on	hyvä	B2018
Niittymaa	3h, k, s, erill...	kt	9300	460000	4946	2007	2/4	on	hyvä	
Niittykumpu	3h, avok, s, la...	kt	7550	370000	4901	2014	4/4	on	hyvä	B2018
Niittykumpu	3h, avokeitti...	kt	7450	390000	5235	2014	5/5	on	hyvä	B2018
Niittymaa	3h, k, s, kph, ...	kt	9300	475000	5108	2007	3/4	on	hyvä	C2007
Piispankallio	3h, k, ruokailu...	kt	8500	375000	4412	2008	2/3	on	hyvä	F2013
Niittymaa	3h, k, s, lasit...	kt	8500	460000	5412	2005	5/6	on	hyvä	C2007
Mankkaa	4h+kt+2kph+s+kh...	rt	10500	548000	5219	2019	2/2	ei		
Niittykumpu	4h+k+s+kph+kht+...	kt	11700	616000	5265	2014	5/5	on	hyvä	B2018
Tontunmäki	4h, k, s, piha	rt	10800	442000	4093	1974	2/2	ei	hyvä	
Mankkaa	4h+kt+2kph+s+kh...	rt	10500	542000	5162	2019	2/2	ei		
Mankkaa	5h, k, rt, s, k...	rt	11300	480000	4248	1973	1/1	ei	hyvä	
Tontunmäki	4h,k,rt,vh,eril...	rt	10700	355000	3318	1974	1/1	ei	tyyd.	F2013
Tontunmäki	4 h+k+s	rt	9150	451000	4929	1996	2/2	ei	hyvä	D
Niittykumpu	4h, k	kt	8200	329000	4012	1962	2/4	on	hyvä	F2013
Niittykumpu	5h, k, kph, wc,...	kt	10600	396000	3736	1963	1/4	on	hyvä	F
Tontunmäki	4h, k, s, kph/w...	rt	9600	265000	2760	1974	1/2	ei	hyvä	E2013
Niittymaa	4-5h, k, s, kph...	kt	12000	565000	4708	2006	2/5	on	hyvä	
Tontunmäki	5h, k, s, autot...	rt	14200	468500	3299	1976	1/2	ei	hyvä	
Tontunmäki	4h, k, kph, piha	kt	7650	280000	3660	1979	1/2	ei	hyvä	E2007
Lystimäki	4h+k+s, 2 parve...	rt	9900	300000	3030	1977	1/2	ei	tyyd.	
