Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Ullanlinna	1h, kk, kph	kt	3100	325000	10484	1908	3/6	on	hyvä	F2015
Ullanlinna	1h, avok, kph	kt	2700	272000	10074	1908	3/4	on	tyyd.	G2013
Ullanlinna	1h, kk, rt, kph	kt	2650	250000	9434	1978	2/7	on	tyyd.	E2013
Ullanlinna	1h+kk	kt	3100	287000	9258	1908	2/6	on	hyvä	F2013
Ullanlinna	1h, avok	kt	3000	307461	10249	1908	1/6	on	hyvä	F2013
Ullanlinna	1h, kk, parvi, kph	kt	2450	221000	9020	1904	1/4	ei	tyyd.	G2008
Ullanlinna	1h, avok, parvi...	kt	4900	388000	7918	1907	4/4	ei	hyvä	F2013
Kaivopuisto	1h, alkovi, avo...	kt	2600	280000	10769	1954		on	tyyd.	F2015
Ullanlinna	1h	kt	2900	217000	7483	1927	2/5	on	tyyd.	G2013
Ullanlinna	1h, alkovi, kk,...	kt	2800	221000	7893	1960	1/5	on	hyvä	F2014
Ullanlinna	1h+k+kh+vh+alk ...	kt	5300	385000	7264	1908	1/4	ei	hyvä	
Ullanlinna	2 h, avokeitti&...	kt	4300	393000	9140	1907	3/6	ei	hyvä	F2013
Ullanlinna	1h, keittiö...	kt	5380	398000	7398	1908	4/5	on	huono	F2013
Ullanlinna	1h, parvi, avok...	kt	2410	222000	9212	1904	2/3	ei	hyvä	G2008
Ullanlinna	1h, avok, erill...	kt	2100	215000	10238	1927	3/5	on	hyvä	E2012
Ullanlinna	1h, alkovi, k, kph	kt	3600	318000	8833	1927	2/3	ei	hyvä	F2016
Ullanlinna	2h, kk, kph	kt	5550	450578	8119	1906	3/4	on	tyyd.	F2013
Ullanlinna	2h+k+halli	kt	8200	535000	6524	1929	1/6	on	tyyd.	F2016
Ullanlinna	1-2h-kk-wc	kt	4120	335000	8131	1953	3/8	on	hyvä	F2013
Ullanlinna	2 h + kk	kt	4120	335000	8131	1953	3/8	on	hyvä	
Ullanlinna	2h, kk, kph, er...	kt	4750	362000	7621	1931	6/7	on	tyyd.	F2016
Ullanlinna	2h,k,kph,parveke	kt	6000	486000	8100	1937	2/6	on	hyvä	E2013
Ullanlinna	2h, avok, kph	kt	4520	345000	7633	1904	1/2	ei	hyvä	G2008
Ullanlinna	2h, avok, kph	kt	4200	435000	10357	1927	1/5	on	hyvä	E2012
Ullanlinna	2h, avok, kph/w...	kt	4300	339000	7884	1962	2/6	on	hyvä	
Ullanlinna	2h, k, kph ja p...	kt	5000	416000	8320	1963	5/8	on	huono	F2013
Ullanlinna	2h, k, kph, wc	kt	7000	488000	6971	1929	5/5	on	hyvä	F2013
Ullanlinna	2h+k+kph+wc+kak...	kt	5460	495000	9066	1906	2/5	ei	hyvä	
Ullanlinna	2k,k	kt	6300	460000	7302	1933	2/5	ei	tyyd.	
Ullanlinna	2h, kk, kph, vh	kt	3500	295000	8429	1927	4/5	on	tyyd.	E2012
Ullanlinna	1-2H+K	kt	5050	1678000	33228	1908	5/5	ei	hyvä	
Ullanlinna	2h, avok, kph	kt	4300	365500	8500	1929	2/7	on	tyyd.	F2014
Ullanlinna	2h+avok+halli+kph	kt	6500	414000	6369	1941	3/5	on	hyvä	E2007
Ullanlinna	2h, k	kt	5050	381000	7545	1935	1/5	on	hyvä	F2007
Ullanlinna	2h, kk, kph	kt	4100	330000	8049	1938	4/4	on	tyyd.	F2013
Ullanlinna	2h+k+parveke	kt	6000	528000	8800	1962	3/5	ei	hyvä	
Ullanlinna	2h, keittosyven...	kt	4200	316000	7524	1925	1/5	ei	tyyd.	E2007
Ullanlinna	2h, avok, kph, ...	kt	5200	500000	9615	1902	2/3	ei	hyvä	
Ullanlinna	2h, kk	kt	3000	270000	9000	1964	6/6	on	tyyd.	D2007
Ullanlinna	2h, k, kph	kt	5350	459000	8579	1906	2/3	ei	hyvä	E2013
Ullanlinna	2h,kk, pke	kt	4400	406100	9230	1938	5/6	ei	tyyd.	
Ullanlinna	2h, avok, kph	kt	4400	380000	8636	1911	4/5	on	hyvä	G2014
Ullanlinna	(lattia pinta-a...	kt	4850	570000	11753	1873	-1/3	on	hyvä	F2013
Ullanlinna	1-2h, k, alkovi...	kt	6500	540000	8308	1928	2/5	on	hyvä	E2013
Ullanlinna	2h,k,lasitettu ...	kt	5350	375500	7019	1973	2/5	ei	tyyd.	
Ullanlinna	2h+k	kt	6800	580000	8529	1906	4/5	on	hyvä	D2007
Ullanlinna	3h, kk, rt, kph...	kt	6200	538504	8686	1963	4/7	on	hyvä	F2015
Ullanlinna	3h+avok+kph+wc	kt	8300	765000	9217	1911	4/5	on	hyvä	F2013
Ullanlinna	3 h, avok, kph	kt	6800	510000	7500	1941	2/4	on	hyvä	F2013
Ullanlinna	3h,avok,kph,eri...	kt	9410	777500	8262	1929	2/6	ei	hyvä	
Ullanlinna	3h+k+kph	kt	7100	525000	7394	1956	2/5	ei	tyyd.	
Ullanlinna	3h, k, kph, alk...	kt	13100	995600	7600	1901	1/4	ei	hyvä	G2015
