Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Haapaniemi	2h,k,s	kt	5900	94000	1593	1980	1/4	on	hyvä	G2013
Haapaniemi	2h, k	kt	3900	95000	2436	1960	1/3	ei	hyvä	F
Haapaniemi	2h,k,s	kt	5900	95000	1610	1983	1/4	ei	tyyd.	C2007
Niirala	6h, k, s, khh, th	ok	14500	125000	862	1952	1/3	ei	tyyd.	
Niirala	6h+k+s+khh+th	ok	14000	285000	2036	1947	-1/3	ei	hyvä	
Haapaniemi	4h, k, s	kt	9400	268000	2851	2007	2/4	on	hyvä	C2013
Niirala	7h,k,s	ok	22000	425000	1932	1956		ei	hyvä	D2018
Niirala	4h,k,s	ok	12000	200000	1667	1952		ei	hyvä	
Niirala	4h,k,ph,s	ok	13700	155000	1131	1950	-1/3	ei	tyyd.	
Niirala	4 h, k, khh, kp...	ok	13750	260000	1891	1953	1/1	ei	hyvä	D2018
