Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kruununhaka	1h, keittiö	kt	2800	255000	9107	1892	3/5	on	hyvä	E2018
Kruununhaka	1 h, kph	kt	1400	210000	15000	1931	2/5	ei	hyvä	F2013
Kruununhaka	1h, makuuparvi,...	kt	3150	297000	9429	1886	4/5	on	hyvä	F2015
Kruununhaka	1h,kk	kt	2200	225640	10256	1950	6/6	on	hyvä	E2007
Kruununhaka	1h, avok, kph	kt	2100	202000	9619	1956	2/4	ei	hyvä	E2007
Kruununhaka	1h, parvi, kk, ...	kt	1950	210000	10769	1874	1/4	on	hyvä	G2018
Kruununhaka	1h+kk+kph	kt	3350	268000	8000	1904	2/5	on	hyvä	
Kruununhaka	1h+kk+kph/wc	kt	2150	185000	8605	1930	1/7	on	tyyd.	D2018
Kruununhaka	1h, avok, kph, vh	kt	3000	273000	9100	1927	5/6	on	hyvä	E2007
Kruununhaka	1h,k	kt	4500	378106	8402	1929	4/8	ei	tyyd.	
Kruununhaka	1h+k+makuualkov...	kt	4000	293000	7325	1939	5/5	on	hyvä	F2013
Kruununhaka	1h, avok, alkov...	kt	3750	406000	10827	1850	3/3	on	hyvä	E2013
Kruununhaka	1h, avok, kph	kt	2700	235000	8704	1927	4/5	on	tyyd.	E2007
Kruununhaka	1h, avok, kph	kt	3200	215000	6719	1906		ei	hyvä	
Kruununhaka	1h+k+alk	kt	4850	349000	7196	1890	1/3	ei	hyvä	G2013
Kruununhaka	1h+k+kph+erill.wc	kt	3500	210000	6000	1926		ei	hyvä	E2007
Kruununhaka	1h, kk, wc, kh	kt	2400	195000	8125	1886	2/5	on	tyyd.	F2013
Kruununhaka	2h+kk+kph	kt	5000	359000	7180	1930	4/6	on	tyyd.	D2018
Kruununhaka	2h, k, kph, halli	kt	8000	620000	7750	1904	4/6	on	hyvä	D2007
Kruunuhaka	Ullakkohuoneist...	kt	5750	546250	9500	1927	8/8	ei	hyvä	
Kruununhaka	2h+avok	kt	3800	325000	8553	1939	5/6	ei	hyvä	
Kruununhaka	2h, avok, kph, ...	kt	4950	450000	9091	1850	1/5	on	hyvä	E2013
Kruununhaka	2h+avok+kph	kt	5800	415000	7155	1928	2/5	on	hyvä	D2007
Kruununhaka	2h+k+kph	kt	4100	345000	8415	1954	3/8	ei	hyvä	
Kruununhaka	2h+avok+kph+wc	kt	5430	420000	7735	1926	4/7	on	tyyd.	G2013
Kruununhaka	2-3h, alkovi, k...	kt	6730	523000	7771	1926	6/7	on	hyvä	G2013
Kruununhaka	2h+k	kt	5800	360000	6207	1926	3/5	ei	hyvä	E2007
Kruununhaka	2h+kk+kph.	kt	5000	340000	6800	1928	4/6	on	tyyd.	D2018
Kruununhaka	2h, kk, kph, er...	kt	6000	415000	6917	1924	4/8	on	huono	F2013
Kruununhaka	2h,k, parvi	kt	4400	365200	8300	1887	4/5	ei	tyyd.	
Kruununhaka	2h+kk	kt	3750	291000	7760	1958	7/8	on	hyvä	E2013
Kruununhaka	2h, avok.	kt	5650	382502	6770	1892	3/6	on	tyyd.	G2013
Kruununhaka	2h+kk+kph	kt	4600	288000	6261	1929	2/5	on		C2018
Kruununhaka	2h+k+kph+s+erkkeri	kt	8300	512000	6169	1911	3/5	ei	hyvä	D
Kruununhaka	2h, k, kph	kt	9350	680000	7273	1897	2/4	ei	hyvä	
Kruununhaka	2h, avok, alkov...	kt	4800	395000	8229	1936	2/4	on	hyvä	D2007
Kruununhaka	2- 3h, avok, kp...	kt	5800	494000	8517	1951	6/6	on	hyvä	E2007
Kruununhaka	3h, keittiö...	kt	8290	613000	7394	1905	1/4	on	tyyd.	E2013
Kruununhaka	3h, k	kt	6920	526000	7601	1926	5/7	on	tyyd.	G2013
Kruununhaka	3h+avok.+kph/sa...	kt	8000	638000	7975	1939	7/7	on	hyvä	F2013
Kruununhaka	3h+ k + kph, sa...	kt	10200	700000	6863	1912	2/5	on	hyvä	F2017
Kruununhaka	3h, kk, kph	kt	7000	537000	7671	1904	6/6	on	tyyd.	D2007
Kruununhaka	3h ,k, parveke	kt	7300	517000	7082	1950	3/5	ei	tyyd.	
Kruununhaka	3-4h, k, ruokai...	kt	15800	1335000	8449	1887	5/5	ei	hyvä	
Kruununhaka	3h, k, rt, kph, s	kt	11250	870000	7733	1869	4/4	ei	hyvä	
Kruununhaka	3h, avok, kph, ...	kt	6000	405000	6750	1904	1/6	on	hyvä	D2007
Kruununhaka	3h, avok, halli...	kt	12000	760000	6333	1929	7/8	on	tyyd.	E2013
Kruununhaka	3h, kph, keitti...	kt	7850	492687	6276	1920	2/6	on	huono	D2007
Kruununhaka	3h+kk+kph+wc	kt	8050	545000	6770	1911	3/5	ei	tyyd.	D2007
Kruununhaka	2h, avok, kph +...	kt	7360	578000	7853	1928	5/5	on	hyvä	F2016
Kruununhaka	3 h+ k+ palveli...	kt	12300	770000	6260	1890	3/4	ei	tyyd.	G2013
Kruununhaka, merihaka, hakaniemi, kaisaniemi	4-5h+k+2xkph+s+khh	kt	17600	792000	4500	1953	2/6	on	hyvä	F
