Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Turenki	1h, kk, kph, s	rt	3600	49000	1361	1991	1/1	ei	hyvä	
Turenki	1h,kt,parv	kt	3300	108254	3280	2018	5/5	on	hyvä	C2013
Turenki	1h,k	kt	3300	26000	788	1951	3/3	ei	hyvä	F2013
Turenki, keskusta	1h,kt,parv	kt	3300	102911	3119	2018	4/5	on	hyvä	C
Turenki	2h,k,s	rt	6000	90000	1500	1999	1/1	ei	hyvä	E2013
Turenki, kuumola	2h,k,s	rt	6200	85750	1383	1982		ei	hyvä	D2018
Turenki	2h,k,p	kt	5900	39500	669	1970	3/3	ei	tyyd.	F2013
Turenki	2h,kt,parv	kt	5100	150403	2949	2018	3/5	on	hyvä	C2013
Turenki	2h,k,s,p	kt	4400	58000	1318	1987	3/4	on	tyyd.	E2013
Turenki	2h,k,s	rt	5000	118000	2360	2010	1/1	ei	hyvä	B2018
Turenki	2h,k,s	rt	6400	84500	1320	1989	1/1	ei	tyyd.	E2007
Turenki	2h,k,p	kt	6000	20000	333	1962	3/3	ei	tyyd.	F2013
Turenki	2h,k,s	rt	6000	66750	1113	1989	1/1	ei	tyyd.	F2013
Turenki	2h,k,s	rt	6500	83000	1277	1991	1/1	ei	tyyd.	F2013
Turenki	2h,k,p	kt	5700	75000	1316	1959	2/3	ei	hyvä	C2013
Turenki	2h+k+ph+vh	rt	6400	94000	1469	1975	1/1	ei	hyvä	D
Turenki	2h, k, kph, s, ...	rt	6250	72000	1152	1985	1/1	ei	tyyd.	
Turenki, keskusta	2h,k,p	kt	5300	34500	651	1975	1/3	ei	tyyd.	F2013
Turenki, tapaila	2h,k,p	kt	5800	37600	648	1969	1/4	ei	tyyd.	D2013
Turenki, keskusta	2h,k,s	kt	5500	119500	2173	2005		ei	hyvä	F2013
Turenki	3h+k	rt	7400	95264	1287	1975	1/1	ei	hyvä	E2013
Turenki	3h,k	kt	7900	29000	367	1971	1/2	ei	tyyd.	F2013
Turenki	3h,kt,s,parv	kt	6400	191347	2990	2018	5/5	on	hyvä	C2013
Turenki	3h,k,s	rt	8000	78273	978	1978		ei	tyyd.	E2013
Turenki	3h,k	kt	7800	20000	256	1969	2/3	ei	tyyd.	D2013
Turenki	3h+k+kph+s+lasi...	kt	7050	140000	1986	2007	2/4	on	hyvä	E2013
Turenki, heikkilä	3h,k,s	rt	7600	105000	1382	1990	1/1	ei	hyvä	E2013
Kauriinmaa	3h, k, s, khh, ...	rt	8000	140000	1750	2006	1/1	ei	hyvä	F2013
Turenki	5h+k+kph+s+wc+k...	rt	15450	170000	1100	1974	1/1	ei	tyyd.	
Turenki	4h+k+wc+kph+khh...	ok	10000	118000	1180	1949	-1/3	ei	tyyd.	
Turenki	4h,k,s	ok	7500	88000	1173	1952		ei	hyvä	
Turenki	4h,k,s,varasto,khh	ok	12100	152000	1256	1952	1/1	ei	hyvä	
Turenki	3h,k,ruok.tila,...	ok	13700	116000	847	1985		ei	tyyd.	
Mäntyniemi	4h+k+ruok+s+ph+...	rt	10600	172000	1623	1982	-1/1	ei	tyyd.	
Turenki	4h, k, s, psh, ...	ok	11150	251000	2251	2018	-1/1	ei	hyvä	C2013
Turenki, retuperä	4h,k,kph/wc,khh...	rt	10000	120000	1200	1946	1/2	ei	hyvä	
Turenki	4h, k, kph, s, ...	rt	9300	130000	1398	1985	1/1	ei	hyvä	
Turenki	4h,k,psh,s,2xwc,vh	rt	9350	147000	1572	2005	1/1	ei	tyyd.	D2018
