Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Annala	1 , kk , p	kt	3150	86000	2730	1975	6/7	on	hyvä	D2013
Annala	1h, k, kph, vh,...	kt	3550	83500	2352	1974	1/4	ei	hyvä	
Kaukajärvi	1h, kk, kph, p.	kt	3200	60000	1875	1975	2/3	ei	tyyd.	
Kaukajärvi	1h, kk	kt	2850	80000	2807	1968	8/9	on	hyvä	
Annala	1h, kk, kph, vh, p	kt	3350	72000	2149	1979	3/3	ei	hyvä	F2013
Kaukajärvi	2h, k, p, wc, vh	kt	5700	104000	1825	1971	1/3	ei	hyvä	D2007
Annala	2h+k+s	kt	6300	77000	1222	1985	3/363	ei		E2013
Kaukajärvi	2h, k, kph, par...	kt	5050	127000	2515	1967	5/7	on	hyvä	E2013
Kaukajärvi	2h, kt, kph/wc,...	kt	3800	105000	2763	1971	-1/3	ei	hyvä	G2013
Kaukajärvi	2h, k, kh,vh, p	kt	5550	90000	1622	1971	3/7	on	hyvä	E2013
Finninmäki	2h+k+th+kph/s+w...	rt	6900	176000	2551	1985	2/2	ei	hyvä	
Messukylä	2h+k+kph+parveke	kt	5300	75000	1415	1971	1/2	ei	tyyd.	E2007
Annala	2h+k+vh+parveke	kt	6100	116000	1902	1975	5/7	on	hyvä	D2018
Kaukajärvi	2h+kk+kph/wc++s...	kt	4200	122500	2917	2003	1/6	ei		
Annala	2h, k, kph/s, p	kt	4900	136000	2776	2011	2/2	ei	hyvä	
Lukonmäki	2h,k,kph,s,wc,v...	rt	6100	115000	1885	1977	1/1	ei	tyyd.	E2013
Hirvikallio	2h,k,s	rt	5500	142000	2582	2011	1/1	ei	hyvä	E2013
Kaukajärvi	2h,k,kph	kt	5100	76000	1490	1968	2/9	on	tyyd.	G2013
Annala	2h, k, kph/wc, ...	kt	4950	110000	2222	1975	4/7	on	hyvä	
Annala	2h, k, s, kph, ...	rt	6300	133000	2111	1991	1/1	ei	hyvä	D2013
Kaukajärvi	2h+kk	kt	5000	103000	2060	1972	3/3	ei		E2013
Annala	2 h, keitti...	rt	4800	116000	2417	1990	1/1	ei	hyvä	
Annala	oh, k, mh, ph, ...	rt	5750	155000	2696	2004	1/1	ei	hyvä	C2018
Kaukajärvi	1h, tupak, vh, ...	kt	4100	140000	3415	2005	9/9	on	hyvä	E2013
Kaukajärvi	2h, k, kph	kt	5400	88000	1630	1965	1/3	ei	hyvä	F2013
Kaukajärvi	2h, k, vh, p las.	kt	4950	100000	2020	1971	2/3	ei	hyvä	G2013
Annala	2h,k,kph	kt	5800	83500	1440	1973	1/3	ei	tyyd.	D2007
Kaukajärvi	2h,k,s	kt	6100	164000	2689	2007	4/5	on	hyvä	D2013
Annala	2h, kk, s, p	kt	4200	105000	2500	1989	2/3	on	hyvä	E2013
Annala	2h,k,s,piha	rt	6300	146000	2317	1986	1/1	ei	hyvä	D2013
Annala	2h, k, ph, s, w...	rt	6200	153000	2468	1997	1/1	ei	hyvä	C2007
Annala	2 h, k, kph/wc,...	kt	6250	121000	1936	1991	2/3	ei	hyvä	
Viiala	1h,tk,s	kt	4000	119000	2975	2000	1/2	ei	hyvä	F2013
Annala	2h,k,kph,wc,vh,...	rt	6300	152000	2413	1991	1/1	ei	hyvä	D2013
Annala	3h+k+s+kph+las....	kt	8000	134500	1681	1985	1/3	ei		E2013
Annala	3h,k,kph,erill....	rt	8000	185000	2313	1981	1/2	ei		D2013
Annala	3h+k+s+parveke	kt	8000	125000	1563	1988	2/3	ei	hyvä	E2018
Annala	3h, k	rt	7850	160000	2038	1986	1/1	ei	hyvä	
Kaukajärvi	3h+k+p3h, k, kp...	kt	7850	130000	1656	1968	8/9	on	hyvä	G2013
Annala	3h, k, kph, s, ...	rt	7600	170500	2243	1982	1/1	ei	hyvä	
Kaukajärvi	3h,k,s	kt	7500	167000	2227	2003	1/5	on	hyvä	E2018
Lukonmäki	3h, k, kph, wc,...	rt	7500	130000	1733	1975	1/1	ei	tyyd.	E2007
Annala	3h, k, kph, vh,...	kt	7400	98410	1330	1981	1/3	ei	hyvä	
Lukonmäki	3h, k, erill. w...	rt	7500	167000	2227	1975		ei	hyvä	E2013
Annala	3 h, k, kph, s,...	kt	7200	150000	2083	1989	1/3	on	hyvä	
Kaukajärvi	3h, k, ph, s, l...	kt	6750	170000	2519	2005	2/9	on	hyvä	E
Annala	3h+k+s+vh+parveke	kt	8000	133500	1669	1985	2/3	ei	hyvä	E2013
Kaukajärvi	3h, k, las.parv...	kt	8200	152500	1860	1967	1/3	ei	hyvä	E2013
Turtola	4-5h,k,s	rt	9400	342000	3638	2013	1/2	ei		C2007
Annala	5h+k+s	rt	10200	238000	2333	2001	1/2	ei	hyvä	D2007
Haihara	4-5h, k, kph/wc...	rt	11800	205500	1742	1980	-1/2	ei	tyyd.	C2018
