Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Olkahinen	1h, tk, s, terassi	rt	3500	98000	2800	1990	1/1	ei	hyvä	G2013
Tasanne	autop. katoksessa	kt	100	6000	6000	2019	1/1	ei	hyvä	A
Tasanne	1h, kk, psh, s,...	kt	3700	133990	3621	2019	2/2	ei	hyvä	A
Tasanne	autop. katoksessa	kt	100	4000	4000	2019	1/1	ei	hyvä	A
Tasanne	autop. katoksessa	kt	100	6000	6000	2019	1/1	ei	hyvä	A
Tasanne	autopaikka	kt	100	1	1	2019	1/1	ei	hyvä	A
Tasanne	1h, kk, psh, s,...	kt	3700	128990	3486	2019	2/2	ei	hyvä	A
Tasanne	autop. katoksessa	kt	100	6000	6000	2019	1/1	ei	hyvä	A
Tasanne	autopaikka	kt	100	3000	3000	2019	1/1	ei	hyvä	A
Tasanne	autop. katoksessa	kt	100	6000	6000	2019	1/1	ei	hyvä	A
Tasanne	1h, kk, psh, s,...	kt	2450	128990	5265	2018	2/2	ei	hyvä	A
Olkahinen	2h+k+s	rt	6200	96000	1548	1980	1/1	ei	tyyd.	
Tasanne	2h, kt, kph, s	kt	4900	3000	61	2019	1/2	ei	hyvä	
Tasanne	2h, kt, kph, s	kt	4900	6000	122	2019	1/2	ei	hyvä	
Tasanne	2h, kt, kph, s	kt	4900	159900	3263	2019	1/2	ei	hyvä	
Tasanne	2h, kt, kph, s	kt	4900	165900	3386	2019	1/2	ei	hyvä	
Tasanne	2h+k+kph+khh+s+...	rt	6500	142000	2185	1987	1/1	ei	hyvä	E2013
Tasanne	2h, k, s, ph, w...	rt	6100	144000	2361	1986	1/1	ei	hyvä	E
Olkahinen	2h, k, kph/khh/...	rt	5850	95000	1624	1987	1/1	ei	hyvä	B2007
Tasanne	2h,k,s,ph,wc,vh	rt	6500	116000	1785	1987	1/1	ei		E2013
Olkahinen	2h,avokeitti...	rt	4400	117800	2677	1988	1/1	ei		
Olkahinen	2h,k,s	rt	5800	139000	2397	1990	1/1	ei	hyvä	D2007
Tasanne	2h, kt, kph, s	kt	5000	154890	3098	2019	1/2	ei	hyvä	A
Olkahinen	2h, k, rt, s/ph...	rt	5750	141000	2452	1990	1/1	ei	hyvä	
Olkahinen	2h+k+s	rt	5750	125000	2174	1988	1/1	ei	hyvä	F2013
Olkahinen	2h, k, rt, s, k...	rt	5750	130000	2261	1990	1/1	ei	hyvä	
Olkahinen	2h, k, s/kph, e...	rt	6050	136000	2248	1988	1/1	ei	hyvä	E2013
Tasanne	2h, kt, kph, s	kt	5000	154890	3098	2018	1/2	ei	hyvä	A
Tasanne	2h, kt, kph, s	kt	5000	159890	3198	2018	1/2	ei	hyvä	A
Tasanne	2h, kt, kph, s	kt	5000	154890	3098	2018	1/2	ei	hyvä	A
Tasanne	2h, kt, kph, s	kt	5000	154890	3098	2018	1/2	ei	hyvä	A
Tasanne	2h, kt, kph, s	kt	5000	159890	3198	2018	1/2	ei	hyvä	A
Olkahinen	3h,k,kph,s,wc,v...	rt	7700	175000	2273	1984	1/1	ei	hyvä	A2007
Tasanne	3h, k, kph/s, e...	rt	8200	193000	2354	1984	1/1	ei	hyvä	
Olkahinen	3h,k,s	rt	7000	152000	2171	1995		ei	hyvä	E2007
Olkahinen	3h,k,s, erill. wc	rt	8200	185000	2256	1985	1/1	ei		B2007
Olkahinen	3h, k, rt, 2x w...	rt	8700	269000	3092	1988	1/2	ei	hyvä	
Olkahinen	3h, k, s, kph, ...	rt	8700	235000	2701	1989	-1/2	ei	hyvä	C2007
Tasanne	3h+k+tkh+s	rt	8600	205000	2384	1991	1/2	ei	hyvä	C2007
Olkahinen	3h,k,s	rt	7100	174500	2458	1980	1/1	ei	hyvä	
Olkahinen	4-5h,k,s.os.,2x...	rt	12600	280000	2222	1989	1/2	ei	hyvä	
Olkahinen	4h,k,kph,wc,s,v...	rt	8100	170000	2099	1992	1/1	ei		B2007
Olkahinen	4h,Ah,S	ok	10300	196438	1907	1980		ei	hyvä	C2007
Olkahinen	5h, k, ruokailu...	ok	18400	375000	2038	1974	-1/1	ei	hyvä	
Olkahinen	4h, k, khh, sau...	ok	10200	198000	1941	1969	-1/1	ei	hyvä	
