Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kuntakeskus	2h,kk,kph,las.p	kt	4500	82000	1822	1990	3/3	ei	hyvä	C2007
Tiilijärvi	2h,k,kph,s,wc,v...	rt	5700	132500	2325	1986	1/1	ei	hyvä	
Soramäki	2h, k, s, kph, ...	kt	5500	156000	2836	2011	5/5	on	hyvä	D
Kuntakeskus	2h,k,kph, lasit.p	kt	5800	65000	1121	1981	-1/3	ei	tyyd.	D2018
Tiilijärvi	2h,k,kph,s,wc,t...	rt	7150	110000	1538	1975	2/2	ei	hyvä	
Kuntakeskus	2 h,k, ph, s ,p	kt	5900	69000	1169	1991	2/3	ei	tyyd.	D2007
Kuntakeskus	2h,kk,kph,p	kt	5050	64000	1267	1980	2/3	ei	hyvä	D2007
Tiilijärvi	2h,k,kph,s,las.p	kt	5800	72500	1250	1989	2/3	ei	hyvä	
Tiilikangas	2h,k,kph,s,p	kt	5600	70000	1250	1989	2/3	ei	hyvä	
Kuntakeskus	2h,k,s,psh,vh,p	kt	5400	146000	2704	2007	4/5	on	hyvä	D2007
Kuntakeskus	3h,k,s, kph,wc,...	rt	8000	112000	1400	1987	2/2	ei	tyyd.	D2014
Tiilipuisto	3h,k,khh,kph,s,2wc	rt	8300	125000	1506	1985	1/2	ei	hyvä	
Kankaantila	3h,k,kph,s,vh,t...	rt	7000	127001	1814	1985	1/1	ei	tyyd.	E2013
Kuntakeskus	3h, k, s, erill...	kt	7700	95000	1234	1991	2/3	ei	hyvä	D2007
Hollola	3h,k,s,khh,kph/...	kt	9050	227000	2508	2013	4/5	on	hyvä	C
Salpakangas	3h,k,kph,vh. la...	kt	7750	39000	503	1978	2/4	ei	tyyd.	F
Kankaantila	4h, k, s, vh, t...	rt	8550	150000	1754	1985	1/1	ei	hyvä	E
Tiilipuisto	4h,k,kph/wc,eri...	kt	9300	112000	1204	1983	2/3	ei	hyvä	D2007
