Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Itäinen	1h, k	kt	4350	13000	299	1973	2/3	ei	tyyd.	D
Porokylä	1h+alk+kk+kph+s...	kt	3900	59000	1513	1998		on	hyvä	
Nurmes	1h, kk	kt	3600	31000	861	1976	3/3	ei	hyvä	F
Porokylä	2h+k+kph+vh+par...	kt	5500	53000	964	1962		ei	hyvä	
Pitkämäki	2h, kk, s	rt	4950	44000	889	1987	1/1	ei	hyvä	D
Porokylä	2 h + k + kph	kt	4100	30000	732	1970	1/2	ei	tyyd.	D2013
Nurmes	2h, pk	kt	4650	43000	925	1974	2/3	ei	hyvä	D
Laamila	3h+k+kph+s+vh	rt	7200	71000	986	1981		ei	hyvä	
Porokylä	3h, k	kt	7500	61500	820	1976	2/4	ei	hyvä	F
Porokylä	3h, k	kt	7750	54000	697	1966	3/3	ei	hyvä	D
Laamila	3h, k, s	rt	7750	56000	723	1977	1/1	ei	hyvä	
Laamila	3h, k, s	rt	7000	71000	1014	1979	1/1	ei	hyvä	D
