Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h+kk+kph	kt	3200	160000	5000	1959	5/7	on	hyvä	
Keskusta	1h, kk, kph/wc	kt	2850	167000	5860	1967	4/7	on	hyvä	F2013
Armonkallio	1h,kk	kt	2500	96000	3840	1975	3/3	ei		G2013
Järvensivu	1h,kk,kph,vh	kt	3100	106000	3419	1964	2/6	on	tyyd.	F2013
Armonkallio	1h, k, kph/wc	kt	2600	125000	4808	1923	1/1	ei	hyvä	F2007
Tammela	1h, kk, kph	kt	2500	125000	5000	1957	2/6	on	hyvä	D2007
Keskusta	1h, keittosyv.	kt	2600	150000	5769	1957	3/7	on	hyvä	F
Järvensivu	1h, kk, kh, ran...	kt	2700	120000	4444	1959	1/6	on	hyvä	E2007
Tampella	1h, kk, kph/wc,...	kt	3350	165000	4925	1987	5/5	on	hyvä	
Tammela	1h,k,kph	kt	4500	140000	3111	1958	2/7	on	tyyd.	E2013
Tammela	1h, kk, kph, pa...	kt	3250	138000	4246	1982	5/7	on	hyvä	F2013
Keskusta	1h, k, kh/wc, p	kt	2600	160000	6154	1957	6/6	on	hyvä	D2007
Keskusta	1h, k	kt	2700	139150	5154	1901	3/5	on	huono	G2013
Keskusta	1h+kk, kph/wc, ...	kt	3250	175000	5385	1961	7/11	on	hyvä	F2013
Tammela	1h, kk, alkovi	kt	3700	137000	3703	1957	2/6	on	tyyd.	D2007
Järvensivu	Tupak+s, p	kt	3350	145000	4328	2006	4/5	on	hyvä	E2013
Viinikka	1h, k, kph/wc	kt	2400	72000	3000	1926	2/2	ei	tyyd.	
Keskusta	1h, kt, kph, parvi	kt	2000	135000	6750	1936	5/7	on	hyvä	F2013
Tammela	1h, kt, kph, la...	kt	2850	194000	6807	2017	8/12	on	hyvä	
Viinikka	2h, k, kph, wc	kt	3850	93500	2429	1956	2/3	ei	hyvä	G2013
Tampella	2h,k,s,p	kt	5900	232000	3932	2000	5/8	on		F2013
Järvensivu	2h,k,kph,s,lasi...	kt	5100	198000	3882	2006	2/8	on		F2013
Järvensivu	2h+k+s+lasitett...	kt	5800	208000	3586	2007	7/8	on	hyvä	F2013
Keskusta	2h, k, vh, wc/k...	kt	5000	215000	4300	1999	3/8	on	hyvä	
Tammela	2h, k, s, lasit...	kt	5950	185000	3109	1984	1/6	on	tyyd.	
Keskusta	2k+kk+kph+vth	kt	5400	189000	3500	1961	6/7	on	hyvä	E2013
Tampella	2h,k,kph,s,wc, ...	kt	5800	271000	4672	2001	4/4	on		E2013
Keskusta	2h+k+s+kph+vh, ...	kt	5850	253000	4325	1997	6/8	on	hyvä	D2007
Armonkallio	2h, k, kph/wc, ...	kt	5250	182500	3476	1963	1/5	on	hyvä	E2007
Ratina	1h,tupak	kt	3700	221000	5973	2015	2/5	ei		C2018
Armonkallio	2h+k	kt	4600	128000	2783	1970	1/3	ei	hyvä	F2013
Juhannuskylä	2h+k	kt	5800	135000	2328	1927	3/3	ei	tyyd.	
Armonkallio	2h,k,kph	kt	5200	153000	2942	1965	2/6	on		F2013
Tampella	2h, k, s, lasit.p	kt	6600	250000	3788	1997	4/6	on	hyvä	
Tammela	2h, kk, vh, kph...	kt	4900	160000	3265	1973	4/7	on	hyvä	D2013
Tampella	2h, k, s, vh, l...	kt	6200	300000	4839	2009	7/8	on	hyvä	E2013
Tammela	oh, mh, k, wc/k...	kt	5500	206000	3745	1974	7/7	on	hyvä	B2007
Keskusta	2h,k,s,ph,wc,vh...	kt	6100	182819	2997	1972	4/5	on		E2013
Keskusta	oh, mh, k, kh/w...	kt	5300	143000	2698	1972	1/6	on	hyvä	C2007
Tammela	2h, kk, p	kt	4850	145000	2990	1975	2/7	on	tyyd.	F2013
Juhannuskylä	2h, avok, kph, ...	kt	5750	165000	2870	1927	2/3	ei	hyvä	C2007
Keskusta	2 h , k, kh	kt	5750	150000	2609	1958	2/4	on	tyyd.	D2007
Kyttälä	2-3h,k,p	kt	6200	269000	4339	1961	11/11	on	hyvä	F2013
Järvensivu	2h,k,kph,s	kt	5500	160000	2909	1989	2/2	ei	hyvä	
Armonkallio	2h,k	kt	5500	164000	2982	1940	3/6	on	hyvä	B2007
Tampella	k, oh, mh, kph,...	kt	5500	225000	4091	1997	3/6	on	hyvä	E2013
Keskusta	2h, k, p	kt	6700	280000	4179	1901	2/6	on	tyyd.	G2013
Järvensivu	Tupakeittiö...	kt	3950	153000	3873	2006	2/5	on	hyvä	C2007
Keskusta	2h,kk,p	kt	3800	225000	5921	2016	4/6	on	hyvä	C2013
Tammela	2h, kk, kph	kt	4050	180000	4444	1970		on	hyvä	
Keskusta	2h, k, s	kt	7500	325000	4333	1910	3/5	ei	hyvä	D2007
Keskusta	2h,kk,s	kt	4900	205000	4184	1997	7/8	on	tyyd.	D2007
