Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Vaajakoski	2h,k,kph,s	kt	5400	93000	1722	1990	2/2	ei	tyyd.	C2007
Vaajakoski	2h+k+kh	kt	5400	69000	1278	1965	2/3	ei	tyyd.	D2007
Vaajakoski	2h,kk,kph	kt	3900	72500	1859	1940	2/3	ei	hyvä	F2013
Vaajakoski/kaunisharju	2h,k,s	rt	5600	87500	1563	1996	1/2	ei	tyyd.	E2013
Vaajakoski	2h,kk,kh	kt	3900	56000	1436	1967	3/3	ei	hyvä	E2013
Vaajakoski	2h, k, s, kph, ...	kt	4800	130000	2708	2011	5/5	on	hyvä	C2007
Vaajakoski	2h, k, s, vh	kt	5450	136000	2495	2006	3/6	on	hyvä	F
Vaajakoski	2h,k,(2h,k,kh,l...	kt	5700	45500	798	1978	3/3	ei	hyvä	C2013
Vaajakoski/kaunisharju	2h,k,s	rt	6000	92000	1533	1990	1/1	ei	tyyd.	A2007
Vaajakoski	2h,kk,kh	kt	3900	63000	1615	1967	2/3	ei	hyvä	E2013
Vaajakoski	2h, kk, s	kt	4800	73000	1521	1991	2/3	ei	hyvä	D2007
Hupeli	2h,kt,s,p	kt	5100	167000	3275	2018	1/2	ei	hyvä	
Vaajakoski	2h, kk	kt	4850	70000	1443	1940	1/3	ei	tyyd.	F2013
Vaajakoski	2-3h,k,kph,sauna	kt	8200	98000	1195	1941	4/4	ei	tyyd.	D2007
Vaajakoski/kotimäki	2h,k,p	kt	5500	38000	691	1984	5/6	on	huono	B2007
Vaajakoski	3h, k, s	kt	6600	157000	2379	2004	5/6	on	hyvä	E2013
Vaajakoski	3h,k,s,terassi	rt	7600	194500	2559	2012	1/1	ei	hyvä	B2007
Kaunisharju	3h, k, s, kph, ...	rt	8000	223000	2788	2012	1/1	ei	hyvä	A2007
Vaajakoski/kotimäki	3h,k,s,kph,vh,w...	rt	8200	122000	1488	1978	1/1	ei	hyvä	A2007
Kaunisharju	3h, k, s	rt	7200	132000	1833	1990	1/1	ei	tyyd.	A2007
Kaunisharju	3h, k, s, kph, ...	rt	8000	198000	2475	2011	1/1	ei	hyvä	A2007
Vaajakoski	5h, k, s, kph, ...	ok	12700	231000	1819	2007	-1/1	ei	hyvä	E2013
Vaajakoski	4h, k, kph, s, ...	rt	9400	125000	1330	1947	-1/3	ei	tyyd.	E2013
Vaajakoski	5h,k,2vh,3wc,kh...	ok	14000	215000	1536	1992	1/1	ei	tyyd.	D2018
Vaajakoski	4h, k, kph, s, ...	ok	11400	188000	1649	1963		ei	hyvä	D2018
Vaajakoski	oh, 3mh, aulati...	ok	11300	165000	1460	1960	1/1	ei	tyyd.	
