Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Takahuhti	1h, kk, ph, las...	kt	3500	84500	2414	1981	3/3	ei	hyvä	
Janka	1h, kt	kt	3000	129010	4300	2020	1/5	on		C2013
Janka	1h, kt	kt	3000	129010	4300	2020	1/5	on		C2013
Janka	1h, kt	kt	3000	140650	4688	2020	4/5	on		C2013
Takahuhti	1h, kt	kt	2500	129400	5176	2020	6/6	on		B2018
Janka	1h, kt	kt	3000	142100	4737	2020	4/5	on		C2013
Janka	1h, kt	kt	3000	142100	4737	2020	4/5	on		C2013
Ruotula	1 h, kk, kh	kt	3150	85000	2698	1966	2/3	ei	tyyd.	F2013
Takahuhti	1 h+k+s	kt	4950	122000	2465	1989	1/3	ei	tyyd.	
Janka	1h, kt	kt	3000	137000	4567	2020	2/5	on		C2013
Ristinarkku	1h,k	kt	2800	133800	4779	2019	4/7	on	hyvä	C2013
Janka	1h, kt	kt	2750	129652	4715	2019	4/5	on	hyvä	C2013
Janka	1h, kt	kt	2950	137598	4664	2020	3/5	ei	hyvä	C2013
Janka	1h, kt	kt	2950	137598	4664	2020	3/5	ei	hyvä	C2013
Janka	1h, kt	kt	2950	137598	4664	2020	3/5	ei	hyvä	C2013
Janka	1h, kt	kt	2950	137598	4664	2020	3/5	ei	hyvä	C2013
Janka	1h, kt	kt	3000	137000	4567	2020	2/5	on		C2013
Janka	1h, kt	kt	3000	142000	4733	2020	3/5	on		C2013
Ristinarkku	1h,k	kt	2800	126000	4500	2019	1/7	on	hyvä	C2013
Janka	1h, kt	kt	3000	137000	4567	2020	2/5	on		C2013
Ristinarkku	1h,k	kt	2800	133800	4779	2019	4/7	on	hyvä	C2013
Takahuhti	1h, kk, s, lasi...	kt	3650	92000	2521	1989	2/3	ei	hyvä	E2013
Ristinarkku	1h,k	kt	2800	131200	4686	2019	3/7	on	hyvä	C2013
Ristinarkku	1h,kt	kt	2800	140300	5011	2019	6/7	on	hyvä	C2013
Ristinarkku	1h,kt	kt	2800	140300	5011	2019	6/7	on	hyvä	C2013
Hallila	2h,k	rt	5800	142000	2448	1992	1/1	ei		E2013
Pappila	2h+kk+s+lasitet...	kt	4750	127000	2674	1975	1/2	ei	hyvä	
Takahuhti	2h,k,p	kt	5000	130000	2600	1970	1/3	ei	hyvä	F2013
Irjala	2h,k	kt	5200	114000	2192	1963	2/2	ei	hyvä	E2007
Janka	Tupakeittiö...	kt	3500	108000	3086	1991	3/5	on	tyyd.	F2013
Ruotula	2h,k,kph/wc, la...	kt	5200	125000	2404	1965	6/6	on	hyvä	
Janka	1h, tk, s	kt	3850	128000	3325	2005	2/3	on	hyvä	E2013
Ruotula	2h, k, kph/wc, ...	kt	5200	110000	2115	1965	5/6	on	hyvä	
Janka	2h, k, kh/wc, s...	kt	6050	133000	2198	1995	3/5	on	hyvä	D2007
Takahuhti	2h,kt,kph,s,las...	kt	4800	128131	2669	1975	2/2	ei	hyvä	
Janka	2h, k, s	kt	6050	133000	2198	1995	5/6	on	hyvä	D2007
Irjala	2h, k, kph, p	kt	6500	118000	1815	1981	1/3	ei	hyvä	
Ruotula	2h,k	kt	5900	114000	1932	1965	2/3	ei		
Pappila	2h,k,s katettu ...	rt	5300	212000	4000	2017	1/1	ei	hyvä	
Ristinarkku	2h,kt	kt	4600	164900	3585	2019	2/7	on	hyvä	C2013
Janka	Tupakeittiö...	kt	3500	106000	3029	1991	3/5	on	tyyd.	F2013
Irjala	2h, k, kph, vh,...	kt	5700	95000	1667	1982	3/3	ei	tyyd.	
Janka	1h,tupak,s, p	kt	4000	120000	3000	1995	2/4	on		F2013
Takahuhti	2h,kk	kt	4700	101000	2149	1971	2/2	ei	hyvä	E2007
Takahuhti	2h+k+kph+vh+las...	kt	5600	80000	1429	1982	3/3	ei	tyyd.	F2013
Ristinarkku	2h,kt	kt	4600	164900	3585	2019	2/7	on	hyvä	C2013
Ruotula	2h,k,kph, parveke	kt	5200	99000	1904	1965	2/6	on		G2013
Janka	2h,k,kph,s,wc,v...	kt	5600	147200	2629	1991	5/5	on	hyvä	F2013
Janka	2h,k,kph,s,las.p	kt	5800	175000	3017	2003	4/4	on	hyvä	G2013
Janka	2h, k	kt	3750	144187	3845	2019	2/5	on	hyvä	C2013
Janka	2h, k	kt	3950	147676	3739	2019	2/5	on	hyvä	C2013
Takahuhti	2h, k, kph, vh,...	kt	5900	92000	1559	1972	2/5	on	hyvä	
