Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Sakaristonmäki	1 h, kk ja kph	kt	3550	50000	1408	1959	2/3	ei	hyvä	F2013
Kaunisnurmi	1h,k,makuualkov...	kt	3100	50000	1613	1956	2/3	ei	hyvä	F2013
Käpylä	1 h,k,kph	kt	3100	38000	1226	1954	3/3	ei	hyvä	G2013
Käpylä	1 h,kt,s,parveke	kt	4000	118000	2950	2015	4/6	on	hyvä	B2007
Keskusta	1 h,kk,kph	kt	3000	48652	1622	1965	4/5	on	hyvä	F2013
Käpylä	2h,kk,kph/khh,s...	rt	5200	95500	1837	1991	1/1	ei	hyvä	F2013
Keskusta	2h,k,psh,p	kt	3900	54600	1400	1954	2/5	on	hyvä	G2013
Keskusta	k,oh,mh,wc,kph,...	kt	6900	185000	2681	2000	6/8	on	hyvä	D2007
Käpylä	2h, k,kph, lasi...	kt	5400	63600	1178	1964	2/3	ei	hyvä	
Keskusta	2h,k,kh,p	kt	5400	62000	1148	1954	1/3	ei	tyyd.	G2013
Keskusta	2h+kk+kh	kt	4000	66500	1663	1963	1/3	ei	hyvä	G2013
Käpylä	2h,kk,kph,s,khh...	rt	5200	79000	1519	1991	1/1	ei	hyvä	F2013
Keskusta	2h+k	kt	5600	63000	1125	1963	2/3	ei	hyvä	D2007
Keskusta	2h, k, s	kt	4750	64000	1347	1982	2/2	ei	hyvä	F2013
Keskusta	2h, kk, p	kt	4600	52000	1130	1963	3/3	ei	hyvä	D2013
Keskusta	2h,k,kph/wc,3xv...	kt	5000	57000	1140	1963	6/9	on	tyyd.	G2013
Keskusta	2h, kk	kt	4000	50000	1250	1960		ei	tyyd.	G2014
Pikku-palomäki	2h,k	kt	4800	50000	1042	1954	1/3	ei	hyvä	G2013
Keskusta	2h, k, kph/wc, ...	kt	5000	89822	1796	1966	3/5	on	hyvä	G2013
Keskusta	2h,k,vh,kph/wc,...	kt	5400	62000	1148	1971	3/5	on	tyyd.	G2013
Keskusta	2h, kk	kt	3700	28000	757	1957	3/3	ei	hyvä	
Keskusta	2h, kk, lasitet...	kt	6000	51000	850	1962	4/9	on	tyyd.	
Käpylä	2h, k, s	kt	5200	61600	1185	1982	1/3	ei	hyvä	G2013
Käpylä	2h,k,vh,kph,las...	kt	5500	58000	1055	1964	3/3	ei	hyvä	F2013
Keskusta	2h, kk, psh, p	kt	4300	63000	1465	1970	9/12	on	hyvä	D2007
Keskusta	2h, k	kt	5650	189224	3349	2017	4/6	on	hyvä	C2017
Marjoniemi	2h,k,kph/wc,sau...	kt	5600	149000	2661	2009	2/5	on	hyvä	E2013
Keskusta	2h,wc,p	kt	4300	20000	465	1968	9/12	on	tyyd.	D2007
Keskusta	2h,kk,kph,p	kt	4300	40000	930	1968	9/12	on	tyyd.	D2007
Keskusta	2h,kk,s,lasitet...	kt	4450	130000	2921	2011	2/5	on	hyvä	F2016
Keskusta	2h, k	kt	5450	177754	3262	2017	2/6	on	hyvä	C2017
Keskusta	3h, k,p	kt	6600	70000	1061	1963	3/5	on	tyyd.	F2018
Töröstinmäki	3h,k,eril.wc,vh,s	rt	7000	170000	2429	2012	1/1	ei	hyvä	A2007
Keskusta	3h,k,kph,2wc,s....	kt	7500	165000	2200	2000	5/13	on	tyyd.	D2013
Kouvola	3h,k,wc,khh,ph,...	kt	8200	145000	1768	1990	1/2	ei	hyvä	D2007
Keskusta	3h,k,kph,vh,et	kt	6200	73000	1177	1968	8/12	on	hyvä	D2007
Keskusta	3h,k,kph,2wc,s....	kt	7500	180000	2400	2000	3/13	on	hyvä	D2013
Keskusta	3 h,k,p	kt	7600	212000	2789	2011	3/5	on	hyvä	C2018
Käpylä	3h, k, kph, s, ...	kt	6800	132000	1941	1987	1/2	ei	hyvä	D2013
Keskusta	3h,k,kph/wc,sau...	kt	6900	164000	2377	2007	2/4	on	hyvä	D2013
Keskusta	3h,k,kph,wc,2vh	kt	7800	100000	1282	1970	7/8	on	tyyd.	F2013
Rekola	3h, k, kph, s, ...	rt	8100	136000	1679	1987	1/1	ei	hyvä	E2013
Keskusta	3h,k,kph,2xwc	kt	9000	85000	944	1946	4/4	on	hyvä	
Keskusta	3 h, k, s	rt	7450	107000	1436	1986	1/2	ei	hyvä	
Keskusta	3h,k,s	kt	7300	190000	2603	2007	4/5	on	hyvä	F
Keskusta	3 h,k,kph+sauna...	kt	14700	150000	1020	1981	-1/2	ei	hyvä	F
Keskusta	3-4 h,k,s ja p	kt	9450	139000	1471	1974	2/5	on	hyvä	G2013
Keskusta	3h, k, kph, s, ...	kt	7100	185000	2606	2006	4/5	on	hyvä	E2013
Keskusta	3h, k, kph, las...	kt	6200	69100	1115	1952	1/4	ei	tyyd.	
Keskusta	3h,k,kph/wc,vh,p	kt	6600	81000	1227	1963	5/5	on	hyvä	D2007
Keskusta	3 h,k,s	kt	7550	228000	3020	2011	4/5	on	hyvä	F2013
Keskusta	3h,k,kph,wc,sau...	kt	7600	215000	2829	2000	5/8	on	hyvä	D2007
