Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Malmi	1h+k+kph+piha	kt	3400	149000	4382	1984	1/3	ei	tyyd.	F
Malmi	1h, kk, kph, vh...	kt	3250	130000	4000	1985	1/4	ei	tyyd.	E2007
Malmi	1 h, k, kh, p	kt	3500	135000	3857	1982	3/3	ei	tyyd.	F2007
Malmi	1h+kk+kph+p	kt	2650	139918	5280	1964	4/4	ei	hyvä	
Malmi	liikehuoneisto	kt	9400	83932	893	1990	1/4	ei	tyyd.	F2013
Tapaninkylä	1h+kk+kph+s	kt	3750	145000	3867	1984	2/2	ei	tyyd.	F
Malmi	1h, kk ja kph	kt	4650	187000	4022	1931	2/3	on	tyyd.	F2007
Malmi	2h, k, s, parveke	kt	5400	179590	3326	1986	2/3	ei	hyvä	F
Tapanila, tapaninkylä, malmi	2h+k+kph+piha+a...	kt	5800	190000	3276	1985	1/3	ei	hyvä	
Malmi	2h,kk	kt	4800	150500	3135	1980	3/4	ei	tyyd.	D2007
Malmi	2 h, k, s, p	kt	4900	167000	3408	1987	3/3	ei	hyvä	D2007
Malmi	2 h, kk, kph	kt	4400	195000	4432	2011	1/5	ei	hyvä	C2013
Malmi	2h+kk+kph+p	kt	4200	158000	3762	1986	3/4	ei	tyyd.	
Malmi	2h+kk+kh+parv.	kt	4900	120000	2449	1966	1/3	ei	tyyd.	F2013
Malmi	2h, kk, kph/s, ...	kt	5500	230000	4182	2011	2/2	ei	hyvä	D
Malmi	2 h, k, kph, ra...	kt	5300	150000	2830	1965	3/3	ei	tyyd.	F2013
Malmi	2h, k, pesuhuon...	kt	5850	190000	3248	1989	2/2	ei	tyyd.	F
Malmi	2h+kk+alkovi	kt	4800	225000	4688	2011	7/7	on	hyvä	C2013
Malmi	2 h, k	kt	5500	122500	2227	1965	3/3	ei	tyyd.	E
Malmi	2h, k, kph, las...	kt	5750	183000	3183	1985	4/5	ei	hyvä	D2007
Tapanila	2h+k+s+asuntopiha	kt	5400	185000	3426	1986	1/3	ei	hyvä	
Malmi	2h, k, s	rt	5500	159000	2891	1985	2/2	ei	hyvä	E2007
Malmi	2h+k+s	kt	5900	185000	3136	1989	2/2	ei	tyyd.	F2013
Malmi	2h+kk+alkovi+s	kt	5100	259000	5078	2011	4/7	on	hyvä	C2013
Malmi	2 h, k, kh, p	kt	4900	146000	2980	1966	2/3	ei	tyyd.	F2013
Malmi	2h, kk, kph, la...	kt	4350	130000	2989	1970	3/3	ei	huono	E
Tapaninvainio	3 h, k, kh/s, w...	rt	8000	278000	3475	1989	1/2	ei	hyvä	E2007
Sepänmäki	3h, k, kph, s, ...	rt	7500	272000	3627	1990	1/1	ei	hyvä	
Malmi	3h,k,s	rt	7800	256000	3282	1986	1/2	ei	hyvä	
Malmi	3 h, k, kh/wc, ...	rt	7600	364800	4800	2018	1/3	ei	hyvä	B2007
Tapaninkylä, malmi	3h+k+s+piha	kt	6450	220000	3411	1984	1/2	ei	hyvä	
Malmi	3h+avok+kph+s+t...	kt	8250	248000	3006	1985	2/3	ei	hyvä	F2007
Malmi	3 h, k, kph, al...	kt	7400	187000	2527	1980	1/5	on	tyyd.	D2007
Malmi	3h + kt + s	kt	7300	203000	2781	1983	1/3	ei	tyyd.	F2013
Malmi	3h+k+s/kph+eril...	rt	8300	258000	3108	1983	1/2	ei	hyvä	E2013
Malmi	k, oh, 2 mh, kh...	kt	6300	258000	4095	2011	2/2	ei	hyvä	D2013
Ala-malmi	3h, k, s	kt	7950	197000	2478	1986	2/3	ei	tyyd.	E
Ylä-malmi	3h, k, s, terassi	kt	8250	255000	3091	1985	-1/3	ei	hyvä	F2007
Malmi	3h, k, s, piha	kt	7100	171983	2422	1985	1/3	ei	huono	F
Ylä-malmi	3h, k	kt	9500	238000	2505	1984	1/3	ei	hyvä	F
Malmi	3h,k,s,iso aida...	rt	7000	225000	3214	1980	1/1	ei	tyyd.	
Malmi	3h, k	kt	7200	183000	2542	1982	1/3	ei	tyyd.	E2018
Malmi	4 h, avok/rt/oh...	rt	11500	370000	3217	1998	1/2	ei	hyvä	
Malmi	4h, kk, s, eril...	rt	8400	260000	3095	1989	1/2	ei	hyvä	F2013
Sepänmäki	4h, k, ph/s, wc...	rt	9700	245000	2526	1989	-1/2	ei	tyyd.	D2007
Tapaninkylä	3-4h, k, kph/s,...	rt	8450	305000	3609	1983	1/2	ei	hyvä	
Malmi	4h,k,kph,s,2wc,...	rt	12000	400000	3333	1965	-1/1	ei	hyvä	
Malmi	3 h, k, kh/wc, ...	rt	7600	397500	5230	2018	1/3	ei	hyvä	B2007
Malmi	4 h, k, khh, kp...	rt	15400	450000	2922	2007	1/3	ei	hyvä	B2018
Malmi	4h,k,s	rt	9900	314000	3172	1989	-1/2	ei	hyvä	E
Ylä-malmi	4h, k, s, kh, 2...	rt	8400	310000	3690	1987	-1/2	ei	hyvä	E2013
