Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Soppeenmäki	2h,k,s	rt	6000	126000	2100	1979	1/1	ei	hyvä	E2013
Kirkonseutu	2h,k,p	kt	5900	85000	1441	1975	3/3	ei		F2013
Haavisto	2h,k,kph,s	rt	6000	140000	2333	1992		ei	hyvä	E2013
Kirkonseutu	2h,k,s	kt	5900	160000	2712	2006	2/2	ei	hyvä	F2013
Keijärvi	2h, k, kph, s, ...	kt	4700	139000	2957	2007	2/4	on		E2013
Mäkkylä	2h, k, kph, s, ...	kt	4700	94500	2011	2004		ei		F2013
Kirkonseutu	2h, kk	kt	4400	122000	2773	2004	2/2	ei	hyvä	F2013
Mäkkylä	2h,tk,s	rt	6400	148000	2313	2002	2/2	ei	hyvä	
Haavisto	3h, k, kph, s, ...	rt	7500	141000	1880	1986	1/1	ei	hyvä	
Soppeenmäki	3h, k, s, vh	rt	7500	152000	2027	1978	1/1	ei	hyvä	E2013
Soppeenmäki	3h, k, s	rt	7500	129000	1720	1983		ei	hyvä	F2013
Mäkkylä	3h,k,kph,s,wc,v...	kt	7300	155000	2123	2004	4/4	on	hyvä	F2013
Keskusta	4h, k, 2vh, 2wc...	rt	9900	235000	2374	1984	1/1	ei	hyvä	
Mäkkylänrinne	4h, k, s, kph, ...	rt	10100	243000	2406	2007	-1/2	ei	hyvä	C2007
Soppeenmäki	4h, k, s, khh, vh	rt	11500	249000	2165	2002		ei	hyvä	
Soppeenmäki	4h,k,kph,wc,2vh	kt	9200	138000	1500	1970	1/3	ei	hyvä	C2007
Haavisto	4h,k,s	rt	9300	194000	2086	1992	1/1	ei	hyvä	E2013
Soppeenmäki	4h, k, s/kph, e...	rt	9000	175000	1944	1982	1/1	ei	hyvä	F2013
Rotikko	4h, k, s, erill...	rt	8400	187000	2226	2014	1/1	ei	hyvä	D2007
Haavisto	5h, k, s	rt	11100	190000	1712	1992	1/1	ei	hyvä	D2007
