Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Jyväskylä viitaniemi	2h+k+kph+parveke	kt	5100	95000	1863	1960	1/4	ei	tyyd.	E2013
Jyväskylä, nisula	2h+k+kph+lasite...	kt	5300	110000	2075	1981	3/3	ei	tyyd.	
Viitaniemi	2h,k,kp,et,p	kt	5100	110000	2157	1962	1/4	ei	tyyd.	E2007
Nisula	2h, kk, s, kph,...	kt	4800	143000	2979	1994	3/4	on	hyvä	F2013
Viitaniemi	2h, k, kph, p	kt	5100	101928	1999	1960	3/3	ei	hyvä	E2013
Nisula	2h, k, s, kph, ...	kt	5750	150500	2617	1982	1/3	ei	hyvä	E2013
Viitaniemi	2h+k	kt	4100	104000	2537	1962	2/3	ei	hyvä	D2007
Viitaniemi	2h,k,kph,p	kt	5100	136000	2667	1962	3/3	ei	hyvä	G2013
Nisula	2h,k,s	kt	6400	150000	2344	2000	4/4	on	tyyd.	B2007
Viitaniemi	2h,k,p	kt	5500	105000	1909	1963	3/3	ei	tyyd.	E2013
Nisula	2h,kk,kph,et,p	kt	3800	90000	2368	1975	-1/3	ei	tyyd.	F2013
Nisula	2h,k,s	kt	5800	150000	2586	1975	3/3	ei	hyvä	F2013
Nisula	2h,k,las.p	kt	5800	131000	2259	1981	6/8	on	hyvä	F2013
Nisula	2h,k,kph,p	kt	5800	109000	1879	1975	2/3	ei	tyyd.	F2013
Nisula	2h,k,kh	kt	4600	94683	2058	1975	3/3	ei	tyyd.	F2013
Viitaniemi	3h,k,kph,vh	kt	6600	143000	2167	1962	4/13	on	hyvä	F2013
Viitaniemi	3h, k, kph, vh,...	rt	7000	155000	2214	1962	1/1	ei	hyvä	
Viitaniemi	3h, k, kph, vh,...	rt	6300	147000	2333	1963	1/1	ei	tyyd.	
Viitaniemi	4H+K+PARVEKE	kt	8100	165000	2037	1963	4/4	ei	tyyd.	F2013
Nisula	3h+k+s	kt	8500	180000	2118	1983	3/5	on	tyyd.	F2013
Viitaniemi	5h,k,kh	rt	11300	280000	2478	1964	1/2	ei	tyyd.	D2007
