Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Petonen	2h, k, s, kph, ...	rt	4650	88000	1892	1987	1/1	ei	tyyd.	D
Petonen	2h, kk, s	kt	4300	73000	1698	1991	3/6	ei	hyvä	
Petonen	2h, k, s	rt	6000	112000	1867	1990	1/1	ei	hyvä	E2013
Petonen	2h,kk,s	kt	4800	61500	1281	1988	2/3	ei	tyyd.	F2013
Pirtti	2h,kt,khh,s	kt	4500	124500	2767	2015	1/2	ei	hyvä	D2013
Petonen	2 h, kk, s	kt	4500	78000	1733	1989	3/4	on	hyvä	F2013
Petonen	2h, k, s	rt	4500	77000	1711	1991	1/2	ei	hyvä	E2013
Savolanniemi	2h, k, s	rt	5700	146000	2561	2006		ei	hyvä	B2007
Petonen	2h, k, s, wc, p	kt	6300	70500	1119	1993	3/6	on	tyyd.	F2013
Savolanniemi	2h+k+kh+s	rt	5900	150500	2551	2015	1/1	ei	hyvä	C2013
Savolanniemi	2h, k, s, katos...	rt	6500	151000	2323	2012	1/1	ei	hyvä	A2007
Pirtti	2h,kt,s	kt	4600	124000	2696	2019	1/2	ei	hyvä	C2018
Litmanen	2h, k, kh, s, v...	rt	5000	91000	1820	1988	1/1	ei	hyvä	E2013
Pirtti	2h,k,s	kt	5400	144000	2667	2019	1/2	ei	hyvä	C2018
Petonen	2h,k,s	rt	6000	95000	1583	1992	1/1	ei	hyvä	D2013
Savolanniemi	2 h, k, s	rt	5250	154000	2933	2014	1/1	ei	hyvä	C2013
Pirtti	2h,k,s	kt	4600	126000	2739	2019	1/2	ei	hyvä	C2018
Savolanniemi	2h+k+s	rt	5300	136000	2566	2016	1/2	ei	hyvä	C2013
Petonen	2h, kk, s	kt	4150	93500	2253	1990	2/2	on	hyvä	F
Petonen	3h,k,s	rt	8000	118000	1475	1988	1/2	ei	hyvä	D2007
Savolanniemi	3h,k,s	rt	7650	198000	2588	2019	1/1	ei	hyvä	C
Savolanniemi	3h, k, s	rt	8250	195000	2364	2013	1/1	ei	hyvä	A2007
Saaristokaupunki	3h, k, s	rt	7600	160000	2105	2006	1/1	ei	hyvä	D2013
Savolanniemi	3h, k, s	rt	8300	188000	2265	2014	1/1	ei	hyvä	A2007
Savolanniemi	3h, k, kh, s, w...	rt	7850	165000	2102	2007	1/1	ei	hyvä	D2013
Saaristokaupunki	3h,k,s	rt	7200	155000	2153	1994	1/1	ei	hyvä	E2007
Petonen	3h, k, s	rt	6900	135000	1957	1989	1/1	ei	hyvä	D2007
Savolanniemi	3h, k, khh, s	rt	8300	205000	2470	2014	1/1	ei	hyvä	B2007
Savolanniemi	3h, k, s	rt	9000	213000	2367	2014	1/2	ei	hyvä	A2007
Savolanniemi	3h,k,kh,s	kt	7100	176000	2479	2016	2/2	ei	hyvä	
Petonen	3h,k,s	rt	8000	134500	1681	1988	1/2	ei	hyvä	E2013
Savolanniemi	3h,k,s	kt	7650	201900	2639	2019	1/1	ei	hyvä	C
Pirtti	3h,kt,s	kt	6500	165500	2546	2019	2/2	ei	hyvä	C2018
Lippumäki	3h, k, kh, s, vh	rt	8300	219000	2639	2018	1/1	ei	hyvä	C
Pitkälahti	3h, k	kt	6200	82000	1323	1987	2/2	ei	hyvä	
Petonen	3h,k,s	rt	6900	140000	2029	1991	1/1	ei	hyvä	E2013
Jynkänvuori	3h, k, kph, wc,...	rt	8000	200000	2500	2013	1/1	ei	hyvä	A2007
Pirtti	3h,kt,s	kt	6500	169500	2608	2019	2/2	ei	hyvä	C2018
Saaristokaupunki	3h,k,s	rt	7900	172000	2177	2007	1/1	ei	hyvä	D2013
Litmanen	3h, k, s	kt	7750	134500	1735	1988	2/2	ei	hyvä	D2013
Pirtti	3h,kt,s	kt	6500	169500	2608	2019	1/2	ei	hyvä	C2018
Petonen	3 h, k, s	kt	7500	119000	1587	1991	3/3	ei	hyvä	D2007
Petonen	3h,k,s	rt	7700	134000	1740	1989	1/2	ei	hyvä	D2013
Petonen	3h,kph,s,wc,ter...	rt	8000	130000	1625	1989	1/2	ei	hyvä	C2007
Savolanniemi	3h,k,s	rt	8300	180000	2169	2007	1/1	ei	hyvä	D2007
Pirtti	3-4h, k, khh, k...	ok	10800	229000	2120	1997	1/1	ei	hyvä	
Pirtti	5h, k, kh, khh,...	ok	12000	240000	2000	1994	1/1	ei	hyvä	
Pirtti	5h,k,rt,kph,s	ok	14400	290000	2014	2003		ei	hyvä	D2013
Saaristokaupunki	5h,k,s	rt	11300	265000	2345	2005	-1/2	ei	hyvä	D
Pirtti	5h, k, s, tkh,at	ok	17800	249000	1399	1999	-1/2	ei	hyvä	C2018
Savolanniemi	4h, k, s, kph, ...	rt	8550	195000	2281	2008	1/1	ei	hyvä	E
Pirtti	4h, k, s	ok	11700	222000	1897	1991	-1/1	ei	hyvä	
