Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Peltola	1H+KT	kt	3850	152648	3965	2019	6/8	ei	hyvä	
Kylpylä	1h, k, s	kt	3650	110000	3014	1988	1/3	ei	hyvä	E2013
Tykki-kiviharju	1h+tk+s	kt	3900	113000	2897	1999	1/4	ei	hyvä	
Tykki-kiviharju	1h, kk, lasit.p...	kt	3350	81000	2418	1982	1/3	ei	hyvä	G
Peltola	1h+kk	kt	3500	69000	1971	1956	2/6	on	hyvä	G2013
Peltola	1h+kk	kt	3050	79900	2620	1980	1/4	ei	hyvä	
Kylpylä	Tupak+parvi+sauna	kt	4400	119000	2705	2015	3/3	on	hyvä	F2013
Keskusta	1h+kk+s	kt	3600	87000	2417	1989	3/4	on	hyvä	D2007
Tykki-kiviharju	1h, k, lasit.pa...	kt	3900	81000	2077	1985	1/4	on	hyvä	D
Taikinamäki	1h, kk	kt	2600	63000	2423	1954	3/5	on	tyyd.	C
Kimpinen	1h, kk, kph, al...	kt	3300	53000	1606	1973	1/2	ei	hyvä	E2013
Keskusta	1h, kk	kt	2750	62000	2255	1973	2/4	on	hyvä	E
Keskus	1h,kk	kt	2850	78400	2751	1985	3/3	ei	tyyd.	D2007
Tykki-kiviharju	1h,kk,s	kt	4400	131000	2977	2003	4/5	on	hyvä	G2013
Tykki-kiviharju	1h, kk	kt	3200	77000	2406	1983	1/3	ei		F2013
Peltola	1h, kk	kt	2850	75500	2649	1978	2/3	ei	hyvä	
Keskusta	1h, kk	kt	4100	91500	2232	1981	3/3	ei	hyvä	F2015
Taikinamäki	1h, tupakeitti&...	kt	3800	84000	2211	1954	4/5	on	hyvä	C
Taikinamäki	1h,kk	kt	2600	65000	2500	1954	3/5	on	tyyd.	C
Leiri	1h, k, p	kt	3550	84000	2366	1973	1/5	on	hyvä	G2013
Taikinamäki	1h+k+s	kt	2900	78000	2690	1997	1/3	on	tyyd.	F2013
Taikinamäki	2H+K	kt	5300	105000	1981	1954	3/5	on	hyvä	C2013
Keskusta	2h,kk,s	kt	5600	159000	2839	2007	3/5	on	hyvä	D2013
Kylpylä	2H+K	kt	5300	106000	2000	1972	2/3	ei	tyyd.	F2013
Alakylä	2h,k,s	rt	5300	130000	2453	1983	1/2	ei	tyyd.	
Peltola	2h,k,s	kt	5450	138000	2532	1994	3/4	on	hyvä	F2013
Tykki-kiviharju	2h, k, parveke	kt	5400	92000	1704	1984	1/3	ei	tyyd.	G2013
Peltola	2H+KT	kt	4850	170500	3515	2019	3/8	ei	hyvä	
Tykki-kiviharju	2h,k	kt	5100	95000	1863	1960	2/3	ei	hyvä	F2013
Kylpylä	2 h,k,s,p	kt	6300	107000	1698	1974	1/2	ei	tyyd.	
Tykki-kiviharju	2h, k, p	kt	5300	112000	2113	1971	1/5	on	hyvä	F2013
Kimpinen	tupakeittiö...	kt	4600	60500	1315	1963	2/2	ei	tyyd.	D2013
Keskusta	2h+kt	kt	4600	137500	2989	2012	3/4	on	hyvä	C2013
Tykki-kiviharju	2h, kk, s, p	kt	5850	172000	2940	2013	4/5	on	hyvä	B2018
Taikinamäki	2h, k, p	kt	5500	115000	2091	1951	1/3	ei	hyvä	G2015
Tykki-kiviharju	2h, kk, s, p	kt	5500	160000	2909	2012	3/4	on	hyvä	B2013
Peltola	2H+KK+S	kt	4800	173500	3615	2019	2/8	ei	hyvä	
Kylpylä	2h, k	kt	5650	105000	1858	1970	1/4	on	hyvä	
Tykki-kiviharju	2h, kk, s, p	kt	5150	180000	3495	2012	4/4	on	hyvä	B2013
Tykki-kiviharju	2h, k, lasit.p	kt	5700	105000	1842	1978	1/3	ei	hyvä	G2013
Tykki-kiviharju	2h,k	kt	5100	120000	2353	1982	1/3	ei	hyvä	F2013
Peltola	2h,kk	kt	4600	110000	2391	1995	2/5	on	hyvä	F2013
Tykki-kiviharju	2h, k	kt	4900	93000	1898	1980	1/3	on	tyyd.	F
Taikinamäki	2h,k,s	kt	5900	150000	2542	2000	2/5	on		F2013
Kimpinen	2h, k	kt	6500	120000	1846	1965	1/2	ei	hyvä	F2013
Alakylä	2h+kk	kt	4000	87000	2175	1960	3/6	on	hyvä	F2013
Kimpinen	2h, kk, ruokail...	kt	5650	90000	1593	1961	2/2	ei	tyyd.	D
Tykki-kiviharju	2h, k, s	kt	5050	102000	2020	1983	3/3	ei	hyvä	F
Tykki-kiviharju	2h, k, p	kt	5050	116000	2297	1983	3/3	on	hyvä	F
Keskusta	2h+k+s	kt	5800	180500	3112	2011	3/5	on	hyvä	D2013
Peltola	2h+k	kt	4800	88000	1833	1984	4/5	on	tyyd.	F2018
Kylpylä	2h,kk	kt	4260	132000	3099	1971	2/4	on	hyvä	G
