Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h,kk,kh,p	kt	2800	77000	2750	1962	5/5	on	hyvä	C2013
Keski-lahti	1h+kk+kph+s+lp	kt	3400	100000	2941	1986	5/6	on	hyvä	F2013
Paavola	1 h, kt, p	kt	2650	123400	4657	2020	8/8	on	hyvä	C2018
Keskusta	1h, k, kh, lasi...	kt	2550	69285	2717	1961	4/7	on	tyyd.	
Keskusta	1h,kk,kph,vh,p	kt	4200	85000	2024	1959	3/7	on	hyvä	F2013
Keskusta	1h,kk,lp	kt	2200	65317	2969	1963	2/6	on	tyyd.	E2013
Keskusta	1 h, kt, p	kt	3200	150500	4703	2018	5/7	on	hyvä	
Keskusta	1h, k, kph	kt	3950	76500	1937	1931	1/3	ei	hyvä	
Asemantausta	2h, avok, kph, ...	kt	6000	95000	1583	1989	1/3	ei	hyvä	
Keskusta	2h,k,kph,vh,p	kt	5800	123000	2121	1962	2/5	on	hyvä	F2018
Keskusta	2h,kk,kh,vh,p	kt	3200	75000	2344	1963	3/6	on	hyvä	E2018
Keskusta	2h, k, kph, ruo...	kt	4800	98000	2042	1957	5/7	ei	hyvä	
Asemantausta	2 h, kk, kh/wc,...	kt	6000	99000	1650	1989	1/3	ei	tyyd.	E2018
Asemantausta	2h, k, s, kph	kt	6000	130000	2167	1990	1/2	ei	hyvä	D2018
Asemantausta	kk, oh, mh, s, ...	kt	5000	97000	1940	1988	3/3	ei	hyvä	C2007
Asemantausta	1h+tupak+s+vh	kt	4900	149500	3051	2013	6/6	ei	hyvä	
Asemantausta	2h, k, s, kph, ...	kt	5900	106000	1797	1988	3/3	on	hyvä	
Asemantausta	2h, k, kph, vh,...	kt	5350	100000	1869	1974	5/7	on	hyvä	E2013
Keskusta	2h, k, s, kph, ...	kt	4700	120000	2553	1986	2/6	on	hyvä	F2013
Asemantausta	2h, k, p	kt	5350	66791	1248	1975	5/5	on	hyvä	
Asemantausta	2h, k, s, kph	kt	5850	111500	1906	1990	1/2	ei	tyyd.	D2007
Keskusta	2h, k, kph, vt, lp	kt	5750	71000	1235	1967	5/5	on	tyyd.	
Keskusta	2h,k,kph	kt	4900	95000	1939	1961	5/6	on	tyyd.	G2013
Keskusta	2h,kk,kph,lasit.p	kt	4350	90000	2069	1962	5/6	on	tyyd.	C2007
Keskusta	2h,k,s/kph/wc,vh,p	kt	5750	120000	2087	1986	4/6	on	tyyd.	F
Keskusta	2h, kk, kph, p	kt	4030	94000	2333	1957	1/7	on	tyyd.	E2013
Keskusta	2h,k,kph,p	kt	4500	125000	2778	1967	7/8	on	hyvä	E2013
Asemantausta	3h,k,kph,s,wc,v...	kt	7500	125000	1667	1989	1/2	ei	hyvä	D2018
Keskusta	3h,k,kph,s,wc,l...	kt	7100	119000	1676	1980	4/5	on	hyvä	D2018
Asemantausta	3h, k, kph, p.	kt	7500	79500	1060	1989	2/3	ei	hyvä	E2018
Asemantausta	3h+k+s	rt	8600	170000	1977	1976	1/2	ei	hyvä	D2013
Keskusta	3h,k,s,psh,wc,p	kt	7500	100000	1333	1981	4/4	on	tyyd.	D2007
Asemantausta	3h,k,s,vh,p	kt	6600	128569	1948	1990	3/3	ei	tyyd.	D
Keskusta	3-4h,k,vh,wc/kp...	kt	9800	275000	2806	1986	5/5	on	hyvä	F2013
Paavola	5+k+s+kph+kph/w...	rt	18350	401000	2185	1936	3/3	ei	hyvä	
Keskusta	4h,k,kph, vh,p	kt	8400	141000	1679	1961	4/7	on	hyvä	G2013
