Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Laune	3h, k, s, kph, ...	rt	7350	170000	2313	1987	1/1	ei	hyvä	E
Laune	5h,k,2kph,3wc,v...	ok	18500	240000	1297	1962		ei	tyyd.	
Laune	5h+k+2xwc+1wc/k...	ok	16900	295000	1746	1999	1/1	ei	hyvä	
Nikkilä	4h,k/rt,khh,pes...	rt	9100	229000	2516	2015	-1/1	ei	hyvä	C
Nikkilä	4h,k,kph/wc	ok	8000	78000	975	1950		ei	tyyd.	
Nikkilä	4h, k, s, kph, ...	rt	9250	175000	1892	2006	1/1	ei	hyvä	
Nikkilä	k, oh, 2-3 mh, ...	ok	10300	132000	1282	1953	-1/3	ei	hyvä	
Nikkilä	4h,k,khh,kph,s,...	ok	11200	238000	2125	2005	1/1	ei	hyvä	
Laune	k, oh, 3 mh, 2 ...	rt	10150	172000	1695	2000	-1/2	ei	hyvä	
Laune	k, oh, 4 mh, tk...	ok	13700	157000	1146	1969	-1/2	ei	tyyd.	
Laune	5h+k+ 2 wc+s+ 4...	rt	12100	120000	992	1971	2/2	ei	tyyd.	
Laune	4h,k,wc	ok	8000	70000	875	1948		ei	huono	
