Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Littoinen	3 h, k, kph, wc...	rt	8200	244000	2976	2019	1/1	ei	hyvä	C2018
Littoinen	3 h, k, kph, s,...	rt	8300	172000	2072	1998	1/1	ei	tyyd.	D2007
Littoinen	3 h,avokeitti...	rt	8800	247000	2807	2010	1/1	ei	hyvä	E2018
Littoinen	3 h, k, kph, wc...	rt	8200	248000	3024	2019	1/1	ei	hyvä	
Littoinen	3h,k,kph,s,wc,l...	rt	8800	170000	1932	1990	1/2	ei	hyvä	B2007
Littoinen	3 h,k,sauna	rt	8300	164000	1976	1998	1/1	ei	hyvä	
Littoinen	3h,k,kph,s,wc,l...	rt	8800	184500	2097	1990	1/2	ei	hyvä	B2013
Littoinen	3 h,k,s	rt	7500	173000	2307	1988	1/1	ei		
Littoinen	4h, k, s	rt	10050	200000	1990	1998	2/2	ei	tyyd.	D2007
Littoinen	4h+k+s+kph+2 er...	ok	9500	234000	2463	1924		ei	hyvä	D2018
Littoinen	5h,k,ph,s,khh,e...	ok	12200	250000	2049	2020		ei	hyvä	B2018
Littoinen	3mh, k, olohuon...	ok	12500	220000	1760	1970	1/1	ei	hyvä	
Littoinen	4h+k+khh+pesuh+...	ok	10000	314000	3140	2011		ei	hyvä	A2007
Littoinen	4h, k, kph, wc	ok	12800	320000	2500	1968	-1/1	ei	hyvä	
Littoinen	5h,k,khh,2wc,ph...	ok	17700	400000	2260	2003		ei	hyvä	E2018
Littoinen	5h,k,ph,s,khh,e...	ok	12200	289000	2369	2018		ei	hyvä	C2013
Littoinen	4h, k, s	ok	8000	110000	1375	1950	-1/2	ei	huono	D2018
Littoinen	5h, k	ok	12000	169000	1408	1946	-1/2	ei	tyyd.	D
Littoinen	4h, oh, k, kph,...	ok	14350	291000	2028	2009	-1/2	ei	hyvä	
Littoinen	5h,k,rt,2wc,tkh...	ok	16700	265000	1587	1978		ei	hyvä	
Littoinen	4h, k, vh, var,...	ok	8200	160000	1951	1969	-1/1	ei	hyvä	
