Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Itäinen keskusta	1h+kk+kph/wc	kt	3100	134500	4339	1959	7/8	on	tyyd.	G2013
Itäinen keskusta	1h,kk,ph,lasitt.p	kt	3200	135550	4236	1963	4/9	on	tyyd.	F2013
Keskusta	1h, k	kt	5500	193000	3509	1928	5/6	ei	hyvä	D
Keskusta	1h,kk	kt	2500	124052	4962	1961	1/7	on	hyvä	F2013
Keskusta	1h+kk+alk.	kt	3300	170550	5168	2005	5/9	on		D2007
Keskusta itä	2h,k,kh,parveke	kt	4650	137000	2946	1962	5/7	on	tyyd.	F2013
Itäinen keskusta	2h, k	kt	5400	170500	3157	1967	4/7	on	tyyd.	G
Keskusta	2h,k,kph/wc,las...	kt	5500	161200	2931	1962	4/7	on		F2013
Itäinen keskusta	2h, kk, s, piha...	kt	5550	194000	3495	2004	1/3	ei	hyvä	B2018
Keskusta	2h, kk, kph, p	kt	4300	134000	3116	1965	2/8	on	hyvä	D
Keskusta	2h+k+wc/kph+parv.	kt	5300	160000	3019	1963	1/8	on	hyvä	G2013
Keskusta	2 h, k	kt	7000	260620	3723	1924	3/5	on	hyvä	F2013
Keskusta	2 h,avok.,s,parv	kt	4500	167000	3711	2012	2/6	on		D2013
Keskusta	2h+kk+s	kt	4100	167000	4073	1989	4/7	on	tyyd.	
Itäinen keskusta	3h, k, s	kt	7750	233000	3006	1976	6/8	on	hyvä	D
Itäinen keskusta	3 h, k, p	kt	5750	145000	2522	1961	7/7	on	tyyd.	D2007
Keskusta	3h,k,kph,p	kt	6500	210000	3231	1963	2/7	on	hyvä	F2007
Itäinen keskusta	4 h, k, ph/wc, ...	kt	12000	319000	2658	1960	8/8	on	hyvä	G2013
It. keskusta	5h, k	kt	11400	325000	2851	1967	7/7	on	tyyd.	G
Keskusta itä	5h,k,s.os,wc/kh...	kt	12500	405000	3240	1982	3/8	ei	hyvä	
Keskusta itä	4-5h,k,s.os,vh,...	kt	11700	337500	2885	1965	7/8	ei	hyvä	
Keskusta	4h,k,2 las.p.	kt	8200	245000	2988	1961	7/7	on	tyyd.	F2013
Keskusta	4, h, k, kph, s...	kt	11600	305000	2629	1962	7/7	ei	hyvä	
