Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Saarijärvi b	2h,k	kt	5600	50000	893	1974	3/5	on	tyyd.	D2013
Saarijärvi b	2h,kk	kt	4100	58000	1415	1974	3/5	on	hyvä	D2013
Kelloniemi	2h, kk, kh, las...	kt	4250	49000	1153	1975	2/5	on	hyvä	F2013
Saarijärvi	2h, kk, parv	kt	5400	43000	796	1974	2/5	on	tyyd.	C2007
Kelloniemi	2h, k, s	rt	5500	93000	1691	1983	2/2	ei	hyvä	
Saarijärvi b	2h,kk	kt	4100	48000	1171	1974	4/5	on	hyvä	D2013
Saarijärvi b	2h, kk	kt	4600	50000	1087	1973	1/3	ei	hyvä	D2013
Saarijärvi b	2h+k+las.parveke	kt	6800	74700	1099	1975	3/5	on	hyvä	C2007
Saarijärvi b	2 h, kk	kt	4100	59000	1439	1974		on	hyvä	E2013
Saarijärvi	2h, kk	kt	4100	45000	1098	1974	4/5	on	tyyd.	
Kelloniemi	2h,k,s	kt	6100	65000	1066	1984	3/3	ei	tyyd.	
Kelloniemi	2h,kk,p	kt	5200	62000	1192	1975	2/3	ei	hyvä	D2007
Kelloniemi	2h,k	kt	5300	46000	868	1977	4/5	on	hyvä	C2007
Kelloniemi	2h, kk, s	rt	5700	90000	1579	1980	1/1	ei	hyvä	E2013
Kelloniemi	3h+kk+las.parveke	kt	5850	65000	1111	1975	5/5	on	hyvä	F2013
Saarijärvi b	3 h, k	kt	8050	78000	969	1974	2/3	ei	tyyd.	
Kelloniemi	3h, k, s	rt	7100	118000	1662	1983	-1/2	ei	hyvä	
Saarijärvi b	3h,k	kt	7100	71000	1000	1973	6/7	on	hyvä	C2007
Saarijärvi b	3h,k	kt	8000	54325	679	1973	2/3	ei	tyyd.	D2007
Kelloniemi	3h, tk	kt	7150	66000	923	1976	2/3	ei	hyvä	F
Kelloniemi	3h, k, s	rt	8100	138000	1704	1979	1/2	ei	hyvä	E
Kelloniemi	3h,k	kt	8000	78000	975	1980	1/2	ei	hyvä	D2007
Kelloniemi	4 mh, oh, k, s,...	ok	14000	229000	1636	1981	1/1	ei	hyvä	C2018
Kelloniemi	4h,k,takkahuone...	ok	11800	220000	1864	1981		ei	hyvä	
Saarijärvi b	4h, k, erilline...	kt	8700	69000	793	1973	2/7	on	tyyd.	B2007
Kelloniemi	4h, k, kph/wc, ...	rt	8600	148000	1721	1986	1/2	ei	hyvä	
Kelloniemi	4h,k,s	rt	10100	156000	1545	1982	-1/2	ei	hyvä	D
Saarijärvi	4h, tk, s	kt	10050	70000	697	1974	1/3	ei	tyyd.	
Kelloniemi	4h,k,s,askartel...	ok	12000	172000	1433	1980	-1/2	ei	hyvä	
